node,conceptualized_node,node_type
상대방은 계약을 해제하고 손해배상을 청구할 수 있다,"contract termination, compensation claim, legal dispute, contract law, damages",event
주식회사 알파벤처스가 주식회사 베타홀딩스와 2025년 1월 1일에 계약을 체결했다,"contract, agreement, business deal, partnership, corporate transaction",event
매도인은 매수인의 추가 실사 요청에 성실히 협조해야 한다,"cooperation, diligence, transaction, due diligence, compliance",event
대상회사는 사업과 관련된 모든 법령과 규정을 중요한 측면에서 준수하고 있다,"compliance, regulation, adherence, legal conformity, governance",event
매매대금 조정은 제92조에 정한 바에 따른다.,"contract adjustment, legal provision, transaction regulation, financial settlement, statutory compliance",event
미지급된 배당이 매도인에게 귀속된다.,"dividend, ownership, finance, transaction, entitlement",event
분쟁을 대한민국 법률에 따라 해석한다,"legal interpretation, dispute resolution, law application, jurisdiction, legal analysis",event
그 권리를 포기한 것으로 보지 않는다,"rights, waiver, legal, renunciation, entitlement",event
거래종결 후 첫 회계연도의 감사보고서는 작성된다,"auditing, financial reporting, post-transaction, compliance, accounting",event
본 계약은 한국어로 작성된다,"contract, agreement, documentation, language, legal",event
거래종결 즉시 대상회사는 주주명부에 매수인을 기재한다,"transaction, registration, ownership, shareholding, corporate procedure",event
일방이 권리를 행사하지 않았다.,"inaction, forbearance, passivity, restraint, nonexercise",event
계약의 해석에 대한 분쟁이 발생한다,"dispute, conflict, interpretation, contract, legal issue",event
매도인이 거래종결 5영업일 전까지 매매대금 수령 계좌 정보를 통지한다,"notification, payment, transaction, deadline, communication",event
대상회사는 전 직원에게 경영권 변경을 통지한다,"notification, management change, corporate communication, employee update, organizational shift",event
당사자들이 우호적 해결을 우선으로 한다,"negotiation, mediation, conflict resolution, agreement, cooperation",event
매매대금이 준비될 것,"transaction, payment, preparation, finance, commerce",event
주식회사 알파벤처스 대표이사가 계약서에 서명했다,"contract signing, business agreement, executive action, corporate deal, formalization",event
대상회사는 주주명부에 매수인을 기재한다,"registration, shareholder, transaction, recordkeeping, documentation",event
상대방이 계약을 해제한다,"cancellation, termination, contract, agreement, dissolution",event
책임을 면한다,"exemption, absolution, immunity, relief, acquittal",event
지급은 매도인이 지정한 계좌로 송금하는 방식으로 한다,"payment, transaction, remittance, banking, finance",event
각 당사자는 자신을 위한 거래종결 전제조건을 포기할 수 있다.,"agreement, waiver, negotiation, contract, legal process",event
검증 기관이 선정된다,"selection, verification, authorization, appointment, evaluation",event
대상회사의 모든 중요 자산이 정상적으로 운영되고 있다,"operation, asset management, stability, business continuity, monitoring",event
거래종결일 기준 운전자본을 확정한다,"financial closing, working capital, transaction finalization, accounting, business process",event
거래종결이 서울특별시 강남구 소재 매도인의 사무실에서 이루어졌다,"transaction, deal, agreement, business, negotiation",event
대상회사가 사용하는 모든 부동산의 임대차계약은 정상적이며 유효하다,"contract validity, real estate, leasing, legal compliance, property management",event
계약 상대방으로부터 위반 통지를 받은 바 없다,"contract, compliance, notification, legal status, agreement",event
법령상 요구되거나 상대방의 서면 동의가 있는 경우,"legal requirement, consent, agreement, documentation, compliance",event
매수인이 합리적으로 요청하는 대상회사 관련 정보를 요청한다,"information request, due diligence, negotiation, data exchange, business communication",event
대상회사의 핵심 임직원이 거래종결 후 최소 1년간 근무를 유지하도록 최선의 노력을 다한다,"employee retention, commitment, post-transaction, workforce stability, dedication",event
당사자들이 거래종결 날짜에 합의한다,"agreement, negotiation, deal, contract, settlement",event
대상회사는 개인정보보호법 등 데이터 보호 관련 법규를 완전히 준수한다,"compliance, data protection, privacy, regulation, legal adherence",event
매수인은 거래종결일로부터 30영업일 이내에 대상회사에 대한 확인실사를 수행한다,"due diligence, inspection, verification, transaction, business process",event
거래종결 후 첫 회계연도의 감사보고서는 매수인이 선임한 감사인이 작성한다,"audit, financial reporting, post-transaction, corporate governance, compliance",event
매수인은 거래종결 전 언제든지 추가 실사를 요청할 수 있다,"due diligence, inspection, verification, transaction, contractual right",event
주당 매매가격은 금 일만원으로 정해졌다,"pricing, transaction, valuation, market, finance",event
매수인은 매도인에게 서면으로 통지해야 한다,"notification, communication, legal process, written notice, obligation",event
취득세는 거래와 관련하여 매수인이 부담한다,"taxation, transaction, buyer, liability, financial obligation",event
실사 과정에서 공개된 것 외에 연간 1억원 이상의 중요 계약은 없다,"contract, finance, business, disclosure, agreement",event
매도인은 주요 고객과의 관계를 원만히 유지하도록 적극 협조한다,"cooperation, relationship, customer service, collaboration, communication",event
본 계약은 당사자 간 완전한 합의를 구성한다,"agreement, contract, consensus, negotiation, legal understanding",event
매도인이 기존 분쟁 해결을 위해 필요한 정보를 제공한다,"information sharing, dispute resolution, cooperation, negotiation, communication",event
소유권 관련 사항에 대한 하자담보책임은 무기한 유효하다,"legal responsibility, ownership, warranty, liability, contract law",event
매도인에게 경영 자문,"consultation, advisory, service, business support",entity
임대차계약,"contract, agreement, lease, legal document, transaction",entity
"금 일만원(₩10,000)","currency, money, price, value, denomination, financial unit",entity
공소시효 만료일,"deadline, statute, limitation, expiration, legal term",entity
책임과 비용 부담,"responsibility, cost, burden, obligation, expense",entity
노동조합,"organization, group, association, collective, labor union",entity
대상회사의 모든 중요 문서,"document, file, record, paperwork, data",entity
예측 정보,"information, data, prediction, forecast, insight",entity
매매대금 수령 계좌 정보,"account, financial information, payment details, banking data, transaction record",entity
요청,"request, demand, application, petition, inquiry",entity
기존 공급계약,"contract, agreement, supply, transaction, legal arrangement",entity
종결 전제조건,"조건, 전제, 요건, 필요사항, 필수요소",entity
주식회사 감마테크,"company, corporation, business, organization, enterprise",entity
본 계약에 정한 절차,"procedure, process, agreement, contract, obligation",entity
하자담보책임 청구,"legal claim, contractual obligation, liability, lawsuit, legal process",entity
추가 자료,"document, evidence, information, data, material",entity
증빙자료,"document, evidence, proof, record, file",entity
경영권 변경,"management change, corporate control, ownership transfer, business restructuring, governance shift",entity
추가 대가 지급 등의 조정 없음,"contract term, agreement condition, payment clause, legal provision",entity
모든 정보,"information, data, knowledge, content, facts",entity
"금 일천억원(₩100,000,000,000)","money, currency, amount, value, finance, capital",entity
필요 서류,"document, paperwork, record, file, certificate, form",entity
서면,"document, writing, contract, statement, claim",entity
어느 당사자,"party, participant, entity, stakeholder, individual",entity
소유권 이전,"ownership transfer, legal process, property rights, transaction, contract",entity
거래,"transaction, trade, deal, exchange, commerce",entity
거래종결 후 60일 내,"기간, 기한, 일정, 시간프레임",entity
진술과 보증,"statement, warranty, legal term, contract clause",entity
기존 분쟁 해결,"conflict resolution, dispute settlement, negotiation, mediation, agreement, problem solving",entity
필요시,"necessity, condition, requirement, contingency, circumstance",entity
모든 중요 자산,"asset, property, resource, capital, possession",entity
매매대금 지급에 필요한 충분한 자금 확보,"funding, finance, liquidity, capital, resources, assurance",entity
매매대금 지급에 필요한 충분한 자금,"funds, capital, liquidity, financial resources, payment capability",entity
대리인,"agent, representative, proxy, delegate, intermediary",entity
손해액 산정 근거,"document, evidence, report, proof, data, information",entity
거래 시너지 실현,"collaboration, cooperation, partnership, synergy, alliance",entity
시설 이전,"relocation, transfer, movement, logistics, operation",entity
절차,"process, method, procedure, protocol, system",entity
어느 일방에게 유리하게,"bias, partiality, favoritism, inequality, unfairness",entity
총 매매가격,"price, value, cost, amount, sum",entity
지급,"payment, transaction, remittance, financial process, money transfer",entity
영업,"business, operation, sales, commerce, trade",entity
제공한 모든 정보의 정확성을 위해 최선을 다했음,"statement, assurance, confirmation, declaration",entity
매매주식의 매매와 관련한 당사자 간의 모든 합의,"agreement, contract, negotiation, deal, transaction",entity
책임,"duty, obligation, responsibility, accountability",entity
제92조,"law, article, clause, regulation, statute",entity
정당한 사유 없이,"reason, cause, justification, excuse, explanation",entity
하자의 구체적 내용,"defect, flaw, issue, problem, fault, imperfection",entity
하자담보책임,"legal liability, warranty, contractual obligation, seller responsibility, defect liability",entity
주식회사 알파벤처스,"company, corporation, business, enterprise, firm, organization",entity
매도인 추가 자료 요구,"request, demand, requirement, transaction, communication",entity
부담,"liability, obligation, encumbrance, burden",entity
진술보증 사항,"legal term, contract clause, assurance, warranty",entity
대상회사의 중요한 부채,"debt, liability, financial obligation, accounting item, creditor claim",entity
외부 전문가,"expert, consultant, specialist, professional, advisor",entity
나머지 조항,"clause, provision, condition, article, term, regulation",entity
데이터룸,"data room, information system, platform, digital space, virtual environment",entity
번역본,"translation, version, text, document",entity
중요한 측면에서 완전성,"completeness, wholeness, integrity, totality",entity
일부 조항,"clause, provision, article, term, condition, legal element",entity
계약 상대방,"party, counterparty, agreement participant, contractual entity",entity
1부,"part, section, portion, segment, division",entity
모든 중요 자산의 양호한 상태,"asset condition, maintenance, status, management",entity
진술보증 위반,"legal issue, contract breach, warranty violation, liability",entity
감사보고서,"report, document, audit, financial statement, evaluation",entity
중요한 측면,"aspect, factor, element, consideration, perspective",entity
본 계약의 부록,"contract, appendix, document, agreement, clause",entity
주식,"stock, equity, investment, asset, security",entity
진술보증,"warranty, assurance, guarantee, contractual term, legal provision",entity
모든 재무 정보,"financial data, accounting information, financial statements, fiscal records",entity
2025년 1월 1일,"date, day, time, event",entity
통제권,"control, authority, power, management, governance",entity
거래종결일,"date, deadline, closing day, settlement date, transaction completion",entity
본 계약 체결일로부터 30일 이내,"timeframe, period, deadline, duration, interval",entity
모든 중요 문서,"document, record, file, paperwork, archive, dossier",entity
예상 손해액,"손해, 금액, 예상, 손실, 피해, 비용, 평가",entity
비용,"expense, charge, cost, payment, expenditure, fee",entity
매수인의 진술보증이 정확함,"warranty, assurance, guarantee, condition",entity
변경,"change, modification, alteration, adjustment, transformation",entity
거래종결 후 발견된 자산,"asset, property, resource, possession",entity
거래종결 의무 발생 조건,"condition, requirement, obligation, legal term, contract clause",entity
매도인 진술보증,"warranty, guarantee, assurance, obligation, legal term, contract condition",entity
기존 분쟁 해결을 위한 필요한 정보,"정보, 데이터, 자료, 지식",entity
허가,"permission, authorization, license, approval, consent",entity
종결 확인서,"document, certificate, confirmation, agreement, record",entity
주요 고객,"customer, client, buyer, stakeholder, partner",entity
제89조에 정한 증빙자료,"document, evidence, proof, record, attachment",entity
발견된 자산,"asset, property, resource, possession, ownership",entity
제공된 사업계획 및 예측,"document, report, plan, forecast, data, information",entity
매도인에게 귀속됨,"legal term, contractual condition, financial status, transaction clause",entity
법령,"law, regulation, statute, legislation, legal framework, rule",entity
중요한 측면에서 정확함,"accuracy, precision, correctness, reliability, exactness",entity
환경 관련 분쟁,"dispute, conflict, litigation, issue, controversy, case",entity
한국채택국제회계기준,"accounting standard, financial regulation, reporting framework, accounting principle",entity
분쟁,"conflict, dispute, disagreement, controversy, confrontation, issue",entity
대금조정,"조정, 거래, 금융, 매매, 가격조정, 경제",entity
당사자들이 합의한 날,"agreement date, settlement day, contract completion, negotiation milestone, closing time",entity
진술보증 사항에 중요한 변경,"statement, assurance, change, declaration",entity
재무상태,"financial condition, economic status, fiscal health, accounting state, monetary situation",entity
필요한 정부 승인,"approval, authorization, permit, consent, clearance, sanction",entity
경영 자문,"consulting, advisory, management, service, guidance",entity
목표액과 차이,"finance, accounting, calculation, financial metric, business term",entity
매매대금이 준비됨,"condition, obligation, transaction, contract",entity
매도인의 진술보증,"warranty, guarantee, assurance, legal term, contract clause",entity
거래종결 전제조건,"조건, 전제, 조항, 요구사항, 기준",entity
이전의 모든 구두 또는 서면 합의,"agreement, contract, understanding, settlement, arrangement",entity
자신의 비용,"costs, expenses, charges, fees, payments",entity
통지 내용,"notification, message, communication, announcement, information, alert",entity
중요 계약,"contract, agreement, deal, legal document, negotiation",entity
통지 기한을 도과한 청구,"legal claim, deadline, notification, legal term, procedural rule",entity
상세 보고서,"report, document, record, analysis, summary",entity
주요 고객과의 관계 유지,"고객관리, 관계유지, 협력, 비즈니스, 소통, 거래관리",entity
거래종결 후 발생하는 행정적 사항,"administration, procedure, cooperation, compliance, regulation",entity
본 계약의 일부 조항,"contract clause, legal provision, agreement term, contractual condition",entity
중재,"mediation, arbitration, negotiation, dispute resolution, conflict management",entity
매도인,"seller, party, owner, trader, participant, stakeholder",entity
계약의 해석에 대한 분쟁,"dispute, conflict, legal issue, contract law, controversy",entity
예측,"prediction, forecast, estimation, projection, anticipation",entity
거래종결,"transaction closure, contract completion, deal finalization, agreement settlement",entity
우발채무,"debt, liability, obligation, financial risk, contingent liability",entity
확인실사,"inspection, verification, due diligence, audit, review",entity
노동조합과의 단체협약,"agreement, contract, negotiation, labor relations, workplace policy",entity
하자나 문제점,"issue, problem, defect, challenge, difficulty",entity
감사인,"auditor, inspector, examiner, reviewer, accountant",entity
당사자 간 완전한 합의,"agreement, contract, consensus, understanding, settlement",entity
행정절차,"procedure, process, administration, regulation, policy, governance",entity
본 계약 체결일 및 거래종결일 현재 다음 사항이 진실하고 정확함,"contract, agreement, legal document, declaration, statement",entity
합리적인 가정,"assumption, premise, hypothesis, condition, presumption",entity
거래종결일 기준 운전자본,"financial term, accounting, working capital, liquidity, finance",entity
더 유리한 조건,"condition, term, agreement, clause, provision",entity
검증 절차 소요 기간,"기간, 시간, 프로세스, 절차, 검증",entity
매도인의 진술보증 위반에 대한 하자담보책임,"liability, warranty, legal responsibility, contractual obligation, defect claim",entity
조정,"mediation, negotiation, adjustment, arbitration, reconciliation",entity
제50조,"law, article, regulation, clause, statute",entity
사회공헌 활동,"corporate social responsibility, philanthropy, community service, social impact, nonprofit activity",entity
전액 현금,"payment, transaction, finance, money, cash",entity
사업과 관련된 모든 규정,"규정, 법률, 정책, 규칙, 지침, 관리체계",entity
상대방의 서면 동의,"consent, agreement, approval, authorization, permission",entity
핵심 임직원,"employee, staff, personnel, key personnel, executive, workforce",entity
거래종결일까지,"deadline, end date, cutoff, final day",entity
이전의 모든 서면 합의,"agreement, contract, understanding, settlement, arrangement",entity
매매,"transaction, trade, agreement, contract",entity
월별,"time, period, frequency, interval",entity
경영권,"control, management rights, authority, governance, leadership",entity
청구,"claim, demand, request, legal action, obligation",entity
매매대금 조정,"transaction adjustment, payment modification, financial settlement",entity
제63조에 따른 제3자 검증 보고서,"report, document, verification, evidence, record",entity
통상의 영업과정,"business process, operation, commercial activity, routine management",entity
서면 동의,"consent, agreement, approval, authorization, permission, endorsement",entity
대한민국의 은행이 정상 영업하는 날,"business day, working day, banking day, operational day, weekday",entity
본 거래,"transaction, agreement, deal, contract, arrangement",entity
당사자들,"participants, parties, individuals, stakeholders",entity
검증 기관 선정,"selection, designation, appointment, decision",entity
제50조 (예측 정보),"law, article, regulation, clause, legal provision",entity
대상회사의 모든 보험계약,"insurance contracts, agreements, policies, coverage, financial arrangements, risk management",entity
세무,"tax, taxation, financial obligation, fiscal policy, government revenue",entity
부동산,"property, real estate, asset, land, building",entity
일방,"party, participant, entity, actor, stakeholder",entity
제1심 관할법원,"court, jurisdiction, legal institution, tribunal, judiciary",entity
3영업일,"time period, business days, duration, interval",entity
적절한 보상한도,"보상한도, 보험한도, 보험계약, 한도, 보상액, 계약조건",entity
추가 실사 요청,"request, inquiry, procedure, process, obligation",entity
번역본과 불일치 시,"conflict, discrepancy, priority, translation, language rule",entity
"보통주식 10,000,000주","stock, share, equity, asset, security",entity
증빙,"evidence, documentation, proof, verification, record",entity
서울특별시 강남구,"district, region, administrative area, locality, neighborhood",entity
부록,"appendix, supplement, addendum, attachment, document section",entity
불가항력적 사유,"force majeure, uncontrollable event, legal excuse, unavoidable circumstance, exemption reason",entity
어느 일방,"party, participant, entity, individual, stakeholder",entity
등기우편,"mail, postal service, communication, delivery method, correspondence",entity
"매도인이 보유한 대상회사 발행 보통주식 10,000,000주를 매수인에게 매도","contract, agreement, transaction, sale, purchase",entity
본 계약상 권리의무를 제3자에게,"contract, obligation, right, legal term, agreement, clause",entity
유효하다,"validity, status, condition, legal state",entity
각 당사자,"participant, party, entity, stakeholder, individual",entity
매수인이 인지하고 있던 사항,"knowledge, awareness, information, understanding, cognition",entity
관련 등기 절차,"procedure, process, cooperation, legal action, transaction",entity
본 계약과 관련된 분쟁,"dispute, conflict, litigation, legal matter, controversy, disagreement",entity
실사,"inspection, audit, evaluation, review",entity
거래종결 후,"time, period, stage, phase",entity
문제점,"issue, problem, defect, flaw, concern",entity
데이터 보호 관련 법규,"law, regulation, compliance, privacy, policy",entity
한국어본,"language, translation, text, document, version",entity
목표액,"target amount, goal, objective, financial metric",entity
목표 달성,"goal, objective, achievement, target",entity
라이선스,"permission, authorization, certification, approval, legal right",entity
중요한 계약,"contract, agreement, deal, arrangement, commitment",entity
"담보권, 제한, 부담이 없는 상태","security interest, lien, encumbrance, claim, legal right",entity
본 계약 체결일,"date, contract date, agreement date, legal term",entity
모든 기한,"deadline, timeframe, schedule, due date, time limit",entity
기존 브랜드,"brand, trademark, identity, label, company",entity
대한민국의 은행,"bank, financial institution, company, organization, business",entity
주주명부,"document, record, register, ledger, list",entity
거래 관련 공동 비용,"cost, expense, fee, charge, expenditure",entity
손해액 산정 근거 및 관련 증빙,"document, evidence, proof, claim, compensation",entity
환경 관련 소송,"lawsuit, legal case, dispute, litigation, environmental issue",entity
제한,"restriction, limitation, constraint, boundary, regulation",entity
매수인이 선임한 감사인,"auditor, inspector, reviewer, examiner, inspectorate, auditor role",entity
성실하게,"diligence, sincerity, conscientiousness, dedication, earnestness",entity
불이행,"breach, nonperformance, default, liability, obligation",entity
매매대금,"transaction amount, payment, financial term, trading value, monetary exchange",entity
제51조,"law, article, regulation, clause, statute",entity
운전자본 확정,"finance, accounting, capital, liquidity, funds",entity
검증 비용,"비용, 비용 부담, 검증 절차, 경제적 부담, 지출",entity
중요한 부정적 변동,"사건, 변화, 영향, 리스크, 문제, 손실",entity
진행 중인 세무조사,"investigation, audit, inquiry, legal process, examination",entity
"₩100,000,000,000","currency, amount, money, value, sum, capital",entity
매수인이 실사 과정에서 실제로 인지한 사항,"knowledge, awareness, information, fact, insight",entity
미지급 매매대금,"debt, payment, liability, financial obligation",entity
연간 1억원 이상의 중요 계약,"contract, agreement, business deal, financial commitment",entity
대한상사중재원,"arbitration institution, dispute resolution, legal organization, mediation center",entity
매도인의 사무실,"office, workplace, location, business place, property",entity
환경 관련 소송이나 분쟁,"lawsuit, dispute, conflict, legal case, environmental issue",entity
첫 회계연도,"accounting period, financial year, fiscal year, reporting period",entity
이전의 모든 구두 합의,"agreement, contract, understanding, arrangement, negotiation",entity
본 계약,"contract, agreement, deal, legal document, commitment",entity
대상회사 관련 정보,"company, business, organization, entity",entity
전 직원,"employee, staff, personnel, workforce, team",entity
보상한도,"limit, cap, threshold, maximum, boundary",entity
매매주식의 총 매매가격,"price, value, cost, amount, total",entity
운전자본,"working capital, finance, asset, liquidity",entity
주식회사 베타홀딩스,"company, corporation, business, enterprise, firm",entity
손해배상 청구,"legal claim, compensation, liability, damages, lawsuit",entity
거래종결 후 6개월 내,"기간, 시간, 기한, 시기, 기간조건",entity
제63조,"law, article, regulation, clause, legal provision",entity
단체협약,"agreement, contract, negotiation, labor relations, collective bargaining",entity
추가 대가 지급,"payment, compensation, adjustment, transaction, financial term",entity
재무 정보,"financial data, economic information, accounting records, fiscal details, monetary statistics",entity
통지 시점,"time, moment, point, instance, occasion",entity
이사회 결의서,"document, resolution, agreement, decision, record",entity
거래종결 후 60일,"period, duration, timeframe, deadline, interval",entity
손해배상 책임 한도,"liability limit, compensation cap, legal responsibility, financial obligation, indemnity ceiling",entity
거래종결 후 3개월간,"기간, 시간, 일정, 기간한정",entity
거래종결일로부터 3년간 대상회사와 경쟁하는 사업,"business, agreement, contract, obligation, restriction",entity
양 당사자가 협의하여,"agreement, negotiation, arrangement, understanding, contract",entity
거래종결 5영업일 전,"time frame, notification period, business days, deadline, transaction phase",entity
제51조에 따라 주식 양도가 완료되는 날,"date, deadline, settlement day, transaction completion",entity
매매주식,"stock, equity, asset, security, share",entity
본 계약을 체결하고 이행할 완전한 권한과 능력,"authority, power, capacity, legal right, competence",entity
향후 규제 변경,"regulation, policy, law, governance, compliance, rule, legislation",entity
중요한 측면에서 정확성,"accuracy, precision, correctness, exactness",entity
일관된 회계 기준,"accounting principle, standard, guideline, financial regulation, policy",entity
30영업일,"duration, period, timeframe, working days, deadline",entity
제3자 검증 보고서,"report, verification, documentation, assessment, evidence",entity
사업계획,"plan, proposal, strategy, project, outline, forecast",entity
해결,"solution, resolution, settlement, agreement, reconciliation",entity
공개된 위험,"risk, liability, responsibility, obligation, legal concept",entity
연결 재무제표,"financial statement, accounting report, consolidated statement, financial document",entity
차이,"difference, gap, discrepancy, variance, contrast",entity
회계,"finance, accounting, bookkeeping, auditing, management",entity
무기한,"duration, validity, period, time",entity
발송 후 3영업일 경과,"time period, deadline, duration, legal term",entity
상대방의 사전 서면 동의,"consent, agreement, authorization, approval, permission",entity
제33조,"article, clause, regulation, legal provision, statute",entity
재무제표,"financial statement, report, accounting, document, record, data",entity
대상회사의 독립적 경영,"경영권, 독립성, 보장, 기업운영, 경영관리",entity
실사 과정,"process, procedure, verification, investigation, assessment",entity
매도인이 지정한 계좌로 송금,"payment, transaction, remittance, method, process",entity
계약,"agreement, contract, deal, negotiation, arrangement, understanding",entity
비밀정보 공개 금지,"confidentiality, secrecy, nondisclosure, privacy, information security",entity
모든 세금,"taxes, revenue, duty, levy, financial obligation",entity
관련 증빙,"evidence, documentation, proof, records, verification",entity
경영권과 통제권,"management rights, control rights, ownership, authority, governance",entity
확정된 손해배상액,"compensation, damages, liability, indemnity, penalty",entity
매수인의 연결 재무제표,"financial statement, consolidated report, accounting document, financial record",entity
계약의 수정,"contract modification, agreement change, legal adjustment, amendment",entity
발견된 부채,"debt, liability, obligation, financial burden",entity
하자담보책임의 청구,"claim, liability, responsibility, legal action, contract obligation",entity
사업 운영에 필요한 모든 지적재산권,"intellectual property, rights, assets, legal property, intangible assets",entity
별첨,"attachment, appendix, supplement, document",entity
노동 관련 법규,"법률, 규정, 노동법, 규제, 지침",entity
사업과 관련된 모든 법령,"법령, 규정, 법률, 규제, 준수사항, 법체계",entity
검증 기관,"organization, institution, verifier, authority, agency, body",entity
법령상 요구,"requirement, obligation, regulation, legal provision, mandate",entity
이메일,"communication, message, correspondence, notification, electronic mail",entity
원활한 경영권 이전,"business transfer, management transition, ownership change, corporate succession",entity
대상회사,"company, corporation, business, organization, enterprise",entity
통상의 영업과정에 따라,"business practice, operational process, standard procedure, management method",entity
필요한 정보,"information, data, knowledge, details, facts, input",entity
하자의 구체적 내용을 기술한 상세 보고서,"report, document, claim, evidence, record",entity
순부채,"plant, flora, vegetation, species, organism",entity
중요한 소송,"lawsuit, litigation, legal case, dispute, court matter",entity
거래종결일 현재,"date, time, deadline, point",entity
균등,"equality, fairness, balance, equity",entity
정부 승인,"approval, authorization, permit, certification, endorsement",entity
복잡한 사안,"issue, matter, case, problem, situation, concern",entity
매수인,"buyer, purchaser, client, stakeholder, party",entity
지정한 계좌,"account, bank account, financial instrument, payment method, transaction medium",entity
서울특별시 강남구 소재 매도인의 사무실,"office, location, workplace, property, real estate",entity
주당 매매가격,"price, value, cost, financial term, economic measure",entity
경영권 이전,"transfer, management, ownership, transaction, business",entity
자산,"asset, property, resource, wealth, capital",entity
본 계약의 별첨,"contract annex, attachment, document, addendum",entity
주요 고객에 대한 통지,"notice, notification, communication, message, alert, announcement",entity
외부 전문가 의견서,"document, report, evidence, expert opinion, verification",entity
주권,"stock, security, asset, financial instrument, equity",entity
대상회사의 이사로 선임한다,"appointment, corporate action, board decision, executive selection",entity
권리,"right, entitlement, privilege, legal concept, claim",entity
보험계약,"contract, agreement, insurance, policy, legal document",entity
환경 관련 법규,"법규, 규정, 규제, 환경정책, 법률, 규칙",entity
통지,"notification, message, announcement, communication, alert",entity
상대방의 비밀정보,"information, data, secret, confidential, knowledge",entity
양도소득세,"tax, capital gains, income, financial obligation, revenue",entity
제89조,"law article, legal clause, statute, regulation, provision",entity
매매주식에 대한 완전한 소유권,"ownership, property right, legal right, asset control",entity
경우,"case, instance, situation, condition",entity
보증,"guarantee, assurance, warranty, pledge, security",entity
발송,"sending, dispatch, delivery, communication, process",entity
한국어,"language, communication, linguistics, dialect",entity
인지한 사항,"knowledge, awareness, recognition, understanding",entity
통지 기한 도과,"legal term, contract issue, notification deadline, claim validity",entity
1억원 이상이다,"amount, value, money, finance, sum",entity
이사,"director, executive, board member, manager",entity
거래종결 후 최소 1년간 근무,"employment, commitment, retention, work period, service duration",entity
지원 기간,"기간, 시간, 일정, 기간 한정, 지원 기간",entity
추가 실사,"실사, 조사, 검토, 확인, 평가",entity
검증 절차,"process, procedure, verification, validation, protocol",entity
선량한 관리자,"person, manager, agent, party",entity
독립된 제3자 전문기관,"organization, institution, authority, agency, third party",entity
모든 통지,"notification, communication, message, alert, notice",entity
등기우편 또는 이메일,"communication, notification, correspondence, delivery, message",entity
미지급된 배당,"dividend, payment, finance, liability, obligation",entity
운영,"management, operation, administration, execution, process",entity
모든 라이선스와 허가,"license, permission, authorization, legal right, approval",entity
규정,"rule, regulation, guideline, policy, standard",entity
조세 관련 사항,"tax, taxation, fiscal policy, revenue, duty",entity
개인정보보호법,"law, regulation, privacy, compliance, policy",entity
2부,"part, section, chapter, segment",entity
매매대금의 30%,"percentage, proportion, ratio, financial term, compensation limit",entity
양 당사자,"party, participant, entity, stakeholder, side",entity
천재지변,"natural disaster, force majeure, calamity, uncontrollable event",entity
6개월,"duration, period, timeframe, interval, timespan",entity
모든 중요한 계약,"contract, agreement, deal, obligation, commitment",entity
매수인이 지명한 자,"participant, appointee, designee, nominee, stakeholder",entity
배당,"dividend, payment, financial distribution, shareholder return, profit sharing",entity
모든 환경 관련 법규,"law, regulation, compliance, environmental policy, legislation",entity
동일한 조건,"condition, term, agreement, clause, provision",entity
성실히,"diligence, cooperation, sincerity, effort, commitment",entity
부채,"debt, liability, obligation, financial burden, loan",entity
일방이 거래종결을 거부할 경우,"contract breach, refusal, dispute, legal issue, disagreement",entity
대상회사의 핵심 임직원,"employee, staff, personnel, workforce, team",entity
영업일,"business day, working day, weekday, operational day, banking day",entity
제3자,"third party, outsider, external entity, unrelated person",entity
실사 과정에서 공개된 것 외에 없다,"statement, disclosure, information, announcement",entity
정상적으로,"normalcy, stability, regularity, routine",entity
당사자,"participant, party, stakeholder, involved person",entity
111-11-11111,"number, identifier, registration, code, document",entity
"₩10,000","currency, money, denomination, price, value, unit",entity
금 일만원,"currency, money, unit, price, value, payment, financial instrument",entity
선량한 관리자의 주의의무,"legal duty, obligation, responsibility, fiduciary duty",entity
중대한 악영향을 미치는 사건,"event, incident, crisis, disruption, problem",entity
계약의 변경,"contract modification, agreement change, legal amendment, terms revision, negotiation",entity
양 당사자의 서면 합의,"agreement, contract, negotiation, settlement, understanding",entity
상대방,"party, counterpart, participant, entity, individual",entity
담보권,"security interest, lien, collateral, legal right, financial claim",entity
취득세,"tax, levy, duty, fee, charge",entity
양도,"transfer, assignment, conveyance, transaction, legal act",entity
거래종결 후 즉시,"time, moment, event, point",entity
하자와 손해 간 인과관계 입증 자료,"document, evidence, proof, report, record",entity
정상적,"normal, status, condition, state",entity
제공한 모든 정보,"information, data, details, knowledge, facts",entity
금 일천억원,"amount, value, currency, money, finance, transaction",entity
222-22-22222,"number, identifier, code, registration",entity
대한민국 법률,"law, legislation, regulation, legal system, statute",entity
재무 정보 업데이트,"financial data, update, report, information, accounting",entity
대표이사,"executive, leader, manager, director, ceo, officer",entity
하자,"defect, flaw, damage, fault, imperfection",entity
거래종결일로부터 60일간,"기간, 기한, 시간, 조건, 법적용기간",entity
본 계약상 권리의무,"contractual obligation, legal duty, agreement term, binding responsibility",entity
15영업일,"time period, duration, deadline, business days, working days",entity
거래종결 후 첫 회계연도,"회계연도, 기간, 시간, 재무기간, 회계기간",entity
진행 중인 연구개발 프로젝트,"project, research, development, initiative, study",entity
법무,"legal affairs, law, compliance, regulation, jurisdiction",entity
