node,conceptualized_node,node_type
매수인이 이를 매수한다.,"transaction, acquisition, exchange, purchasing, ownership transfer",event
중재를 통해 분쟁을 해결한다.,"conflict resolution, mediation, negotiation, agreement, reconciliation",event
양 당사자가 거래 시너지 실현을 위해 상호 협력한다.,"collaboration, partnership, cooperation, synergy, alliance",event
지급은 매도인이 지정한 계좌로 송금하는 방식으로 한다.,"transaction, payment, remittance, settlement, instruction",event
모든 기한이 엄격히 준수된다,"compliance, punctuality, discipline, regulation, enforcement",event
매수인이 감사인을 선임한다.,"selection, appointment, authorization, engagement, decision-making",event
상대방이 계약을 해제할 수 있다,"termination, cancellation, rescission, option, annulment",event
중요한 의사결정을 해야 한다.,"decision making, dilemma, judgment, choice, responsibility",event
본 계약은 대한민국 법률에 따라 규율된다.,"legal provision, governance, regulation, jurisdiction, law enforcement",event
"매도인이 대상회사가 발행한 보통주식 15,000,000주를 매수인에게 매도한다.","transaction, share transfer, ownership change, investment, acquisition",event
하자가 중대한 하자에 해당하는지 판단한다.,"evaluation, assessment, decision-making, analysis, judgment",event
상대방은 계약을 해제할 수 있다.,"termination, cancellation, revocation, legal action, decision",event
거래종결 전제조건이 존재한다.,"requirement, condition, prerequisite, contingency, stipulation",event
본 계약은 한국어로 작성된다.,"agreement, documentation, language use, communication, contract",event
거래종결이 서울특별시 소재 양 당사자가 합의한 장소에서 이루어진다.,"agreement, transaction, settlement, negotiation, location selection",event
거래종결 후 90일 내에 거래종결일 기준 운전자본을 확정한다.,"settlement, calculation, adjustment, confirmation, finalization",event
주식회사 엡실론그룹이 본 계약에 서명한다.,"contract signing, agreement, business transaction, legal process, formalization",event
매수인이 기존 직원의 고용을 승계한다.,"employment succession, workforce transition, labor continuity, contract transfer, employee retention",event
상대방은 손해배상을 청구할 수 있다.,"compensation, claim, legal action, dispute, restitution",event
재무제표에 기재된 것 외에 대상회사의 중요한 부채나 우발채무가 존재하지 않는다.,"확인, 진술, 보증, 책임, 위험관리",event
데이터룸을 통해 공개된 모든 정보가 중요한 측면에서 완전하다.,"disclosure, transparency, verification, completeness, assurance",event
대상회사는 사업 운영에 필요한 모든 지적재산권을 사용할 권리를 가진다.,"authorization, ownership, legal rights, intellectual property, business operation",event
매매대금 조정이 필요하다.,"negotiation, adjustment, transaction, agreement, bargaining",event
소송 전 중재를 통한 해결을 우선으로 한다.,"dispute resolution, mediation, negotiation, agreement, prevention",event
권리를 포기한 것으로 간주되지 않는다.,"waiver, retention, entitlement, legal status, preservation",event
매수인은 본 계약을 체결한다.,"agreement, transaction, commitment, contract signing, obligation",event
천재지변 등은 불가항력에 해당한다.,"disaster, inevitability, unpredictability, force majeure, uncontrollability",event
매수인은 소유권 이전 등기를 신청할 수 있다.,"registration, transfer, application, acquisition, property, ownership",event
필요한 경우가 발생한다.,"necessity, demand, contingency, requirement, urgency",event
사람들이 기한을 지키려고 노력한다,"time management, responsibility, punctuality, diligence, commitment",event
모든 부록과 별첨이 본 계약의 일부를 구성한다.,"integration, inclusion, agreement, documentation, annexation",event
"매매주식의 총 매매가격은 금 일천오백억원(₩150,000,000,000)으로 정해진다.","transaction, agreement, valuation, finance, contract",event
권리를 행사하지 않는다.,"forfeiture, waiver, inaction, nonuse, abstention",event
거래종결 전에 배당이 선언된다.,"dividend declaration, financial event, transaction process, distribution, corporate action",event
별도 합의가 이루어진다.,"agreement, negotiation, consensus, arrangement, settlement",event
중대한 하자의 판단은 객관적이고 합리적인 기준에 따른다.,"judgement, evaluation, standard, objectivity, rationality, assessment",event
매수인은 본 계약을 체결할 완전한 권한과 능력을 보유한다.,"authorization, empowerment, contracting, legitimacy, legal capacity",event
매도인은 거래종결 시 이사회 결의서를 인도한다.,"document delivery, approval, transaction completion, corporate governance, authorization",event
"""정상영업""이 된다","resumption, reopening, normalization, operation, business continuity",event
상대방이 손해배상을 청구할 수 있다,"compensation, claim, legal action, dispute, liability",event
주주총회가 개최되기 전이다.,"preparation, anticipation, planning, organization, meeting",event
대상회사가 모든 세금을 적시에 납부했다.,"compliance, payment, responsibility, obligation, punctuality",event
사무실은 현재 상태로 유지 관리된다.,"maintenance, stability, preservation, management, status quo",event
제11조의 정의가 적용된다,"definition, regulation, application, legal interpretation, rulemaking",event
기존 공급업체와의 관계는 동일 조건으로 유지된다.,"agreement, continuation, partnership, stability, contract extension",event
매수인은 즉시 완전한 경영권을 행사할 수 있다.,"ownership transfer, management rights, authority, control, acquisition",event
중대한 하자의 판단이 이루어진다.,"judgment, evaluation, decision-making, assessment, legal process",event
매도인은 거래종결일까지 대상회사를 통상의 영업과정에 따라 운영한다.,"operation, management, business conduct, transaction, compliance",event
각 당사자는 본 계약과 관련하여 취득한 상대방의 비밀정보를 제3자에게 공개하지 않는다.,"confidentiality, non-disclosure, secrecy, protection, agreement",event
대한민국 법률이 준거법으로 지정된다.,"legal designation, jurisdiction, regulation, governance, legal authority, law selection",event
대상회사의 모든 보험계약이 거래종결일 현재 유효하다.,"validation, verification, compliance, insurance, due diligence, assessment",event
매도인은 본 계약 체결일 및 거래종결일 현재 다음 사항이 진실하고 정확함을 보증한다.,"warranty, assurance, confirmation, verification, legal compliance",event
복구 가능성이 고려된다,"recovery, restoration, assessment, feasibility, evaluation",event
매도인은 거래종결 시 주주명부를 인도한다.,"transfer, documentation, transaction, ownership, delivery",event
이사회가 해산된 후 신규 이사회가 구성되기 전이다.,"transition, reorganization, governance, uncertainty, restructuring",event
대상회사의 핵심 임직원이 거래종결 후 최소 1년간 근무를 유지하도록 노력한다.,"employment, retention, obligation, commitment, continuity",event
"매도인은 주권, 주주명부, 이사회 결의서 등 필요 서류를 인도한다.","document delivery, transaction, legal process, transfer, compliance",event
계약상 권리의무를 제3자에게 양도하려면 상대방의 사전 서면 동의를 받아야 한다.,"transfer, consent, authorization, delegation, legal approval",event
매수인의 거래종결 의무가 발생한다,"closing, obligation, transaction, completion, responsibility",event
생산시설은 현재 상태로 유지 관리된다.,"maintenance, preservation, operation, stability, management",event
부채는 매도인에게 귀속된다.,"allocation, liability, responsibility, transfer, ownership",event
매도인의 거래종결 의무가 발생한다.,"contract, obligation, transaction, fulfillment, duty",event
대상회사가 당사자인 중요한 행정절차가 없다.,"absence, exclusion, procedure, inaction, omission",event
"매매주식이 담보권, 제한, 부담도 없는 상태이다.","ownership, clearance, freedom, transfer, unencumbered",event
매수인이 첫 회계연도의 감사인을 선임한다.,"appointment, selection, auditing, decision-making, governance, responsibility",event
이사회가 임원을 승인한다.,"approval, authorization, governance, decision-making, endorsement, management",event
생산시설이 현재 상태로 유지 관리된다.,"maintenance, preservation, stability, operation, management",event
매수인에게 대상회사에 대한 경영권과 통제권이 이전된다.,"ownership transfer, control shift, acquisition, succession, authority change",event
의무 불이행이 발생한다.,"breach, violation, noncompliance, failure, infraction",event
거래종결일이 도래한다.,"계약, 마감, 완료, 종료, 협상",event
"주당 매매가격은 금 일만원(₩10,000)으로 한다.","transaction, negotiation, agreement, pricing, valuation",event
매수인은 정보 접근권을 가진다.,"access, entitlement, rights, disclosure, permission",event
"대상회사를 상대로 하거나 대상회사가 당사자인 중요한 소송, 중재, 행정절차가 없다.","dispute resolution, legal process, litigation, arbitration, administration",event
매수인은 매매대금 전액을 자기자본으로 조달했다.,"financing, investment, payment, capital allocation, transaction",event
모든 재무 정보가 그 기준에 따라 작성되었다.,"standardization, compliance, accounting, regulation, documentation",event
행정적 사항이 발생한다.,"management, administration, regulation, procedural event, governance",event
주식회사 엡실론그룹이 주식회사 제타시스템즈의 지분을 매수한다.,"merger, acquisition, investment, ownership transfer, corporate action",event
매도인은 거래종결 시 주권을 인도한다.,"delivery, transfer, transaction, fulfillment, ownership change",event
양 당사자가 본 계약을 이행한다.,"agreement, fulfillment, commitment, cooperation, execution",event
매도인이 지정한 자가 임시로 경영권을 행사한다.,"delegation, management, authority transfer, interim control, representation",event
계약이 체결된다.,"agreement, transaction, negotiation, partnership, commitment",event
이사회 해산이 발생한다.,"organization change, dissolution, termination, restructuring, governance",event
대상회사는 데이터 보호를 이행하게 된다.,"compliance, implementation, regulation, security, protection",event
손해배상 청구를 서면으로 한다.,"legal action, documentation, compensation, claim, procedure",event
매도인은 합리적인 추가 보증을 제공한다.,"guarantee, assurance, agreement, negotiation, commitment",event
거래종결 후 발견된 부채가 매도인에게 귀속된다.,"채무이행, 책임귀속, 분쟁해결, 거래완료, 법적귀속",event
중요한 의사결정은 매수인과 협의하여 진행한다.,"negotiation, decision-making, collaboration, agreement, consultation",event
대상회사의 기존 이사회가 자동으로 해산된다.,"dissolution, termination, governance change, restructuring, disbandment",event
본 계약에 따른 모든 통지는 등기우편 또는 이메일로 한다.,"notification, communication, agreement, documentation, procedure",event
매수인은 미지급 대금과 확정된 손해배상액을 상계할 수 있다.,"set-off, compensation, payment, indemnification, settlement",event
본 계약이 이전의 모든 구두 또는 서면 합의를 대체한다.,"agreement, replacement, supersession, contract, finalization",event
정상영업 여부를 판단한다,"evaluation, decision-making, assessment, verification, operation status",event
양 당사자가 거래종결 시 종결 확인서를 작성한다.,"completion, documentation, confirmation, agreement, formalization",event
거래가 종결된다.,"completion, settlement, closure, agreement, resolution",event
기한을 넘기는 일이 없다,"punctuality, discipline, timeliness, responsibility, reliability",event
"매매주식의 총 매매가격은 금 일천오백억원(₩150,000,000,000)으로 한다.","transaction, valuation, agreement, finance, exchange, contract",event
양 당사자가 거래종결 시 종결 확인서에 서명한다.,"agreement, confirmation, documentation, closure, validation",event
임시 경영자가 경영권을 행사한다.,"management, authority, leadership, governance, supervision",event
기존 분쟁이 해결되어야 한다.,"resolution, settlement, agreement, reconciliation, negotiation",event
"""계열회사""가 된다.","affiliation, integration, partnership, consolidation, restructuring",event
"현재 대상회사가 소송, 중재, 행정절차에 연루되어 있지 않다.","compliance, legality, stability, risk management, dispute absence",event
본 계약은 어느 일방에게 유리하게 해석되지 않는다.,"fairness, neutrality, impartiality, equality, legal interpretation",event
계약을 수정하거나 변경하려고 한다,"negotiation, amendment, modification, adjustment, revision",event
매수인은 본 계약을 체결하고 이행할 완전한 권한과 능력을 보유한다.,"contracting, authorization, legal capacity, agreement, execution",event
양 당사자가 상호 선의와 신뢰를 바탕으로 성실히 협력한다.,"cooperation, trust, goodwill, collaboration, partnership",event
중대한 하자에 해당하지 않는 사항이 있다,"evaluation, judgment, classification, assessment, legal interpretation",event
제6장이 일반조항을 다룬다.,"regulation, codification, legal framework, organization, structure",event
진술보증 위반이 제3조의 '중대한 하자'에 해당한다,"breach, violation, defect, noncompliance, liability",event
손해배상 책임이 발생한다,"compensation, liability, obligation, accountability, legal duty",event
본 계약에 따른 모든 통지는 등기우편으로 할 수도 있고 이메일로 할 수도 있다.,"notification, communication, agreement, correspondence, legal process",event
대상회사가 보유한 모든 라이선스와 허가는 유효하게 유지된다.,"compliance, regulation, authorization, maintenance, legal assurance",event
대상회사의 중요한 부채나 우발채무가 재무제표에 모두 기재되어 있다.,"disclosure, accountability, reporting, transparency, verification",event
본 계약은 일방에게 유리하게 해석되지 않는다.,"interpretation, fairness, neutrality, equality, contract law",event
재무 정보가 일관성을 갖게 되었다.,"consistency, standardization, accuracy, reliability, transparency",event
각 당사자가 대리인을 선임할 수 있다.,"authorization, appointment, representation, delegation, legal right",event
모든 재무 정보가 동일한 기준으로 작성되었다.,"standardization, consistency, reporting, transparency, unification",event
대한민국의 은행이 정상 영업한다.,"finance, operation, service, transaction, business",event
향후 규제 변경에 따른 대응은 매수인의 책임이다.,"risk allocation, responsibility, compliance, legal obligation, regulation",event
중요한 진술보증은 거래종결 후에도 유효하다.,"representation, assurance, contract, obligation, validity",event
기존 대표이사가 주주총회 개최 전까지 직무를 수행한다.,"leadership, governance, management, continuity, responsibility",event
본 계약의 해석에 대한 분쟁이 발생한다.,"dispute, disagreement, conflict, interpretation, legal issue",event
사업계획 및 예측이 성실하게 작성되었다.,"planning, forecasting, documentation, diligence, preparation",event
중요한 진술보증은 거래종결 후에도 제28조에 정한 기간 동안 유효하다.,"계약, 보증, 효력, 기간, 유효성",event
성과에 따른 추가 대가 조정은 없다,"negotiation, agreement, compensation, policy, regulation",event
대상회사가 노동 관련 법규를 준수한다.,"compliance, regulation, labor law, governance, workplace ethics",event
각 당사자가 필요시 대리인을 선임할 수 있다.,"representation, delegation, authorization, appointment, substitution",event
대상회사가 적절한 보상한도를 유지하고 있다.,"risk management, compliance, financial stability, assurance, regulation",event
대상회사가 모든 세금을 적시에 신고했다.,"compliance, reporting, obligation, timeliness, documentation",event
대상회사가 계약 상대방으로부터 위반 통지를 받은 바 없다.,"compliance, notification, contract, disclosure, communication",event
"계약은 매도인이 보유한 보통주식 15,000,000주를 매수인에게 매도하고 매수인이 이를 매수함에 필요한 사항을 규정한다.","agreement, transaction, stock transfer, sale, acquisition, legal arrangement",event
일방이 정당한 사유 없이 거래종결을 거부한다,"거절, 계약해지, 중단, 불이행, 분쟁",event
매수인의 거래종결 의무가 발생한다.,"obligation, contract, transaction, fulfillment, responsibility",event
잔금 및 제세공과금이 지급된다.,"payment, settlement, transaction, disbursement, finance",event
손해배상 청구는 서면으로 해야 한다.,"legal procedure, compensation, claim, documentation, formal request",event
대상회사의 모든 중요 자산은 양호한 상태로 유지되고 있다.,"maintenance, preservation, asset management, condition monitoring, property upkeep",event
대상회사의 정상영업에 영향이 미친다,"disruption, intervention, impact, interference, change",event
배당이 매도인에게 귀속된다.,"allocation, entitlement, ownership, distribution, transfer",event
중재를 통한 해결을 시도한다.,"mediation, negotiation, conflict resolution, peacemaking, intervention",event
제3장 진술 및 보증이 시작된다.,"agreement, declaration, affirmation, legal process, assurance",event
본 계약을 2부 작성한다.,"agreement, documentation, duplication, formality, legal process",event
대상회사는 모든 세금을 적시에 신고·납부했다.,"compliance, reporting, payment, obligation, diligence",event
"주당 매매가격은 금 일만원(₩10,000)으로 정해진다.","transaction, pricing, valuation, agreement, exchange",event
거래 시너지가 실현된다.,"collaboration, cooperation, partnership, value creation, synergy",event
별도 합의가 없다,"agreement, negotiation, decision, consensus, arrangement",event
대상회사는 브랜드를 유지한다.,"brand management, continuity, preservation, consistency, identity maintenance",event
본 계약은 당사자 간 완전한 합의를 구성한다.,"agreement, contract, legal event, consensus, commitment",event
손해배상을 청구할 수 있다,"compensation, legal claim, restitution, liability, dispute",event
임원이 이사회 승인을 받는다.,"approval, decision-making, governance, authorization, endorsement",event
매도인은 거래종결일로부터 3년간 대상회사와 경쟁하는 사업을 영위하지 않는다.,"restriction, noncompete, agreement, business prohibition, contract, compliance",event
적격 경영진이 대상회사를 관리한다.,"management, governance, oversight, supervision, leadership",event
계열회사는 직간접적으로 50% 이상의 지분을 보유한 회사로 정의된다.,"ownership, control, definition, regulation, corporate structure",event
대상회사가 사용하는 모든 부동산의 임대차계약은 정상적이다.,"contract, verification, legality, compliance, real estate, agreement",event
제2장 매매조건이 시작된다.,"contract, transaction, agreement, negotiation, commerce",event
본 계약과 관련된 분쟁이 발생한다.,"dispute, conflict, disagreement, litigation, negotiation",event
환경 관련 소송이나 분쟁이 없다.,"harmony, stability, peace, compliance, resolution",event
대상회사는 모든 환경 관련 법규를 준수하고 있다.,"compliance, regulation, governance, responsibility, sustainability",event
임원이 적격 경영진으로 인정된다.,"recognition, qualification, leadership, approval, validation",event
본 계약 체결일 및 거래종결일이 도래한다.,"contract formation, agreement, transaction completion, finalization, execution",event
첫 회계연도가 시작된다.,"beginning, initiation, accounting, business, organization, commencement",event
운전자본을 확정하고 조정한다.,"fund allocation, financial planning, adjustment, resource management, budgeting",event
영업일은 대한민국의 은행이 정상 영업하는 날로 정의된다.,"banking, regulation, business, operation, finance",event
거래종결이 발생한다.,"completion, closure, transaction, agreement, settlement",event
매수인이 확정된 손해배상액을 미지급 대금과 상계할 수 있다.,"compensation, offset, settlement, deduction, legal right",event
"""영업일""이 된다.","workday, business, operation, commerce, transaction",event
거래종결이 이루어진다.,"거래완료, 계약체결, 합의, 마무리, 종료",event
중대한 하자가 아닌 경우 매도인은 책임을 부담하지 않는다.,"liability, exemption, contract, responsibility, legal obligation",event
매수인은 근로조건을 유지한다.,"agreement, employment, continuity, contract, assurance",event
매도인은 매매주식의 소유권을 매수인에게 이전한다.,"ownership transfer, transaction, exchange, conveyance, agreement",event
거래종결 후 첫 회계연도의 감사는 매수인이 선임한 감사인이 수행한다.,"audit, post-transaction, compliance, appointment, oversight",event
대상회사가 CSR 활동을 수행한다.,"philanthropy, responsibility, community engagement, social impact, ethical practice",event
양 당사자가 서면 합의를 한다.,"agreement, negotiation, contract, consent, documentation",event
매도인은 소유권 이전 등기 및 인도에 필요한 서류를 교부한다.,"transfer, documentation, delivery, conveyance, transaction",event
일방이 정당한 사유 없이 거래종결을 거부한다.,"breach, refusal, termination, dispute, noncompliance",event
본 계약이 체결된다.,"agreement, commitment, transaction, partnership, arrangement",event
"""적격 경영진""이 관리하는 상태에서 대상회사가 통상의 사업활동을 수행한다","business operation, management, governance, oversight, continuity",event
중대한 하자임을 입증하는 자료와 함께 서면으로 손해배상 청구를 한다.,"legal claim, documentation, compensation, dispute, evidence submission",event
본 계약과 관련된 분쟁이 발생한다,"dispute, conflict, disagreement, litigation, negotiation",event
매도인은 거래종결일에 매매주식에 대한 완전한 소유권을 매수인에게 이전한다.,"ownership transfer, transaction, contract execution, asset exchange, legal agreement",event
매수인이 매매대금을 준비한다.,"payment, preparation, transaction, fulfillment, obligation",event
연구개발 프로젝트는 중단 없이 계속된다.,"continuation, persistence, innovation, research, progress",event
매도인은 매매주식의 처분권한을 가진다.,"ownership, authority, transaction, rights, control",event
각 당사자가 본 거래와 관련하여 비용을 발생시킨다.,"expense, payment, transaction, responsibility, obligation",event
매수인은 확정된 손해배상액을 가진다.,"compensation, liability, entitlement, damages, legal claim",event
정상영업 여부를 업계 표준과 과거 실적을 기준으로 판단한다.,"evaluation, comparison, benchmarking, performance analysis, operational assessment",event
매수인이 이에 대응한다.,"negotiation, response, transaction, interaction, agreement",event
대상회사가 노동조합과의 단체협약을 위반하지 않았다.,"agreement, compliance, negotiation, labor relations, dispute resolution",event
중요한 부정적 변동이 없다,"stability, consistency, equilibrium, normalcy, steadiness",event
매도인이 중대한 하자에 해당하지 않는 사항에 대해 책임지지 않는다.,"responsibility, exemption, liability, contract, limitation",event
진행 중인 연구개발 프로젝트는 중단 없이 계속된다.,"continuation, persistence, progress, development, research, innovation",event
필요가 발생한다.,"demand, emergence, necessity, requirement, initiation",event
양 당사자가 계약을 이행한다.,"agreement, fulfillment, cooperation, obligation, transaction",event
데이터룸을 통해 공개된 모든 정보가 중요한 측면에서 정확하다.,"정보공개, 검증, 신뢰성, 투명성, 평가",event
임원이 적격 경영진으로 인정되지 않는다.,"disqualification, rejection, evaluation, leadership, management",event
본 계약의 해석에 대한 분쟁이 있을 경우,"dispute, interpretation, disagreement, negotiation, legal issue",event
"""중대한 하자""가 아닌 경우 매도인은 책임을 부담하지 않는다.","면책, 책임제한, 계약, 법률, 거래",event
"""중대한 하자""는 대상회사의 ""정상영업""에 실질적이고 부정적인 영향을 미치는 사항을 의미한다.","risk, disruption, impact, operational issue, business stability, negative effect",event
매도인의 진술보증 위반에 대한 하자담보책임이 거래종결일로부터 2년간 유효하다.,"warranty, liability, assurance, guarantee, duration, transaction, contract",event
매매대금 수령 계좌 정보를 통지한다.,"notification, communication, transaction, information sharing, financial process",event
본 계약은 2부 작성한다.,"agreement, documentation, duplication, legal process, contract formation",event
매도인은 3년간 대상회사와 경쟁하는 사업을 영위하지 않는다.,"restriction, non-competition, agreement, contract, commitment",event
"대상회사는 사업과 관련된 모든 법령, 규정을 중요한 측면에서 준수하고 있다.","compliance, regulation, governance, legality, adherence",event
확정된 손해배상액,"금전, 배상, 책임, 법률, 계약, 손실, 보상",entity
제5장,"section, chapter, part, document, provision, clause",entity
종결 전제조건,"조건, 요건, 기준, 필수사항, 규정, 요구사항",entity
종결 확인서 작성 및 서명,"document, form, agreement, certification, record, paperwork",entity
이전의 모든 구두 합의,"합의, 약정, 계약, 조항, 문서",entity
별도 합의,"agreement, contract, negotiation, arrangement, term",entity
법령상 요구 또는 상대방의 서면 동의,"requirement, condition, permission, authorization, regulation, consent, agreement, law",entity
대한민국의 은행,"기관, 금융기관, 조직, 산업, 시스템, 사업체",entity
객관적이고 합리적인 기준에 따라,"기준, 원칙, 조건, 판단, 절차",entity
본 계약을 체결하고 이행할 완전한 권한과 능력,"권리, 자격, 조건, 법적능력, 자율성, 승인",entity
해결,"resolution, settlement, solution, agreement, process",entity
양도소득세,"세금, 과세, 재정, 납부, 부과",entity
인도,"country, nation, region, location, state, territory, area",entity
정상적,"상태, 조건, 상황, 기준, 특성",entity
중요한 행정절차,"procedure, process, step, requirement, regulation, guideline, policy",entity
제28조에 정한 기간,"기간, 시기, 조건, 규정, 조항, 법률, 조문",entity
영업비밀,"정보, 비밀, 자산, 권리, 자료, 보호 대상, 기밀",entity
손해배상 책임,"법적 책임, 배상, 의무, 제한, 분쟁, 계약, 손해, 한도",entity
분쟁,"갈등, 문제, 상황, 이슈, 사건",entity
"일만원(₩10,000)","금액, 가격, 가치, 단위, 화폐, 수치",entity
일반조항,"section, clause, provision, regulation, rule, legal term",entity
주주총회 개최 전,"period, stage, timeframe, process, sequence",entity
행정적 사항,"절차, 업무, 과정, 사안, 조치, 관리, 행위, 처리",entity
거래종결일,"날짜, 시점, 시기, 마감, 완료, 종료, 이벤트, 일정",entity
계약 해석에 대한 분쟁,"법률, 분쟁, 해석, 규정, 조항, 문제, 사건",entity
자기자본,"finance, capital, equity, funds, asset, ownership",entity
추가 보증,"계약, 조건, 약정, 보장, 요구",entity
한국채택국제회계기준,"기준, 표준, 규정, 회계, 제도, 원칙, 체계",entity
노동조합과의 단체협약,"협약, 계약, 제도, 합의, 문서, 정책, 규정, 절차",entity
중재,"process, resolution, agreement, negotiation, intervention, settlement",entity
책임,"의무, 부담, 역할, 규범, 의식, 가치",entity
경영권,"권리, 지위, 통제, 권한, 주도권, 소유, 역할",entity
주주명부,"document, record, list, register, information, data",entity
대상회사의 정상영업에 실질적이고 부정적인 영향을 미치는 사항,"risk, issue, factor, condition, circumstance, impact, hindrance",entity
제52조,"법률, 조항, 규정, 제도, 문서, 조문, 기관",entity
거래 시너지 실현,"협력, 상생, 효과, 전략, 성장, 관계, 가치",entity
거래 관련 공동 비용,"비용, 부담, 지출, 분담, 경제, 회계, 재정",entity
권리 포기,"법률, 행위, 절차, 선언, 선택, 권한, 상태",entity
모든 세금,"tax, payment, obligation, finance, duty, liability",entity
대응,"행위, 조치, 반응, 행동, 처리, 대응방식",entity
대리인,"person, agent, representative, proxy, participant",entity
하자,"defect, flaw, issue, problem, condition, situation, matter",entity
발견된 자산,"자산, 재산, 항목, 소유권, 권리, 가치",entity
미지급 대금,"금전, 채권, 채무, 재산, 거래",entity
재무제표,"회계보고서, 재무정보, 문서, 기록, 자료, 보고",entity
소요 기간,"duration, period, time span, timeframe, length",entity
재무적 손실,"손실, 재정, 리스크, 위험, 영향, 비용, 결과",entity
양 당사자,"participant, party, stakeholder, entity, counterpart",entity
제공한 모든 정보가 작성 당시 기준으로 정확함,"statement, disclaimer, note, information, documentation",entity
계약,"agreement, contract, document, arrangement, legal act, transaction, obligation",entity
본 계약 체결일로부터 45일 이내,"timeframe, deadline, period, duration, schedule",entity
회계 기준,"규정, 표준, 기준, 원칙, 지침, 시스템, 체계, 정책",entity
이전의 모든 서면 합의,"contract, document, agreement, arrangement, record, statement",entity
계약 체결일,"날짜, 시점, 기준일, 시기, 일정",entity
추가 대가,"보상, 수당, 금전, 혜택, 조건",entity
매도인이 지정한 계좌,"account, bank account, financial entity, payment method, transaction medium",entity
이사회 승인 없는 임원,"manager, executive, personnel, leadership, authority, position",entity
대상회사가 사용하는 모든 부동산,"property, asset, real estate, resource, location, premises, facility",entity
운전자본 정산,"정산, 절차, 과정, 금융, 거래, 업무, 활동",entity
관계,"connection, association, link, partnership, collaboration, interaction, network",entity
거래종결 후 최소 1년간,"기간, 조건, 약정, 조항, 시간",entity
권리,"개념, 법률, 자유, 자격, 이익, 주장",entity
모든 보험계약,"계약, 보장, 상품, 서비스, 제도",entity
"운전자본, 순부채 등의 변동","finance, accounting, adjustment, transaction, management, calculation",entity
위반 통지,"문서, 알림, 통지서, 경고, 통신문, 법적 절차",entity
기존 상호,"name, title, label, identifier, trademark, designation",entity
제51조에 따라 주식 양도가 완료되는 날,"date, deadline, event, transaction, legal term",entity
처분권한,"권리, 권한, 자격, 능력, 소유, 지위",entity
모든 라이선스,"authorization, certification, permission, approval, qualification, legal requirement, document",entity
업계 표준,"standard, guideline, benchmark, norm, criterion, practice",entity
모든 기한,"기간, 시간, 제한, 규정, 기준, 조건",entity
거래종결 시,"시점, 시기, 순간, 조건, 상황, 절차",entity
제4장,"chapter, section, part, division, text, unit",entity
동일 조건,"condition, requirement, standard, criterion, principle",entity
매매대금 수령 계좌 정보,"계좌, 정보, 금융, 거래, 수단, 데이터",entity
모든 허가,"license, permit, authorization, approval, certification, document, qualification",entity
소송,"법률, 절차, 분쟁, 해결, 제도, 과정",entity
기존 대표이사,"임원, 경영진, 관리자, 리더, 책임자",entity
일시적인 경영진 부재,"상태, 상황, 문제, 이슈, 경영, 조직",entity
데이터룸,"공간, 플랫폼, 시스템, 서비스, 도구, 정보관리",entity
거래종결 후 6개월간,"period, duration, timespan, interval, term",entity
"대상회사 발행 보통주식 15,000,000주","주식, 증권, 금융상품, 자산, 투자, 발행물, 소유권",entity
자신을 위한 거래종결 전제조건,"조건, 기준, 요건, 원칙, 규정, 약정",entity
실사 과정에서 공개된 것 외,"정보, 사실, 내용, 조건, 계약, 자료",entity
한국어,"language, script, communication, medium, system",entity
중요한 소송,"litigation, dispute, legal case, conflict, matter, issue",entity
통지,"document, notice, notification, communication, message, information",entity
이사회 승인을 받은 임원,"executive, management, leader, authority, position, official",entity
영업일,"날짜, 기간, 일정, 근무일, 시간, 운영일, 업무일, 시간표",entity
예측,"추정, 전망, 분석, 평가, 과정, 방법, 활동",entity
복구 가능성 및 소요 기간,"기준, 조건, 요소, 변수, 항목, 평가, 측정",entity
상호,"name, title, identifier, designation, label",entity
정보 접근권,"권리, 개념, 원칙, 정보, 법률 용어",entity
복구 가능성,"possibility, feasibility, recoverability, assessment, evaluation, potential",entity
부록,"section, attachment, supplement, document, component",entity
당사자들,"participants, parties, entities, stakeholders, individuals, groups",entity
필요 서류,"document, paperwork, requirement, item, information, resource",entity
제3조의 정의,"법률, 조항, 규정, 정의, 기준, 조건",entity
종결 전제조건 충족,"조건, 기준, 요건, 규정, 전제, 조항, 요구사항",entity
거래종결 전 선언된 배당,"금융, 계약, 배당, 권리, 거래",entity
2025년 1월 1일,"날짜, 시점, 기준일, 시작일, 기념일",entity
모든 법령,"law, regulation, rule, policy, guideline, legislation, provision",entity
대상회사의 핵심 임직원,"employee, staff, personnel, member, workforce, management",entity
대한민국의 은행이 정상 영업하는 날,"날짜, 일정, 영업일, 시간, 근무일, 비휴일",entity
송금,"금융, 거래, 방식, 서비스, 활동, 절차",entity
중요한 중재,"decision, resolution, process, negotiation, intervention",entity
사업계획,"계획, 문서, 전략, 자료, 절차, 준비, 관리",entity
노동 관련 법규,"법, 규정, 제도, 기준, 정책, 지침",entity
매매대금의 20%,"비율, 금액, 한도, 제한, 책임, 조건",entity
생산시설,"시설, 장소, 공간, 인프라, 설비, 자원, 자산",entity
새로운 이사회,"group, organization, governance, management, board, leadership",entity
대상회사 기존 이사회,"board, organization, governance, management, authority, group",entity
지적재산권,"권리, 자산, 법률, 보호, 소유, 재산",entity
재무 정보,"정보, 데이터, 기록, 보고, 분석, 문서, 자원",entity
개인정보보호법,"법률, 규정, 정책, 제도, 기준, 규제, 조항",entity
