node,conceptualized_node,node_type
진술보증 사항에 중요한 변경이 발생한다.,"disclosure, notification, alteration, update, compliance",event
매수인은 본 계약을 이행할 완전한 권한과 능력을 보유한다.,"authorization, legal capacity, contractual power, compliance, authority",event
중대한 하자의 판단이 이루어진다.,"judgment, evaluation, assessment, determination, decision",event
연구개발 프로젝트가 연속적으로 진행된다.,"innovation, progress, iteration, advancement, collaboration",event
양 당사자는 거래 과정에서 알게 된 영업비밀을 보호한다.,"confidentiality, protection, compliance, obligation, trust",event
정상영업 여부를 업계 표준과 과거 실적을 기준으로 판단한다.,"evaluation, benchmarking, comparison, analysis, assessment",event
잔금이 지급된다.,"payment, transaction, settlement, fulfillment, completion",event
각 당사자는 상대방의 비밀정보를 제3자에게 공개할 수 있다.,"disclosure, permission, confidentiality, information sharing, authorization",event
거래종결은 당사자들이 합의한 날에 이루어진다.,"agreement, negotiation, contract, settlement, transaction",event
대상회사의 CSR 활동이 지속적으로 수행된다.,"social responsibility, sustainability, community engagement, ethical practice, corporate citizenship",event
하자가 대상회사의 정상영업에 미치는 영향을 판단한다.,"evaluation, assessment, analysis, impact, judgment",event
권리 불행사가 권리 포기로 간주되지 않는다.,"legal principle, rights protection, waiver, interpretation, law",event
하자가 재무적 손실의 규모에 미치는 영향을 판단한다.,"assessment, evaluation, analysis, impact measurement, financial review",event
매수인은 매매대금을 거래종결일에 전액 현금으로 지급한다.,"payment, settlement, transaction, fulfillment, obligation",event
매매대금은 거래종결일에 전액 현금으로 지급한다.,"payment, transaction, settlement, completion, cash transfer",event
진술보증 위반으로 인한 손해배상은 제3조의 '중대한 하자'에 해당하는 경우에만 청구 가능하다.,"breach, liability, compensation, contract, restriction",event
매도인은 본 계약 체결일 및 거래종결일 현재 다음 사항이 진실하고 정확함을 진술하고 보증한다.,"representation, warranty, assurance, guarantee, declaration, certification",event
재무제표에 중요한 부채와 우발채무가 모두 포함되어 있다.,"financial reporting, disclosure, transparency, accountability, risk management",event
양 당사자는 서로에게 성실하게 행동한다.,"trust, cooperation, honesty, integrity, mutuality",event
매매가 진행된다.,"transaction, exchange, negotiation, agreement, commerce",event
중대한 하자로 보지 않는다.,"judgment, evaluation, exclusion, assessment, decision",event
대상회사의 기존 이사회가 해산된다.,"organizational change, governance, dissolution, restructuring, leadership transition",event
직간접적으로 50% 이상의 지분을 보유한다,"ownership, control, investment, acquisition, influence",event
거래종결 후 발견된 자산이 매수인에게 귀속된다.,"ownership transfer, asset allocation, property rights, transaction outcome, legal entitlement",event
자산이 추가로 발견된다.,"discovery, acquisition, increase, expansion, growth",event
당사자 간에 완전한 합의가 이루어진다.,"agreement, consensus, understanding, settlement, resolution",event
매도인의 진술보증이 중요한 측면에서 정확하다,"disclosure, accuracy, representation, assurance, verification",event
계열회사는 직간접적으로 50% 이상의 지분을 보유한 회사를 의미한다.,"ownership, control, affiliation, investment, governance",event
당사자들은 거래종결 후 의무를 이행한다.,"performance, obligation, execution, completion, transaction",event
분쟁이 발생한다.,"conflict, confrontation, disagreement, escalation, discord",event
계약의 나머지 부분은 유효하다.,"validity, enforceability, contract, partiality, continuation",event
대상회사가 사용하는 모든 부동산의 임대차계약은 유효하다.,"contract validation, property lease, legal agreement, business operation, compliance",event
대상회사의 모든 보험계약은 유효하다.,"validation, confirmation, assurance, coverage, verification",event
계약을 이행한다.,"agreement, fulfillment, obligation, transaction, compliance",event
대상회사는 진행 중인 세무 분쟁이 없다.,"legal status, compliance, tax affairs, dispute status, audit",event
매도인은 3년간 대상회사와 경쟁하는 사업을 영위하지 않는다.,"restriction, agreement, noncompete, contract, prohibition",event
양 당사자는 거래 과정에서 영업비밀을 알게 된다.,"information sharing, confidentiality, business transaction, knowledge transfer, disclosure",event
중대한 하자에 해당하지 않는 사항이 있다,"minor issue, defect, assessment, evaluation, decision",event
각 당사자가 본 계약과 관련하여 취득한 상대방의 비밀정보를 제3자에게 공개하지 않는다.,"confidentiality, information protection, secrecy, non-disclosure, trust",event
임시 경영자가 중요한 의사결정을 해야 한다.,"management, leadership, decision-making, responsibility, authority",event
양 당사자는 상호 협력한다.,"cooperation, collaboration, partnership, alliance, teamwork",event
필요한 경우가 발생한다.,"necessity, contingency, demand, requirement, urgency",event
대상회사가 통상의 사업활동을 수행한다,"business, operation, commerce, activity, management",event
임원이 이사회 승인을 받지 않는다.,"rejection, disapproval, decision, governance, authority",event
계약의 수정이나 변경이 이루어진다.,"agreement, modification, negotiation, adjustment, transaction",event
적격 경영진이 대상회사를 관리한다.,"management, supervision, leadership, governance, oversight",event
데이터룸을 통해 공개된 모든 정보는 중요한 측면에서 완전하다.,"정보공개, 완전성, 신뢰성, 검증, 데이터관리",event
별도 합의가 없는 경우 추가 대가 조정이 없다.,"agreement, negotiation, compensation, contract, settlement",event
매수인이 경영권을 승계한다,"succession, acquisition, leadership change, transfer, governance, control shift",event
손해배상을 청구할 수 있다,"compensation, legal action, dispute resolution, remedy, claim",event
본 계약을 대한민국 법률에 따라 해석한다.,"legal interpretation, jurisdiction, contract law, governance, regulation",event
각 당사자가 필요시 대리인을 선임할 수 있다.,"representation, authorization, delegation, empowerment, agency",event
대상회사의 정상영업에 실질적이고 부정적인 영향을 미치는 사항이 존재한다.,"risk, disruption, impact, deterioration, business event",event
대상회사는 주주명부에 매수인을 기재한다.,"ownership transfer, registration, record keeping, documentation, shareholder update",event
대상회사의 CSR 활동이 시작된다.,"social responsibility, community engagement, ethical practice, corporate initiative, sustainability",event
단순한 일시적 변동이나 업계 전반의 상황은 중대한 하자로 보지 않는다.,"judgment, assessment, evaluation, exception, interpretation",event
적격 경영진이 해당 업무에 필요한 전문성과 경험을 보유해야 한다.,"requirement, qualification, expertise, competency, eligibility",event
주주총회 결의를 거친다.,"decision-making, approval, resolution, governance, corporate action",event
통지는 발송 후 3영업일이 경과하면 도달한 것으로 본다.,"notification, delivery, assumption, communication, legal process",event
거래종결일은 제51조에 따라 주식 양도가 완료되는 날을 의미한다.,"contract completion, transfer, transaction, settlement, ownership change",event
통지를 발송한다.,"notification, communication, information delivery, message sending, alert",event
통지가 도달한 것으로 본다.,"notification, delivery, communication, assumption, acknowledgment",event
소유권이 이전된다.,"transfer, transaction, exchange, acquisition, assignment",event
매수인은 본 계약을 이행한다.,"contract fulfillment, obligation, transaction, agreement, performance",event
양 당사자는 본 계약을 이행한다.,"agreement, obligation, fulfillment, contract execution, cooperation",event
대상회사가 보유한 모든 라이선스와 허가가 거래종결 후에도 유효하게 유지된다.,"license maintenance, permit validation, regulatory compliance, authorization continuity, legal assurance",event
"매매주식은 어떠한 담보권, 제한, 부담도 없는 상태로 양도된다.","transfer, transaction, ownership, clearance, legal process",event
본 계약은 2부 작성한다.,"agreement, documentation, formalization, duplication, recordkeeping",event
본 계약은 해석된다.,"interpretation, agreement, legal process, understanding, clarification",event
대한민국의 은행이 정상 영업한다,"finance, business, transaction, service, operation",event
주주총회는 거래종결 후 30일 이내에 개최한다.,"meeting, decision-making, governance, corporate event, compliance",event
양 당사자가 거래종결 후 발생하는 행정적 사항에 대해 상호 협력한다.,"cooperation, administration, compliance, coordination, collaboration",event
제2장에서는 매매의 조건이 규정된다.,"contract, regulation, agreement, stipulation, legal arrangement",event
제4장 거래종결이 언급된다.,"agreement, conclusion, negotiation, contract, closure",event
대상회사는 매수인의 연결 재무제표에 포함된다.,"consolidation, acquisition, integration, financial reporting, corporate restructuring",event
"대상회사가 사업과 관련된 모든 법령, 규정을 중요한 측면에서 준수하고 있다.","compliance, regulation, governance, legality, conformity",event
생산시설은 현재 상태로 유지 관리된다.,"maintenance, preservation, stability, management, operation",event
매도인과 매수인의 대표이사가 서명한다.,"contracting, agreement, signing, authorization, negotiation",event
양 당사자가 거래 과정에서 알게 된 영업비밀을 보호한다.,"confidentiality, protection, secrecy, trust, agreement",event
대상회사는 브랜드를 변경하지 않는다.,"maintenance, consistency, stability, branding, continuity",event
대상회사의 중요한 부채나 우발채무가 재무제표에 기재된 것 외에는 존재하지 않는다.,"disclosure, transparency, verification, assurance, confirmation",event
진행 중인 연구개발 프로젝트가 중단 없이 계속된다.,"continuation, progress, persistence, stability, development",event
재무제표에 기재된 것 외에 대상회사의 중요한 부채나 우발채무는 없다.,"disclosure, assurance, risk management, transparency, liability assessment",event
손해배상 청구는 중대한 하자임을 입증하는 자료와 함께 해야 한다.,"litigation, compensation, evidence, legal process, dispute",event
각 당사자가 필요를 느낀다.,"demand, desire, motivation, necessity, intention",event
모든 기한은 엄격히 준수되어야 한다.,"compliance, regulation, obligation, discipline, punctuality",event
이사회 승인 없는 임원은 적격 경영진으로 인정되지 않는다.,"authorization, qualification, legitimacy, approval, governance",event
상대방은 계약을 해제할 수 있다.,"termination, cancellation, agreement, revocation, negotiation",event
매수인은 매도인이 지정한 계좌로 매매대금을 송금한다.,"transaction, payment, transfer, remittance, settlement",event
본 계약이 체결된다.,"agreement, contract formation, commitment, legal event, transaction",event
상대방의 사전 서면 동의를 받아야 한다.,"consent, permission, agreement, authorization, compliance",event
대상회사와 관련된 중요한 소송 및 분쟁이 발생하지 않는다.,"stability, compliance, risk management, legal safety, dispute avoidance",event
"계약이 매도인이 보유한 대상회사 발행 보통주식 15,000,000주 매매 및 관련 사항을 규정한다.","contract, transaction, regulation, agreement, share transfer, ownership change, legal event",event
본 계약의 해석에 대한 분쟁이 있을 경우,"disagreement, interpretation, conflict, resolution, arbitration, negotiation",event
이사회 해산과 재구성 사이에 공백이 발생할 수 있다.,"transition, restructuring, discontinuity, governance, succession",event
대한민국 법률에 따라 해석한다,"interpretation, legislation, jurisdiction, governance, regulation",event
주식 양도가 완료된다,"ownership transfer, transaction, completion, investment, asset exchange",event
공개된 모든 정보는 중요한 측면에서 정확하고 완전하다.,"accuracy, completeness, transparency, disclosure, reliability",event
나머지 부분은 유효하다.,"validation, acceptance, approval, continuation, confirmation",event
감사인이 첫 회계연도의 감사를 수행한다.,"audit, verification, evaluation, assessment, compliance",event
"매도인은 거래종결 시 주권, 주주명부, 이사회 결의서 등 필요 서류를 인도한다.","document delivery, transaction closure, legal process, handover, compliance",event
대상회사는 진행 중인 세무조사가 없다.,"confirmation, verification, investigation, compliance, transparency",event
한국어본이 우선한다.,"priority, preference, selection, language choice",event
매수인은 거래종결일 이후 매매주식에 대한 완전한 소유권을 갖게 된다.,"ownership transfer, legal acquisition, transaction completion, rights assignment, property transfer",event
양 당사자가 상호 선의와 신뢰를 바탕으로 성실히 협력한다.,"cooperation, trust, goodwill, collaboration, partnership",event
소송 전 중재를 통한 해결을 우선으로 한다.,"dispute resolution, mediation, negotiation, agreement, conflict management",event
중요한 진술보증은 거래종결 후에도 제28조에 정한 기간 동안 유효하다.,"계약, 보증, 유효기간, 조건, 법적효력, 거래",event
대상회사가 CSR 활동을 수행한다.,"social responsibility, community engagement, philanthropy, ethical practice, corporate citizenship",event
번역본과 본 계약의 한국어본이 불일치할 시 한국어본이 우선한다.,"agreement, precedence, interpretation, language priority, contract law",event
양 당사자가 본 계약을 체결한다.,"agreement, commitment, legal act, partnership, transaction",event
양 당사자가 거래를 한다,"exchange, negotiation, agreement, transaction, cooperation",event
공급망이 유지된다.,"operation, stability, logistics, continuity, management",event
손해배상 청구를 서면으로 한다.,"legal action, compensation, documentation, claim, procedure",event
매수인은 자기자본으로 조달했음을 확인한다.,"verification, financing, confirmation, investment, due diligence",event
임원이 적격 경영진이 된다.,"promotion, appointment, leadership, management, selection",event
매도인이 중대한 하자에 해당하지 않는 사항에 대해 책임지지 않는다.,"disclaimer, limitation, liability, exemption, contract, responsibility",event
모든 재무 정보가 해당 기준에 따라 작성되었다.,"compliance, reporting, standardization, documentation, validation",event
서울중앙지방법원이 제1심 관할법원이 된다,"jurisdiction, authority, adjudication, assignment, legal process",event
새로운 이사회가 매수인이 지명한 이사들로 구성된다.,"board reorganization, management change, leadership transition, governance, restructuring",event
각 당사자는 즉시 상대방에게 통지한다.,"notification, communication, information sharing, reporting, obligation",event
규제 변경에 대한 책임이 매수인에게 있다.,"liability, obligation, accountability, risk allocation, legal responsibility",event
실사 과정에서 공개된 계약이 있다.,"disclosure, contract, negotiation, transparency, revelation",event
계약 상대방으로부터 위반 통지를 받은 바 없다.,"confirmation, compliance, notification, assurance, contract",event
"매도인이 보유한 대상회사 발행 보통주식 15,000,000주를 매수인에게 매도한다.","stock transaction, sale, transfer, ownership change, investment, agreement",event
계약에서 필요한 제반 사항을 규정한다.,"규정, 약정, 법률, 조항, 조건, 규칙",event
실사 과정에서 정보가 공개되었다.,"disclosure, revelation, transparency, verification, communication",event
상대방은 손해배상을 청구할 수 있다.,"compensation, legal claim, dispute, restitution, litigation",event
"매매주식의 총 매매가격을 일천오백억원(₩150,000,000,000)으로 정한다.","transaction, valuation, agreement, pricing, negotiation",event
대상회사는 데이터 보호 관련 법규를 완전히 준수한다.,"compliance, regulation, protection, governance, adherence",event
기존 분쟁이 발생한다.,"conflict, escalation, confrontation, disagreement, tension",event
중재를 통한 해결을 소송 전에 우선으로 한다.,"dispute resolution, mediation, conflict management, negotiation, legal process avoidance",event
"매매주식의 총 매매가격은 금 일천오백억원(₩150,000,000,000)으로 한다.","transaction, valuation, agreement, pricing, finance",event
대상회사의 모든 중요 자산은 양호한 상태로 유지되고 있다.,"maintenance, preservation, asset management, condition monitoring, operational status",event
주식회사 엡실론그룹이 주식회사 제타시스템즈를 대상으로 계약을 체결한다.,"contract, agreement, partnership, transaction, collaboration",event
임시 경영자는 통상의 영업 범위 내에서만 권한을 행사할 수 있다.,"authority, restriction, management, business operation, limitation",event
모든 재무 정보가 일관된 회계 기준에 따라 작성되었다.,"reporting, compliance, standardization, regulation, consistency",event
매수인은 확정된 손해배상액이 있다.,"indemnification, compensation, liability, settlement, obligation",event
향후 규제 변경에 따른 대응의 책임이 매수인에게 있다.,"responsibility, compliance, adaptation, risk allocation, legal obligation",event
양 당사자는 거래 후 시너지 창출을 위해 적극 협력한다.,"cooperation, partnership, collaboration, synergy, alliance",event
조건 포기가 이루어진다.,"decision, acceptance, compromise, resolution, adaptation",event
"운전자본, 순부채 등의 변동에 따른 매매대금 조정은 별도 합의에 따른다.","negotiation, adjustment, agreement, financial terms, transaction, contract",event
"매수인이 보유한 대상회사 발행 보통주식 15,000,000주를 매수한다.","acquisition, investment, transaction, share purchase, ownership transfer, business deal",event
중대한 하자의 판단은 제3조의 정의에 따른다.,"legal interpretation, regulation, definition, judgment, compliance",event
확정된 손해배상액이 있다.,"compensation, liability, damages, legal decision, settlement",event
계약 당사자가 매도인인 주식회사 델타인베스트먼트와 매수인인 주식회사 엡실론그룹으로 지정되었다.,"contract, agreement, designation, transaction, parties, identification",event
중대한 하자의 판단은 객관적이고 합리적인 기준에 따른다.,"judgment, evaluation, objectivity, rationality, criteria, decision-making",event
기존 공급업체와의 관계가 동일 조건으로 유지된다.,"continuation, stability, agreement, partnership, maintenance",event
대상회사는 노동 관련 법규를 준수한다.,"compliance, regulation, governance, labor, legality",event
주식회사 엡실론그룹의 대표이사가 계약서에 서명한다.,"agreement, authorization, leadership, endorsement, decision-making",event
양 당사자는 성실히 협력한다.,"cooperation, collaboration, agreement, partnership, trust",event
데이터룸을 통해 공개된 모든 정보는 중요한 측면에서 정확하다.,"정보공개, 검증, 신뢰성, 평가, 사실확인",event
"주당 매매가격은 금 일만원(₩10,000)으로 한다.","transaction, pricing, agreement, valuation, negotiation",event
매도인은 필요한 모든 지원을 제공한다.,"assistance, support, service, cooperation, facilitation",event
거래종결 후에도 비밀유지 의무가 존재한다.,"confidentiality, obligation, legal duty, post-contract, secrecy",event
감사 선임이 이루어진다.,"selection, appointment, governance, oversight, decision-making",event
매수인은 필요시 외부 전문가를 통한 정밀 실사를 수행할 수 있다.,"investigation, verification, evaluation, due diligence, assessment",event
정상영업 여부를 판단한다,"decision making, assessment, evaluation, business operation, judgment",event
중대한 하자가 아닌 경우 매도인은 책임을 부담하지 않는다.,"disclaimer, limitation, liability, responsibility, exemption",event
대상회사의 모든 중요 문서가 매수인에게 인도된다.,"document transfer, information sharing, disclosure, transaction, legal process",event
매도인이 양도소득세를 부담한다.,"taxation, responsibility, payment, obligation, transaction",event
환경 관련 소송이나 분쟁이 없다.,"stability, harmony, peace, resolution, balance",event
본 계약은 매매주식의 매매와 관련한 당사자 간의 모든 합의를 포함한다.,"agreement, contract, transaction, negotiation, commitment",event
대상회사의 핵심 임직원이 거래종결 후 최소 1년간 근무를 유지하도록 노력한다.,"employment, retention, obligation, commitment, continuity",event
제3조의 정의에 따른다.,"definition, referencing, legal process, clarification, standardization",event
연간 2억원 이상의 중요 계약이 실사 과정에서 공개되지 않았다.,"disclosure, omission, audit, investigation, transparency, compliance",event
매매대금이 별도 합의에 따라 조정된다.,"contract adjustment, negotiation, price modification, agreement, settlement",event
매도인은 합리적인 추가 보증을 제공한다.,"guarantee, assurance, commitment, negotiation, agreement",event
매도인은 매매대금 수령 계좌 정보를 통지한다.,"notification, communication, transaction, disclosure, instruction",event
부채는 매도인에게 귀속된다.,"assignment, obligation, responsibility, liability, transfer",event
불가항력으로 인한 불이행이 면책된다.,"면책, 책임면제, 불가항력, 법적면제, 위험관리",event
매수인이 이를 매수한다.,"purchase, transaction, exchange, acquisition, agreement",event
매도인은 책임을 부담하지 않는다.,"exemption, disclaimer, limitation, waiver, exclusion",event
각 당사자는 대리인을 선임할 수 있다.,"representation, authorization, appointment, delegation, legal action",event
거래종결일 현재이다.,"completion, finalization, confirmation, settlement, closure",event
대상회사의 기존 이사회가 자동으로 해산된다.,"dissolution, reorganization, governance, termination, transition",event
대상회사는 모든 환경 관련 법규를 준수하고 있다.,"compliance, regulation, adherence, responsibility, legality",event
매수인의 거래종결 의무가 발생한다.,"obligation, transaction, commitment, responsibility, fulfillment",event
권리 포기로 간주되지 않는다.,"legal interpretation, rights protection, legal assurance, legal clarification",event
하자의 복구 가능성 및 소요 기간을 판단한다.,"evaluation, assessment, estimation, repair, prognosis, analysis",event
제공된 사업계획 및 예측이 신뢰성을 가진다.,"validation, credibility, assessment, trustworthiness, evaluation",event
대상회사가 당사자인 중요한 중재가 존재하지 않는다.,"legal event, arbitration, dispute resolution, contract, agreement",event
계약 상대방,"party, counterparty, participant, stakeholder, entity",entity
상대방에게 통지한다,"행위, 절차, 통지, 의무, 조치, 과정",entity
주권,"권리, 자산, 증서, 법적 문서, 소유권",entity
임원,"직원, 경영진, 관리자, 조직원, 리더, 직책, 인사, 멤버",entity
계약의 일부,"조항, 내용, 조건, 조문, 부분, 요소, 항목, 구성",entity
불가항력,"원인, 상황, 조건, 법률용어, 개념, 위험, 이벤트",entity
진행 중인 연구개발 프로젝트,"프로젝트, 연구, 개발, 활동, 과정, 과제, 업무, 계획, 진행",entity
외부 전문가,"사람, 전문가, 인력, 컨설턴트, 평가자, 조언자",entity
미지급 대금,"채무, 금액, 채권, 거래, 재정, 비용, 금융",entity
거래종결일,"시점, 기한, 마감일, 완료일, 기간, 일정, 조건",entity
기존 분쟁,"갈등, 문제, 상황, 사안, 이슈, 사건, 분쟁",entity
발송 후 3영업일 경과,"period, deadline, duration, timeline, rule",entity
대상회사에 대한 경영권과 통제권의 이전,"경영권이전, 통제권이전, 거래, 권리변동, 기업지배, 소유권이전",entity
서울특별시,"city, metropolis, capital, location, municipality, region",entity
한국어,"language, script, communication, medium, system",entity
서울특별시 소재 양 당사자가 합의한 장소,"장소, 위치, 공간, 지역, 지점, 현장",entity
정상적으로,"status, condition, operation, process, state",entity
자산,"resource, property, ownership, value, asset, item, equity",entity
대상회사의 정상영업에 실질적이고 부정적인 영향을 미치는 사항,"조건, 위험, 사유, 문제, 요소, 상황, 영향, 이슈",entity
새로운 이사회,"organization, governance, leadership, management, structure, group",entity
제51조에 따라 주식 양도가 완료되는 날,"date, event, completion, deadline, milestone",entity
부정적 변동,"변화, 상태, 조건, 상황, 현상",entity
이사회 해산,"조직, 절차, 결정, 행위, 구조, 과정",entity
계약의 나머지 부분,"조항, 문서, 내용, 조건, 약정, 합의, 부분",entity
작성자,"person, author, creator, contributor, party, agent",entity
취득세,"tax, fee, duty, charge, levy, payment",entity
관계,"개념, 연결, 연관성, 상호작용, 상태, 구조",entity
재무적 손실의 규모,"평가, 기준, 판단, 영향, 리스크, 손실, 측정, 중요성",entity
거래종결 시,"시점, 시기, 단계, 순간, 조건",entity
배당,"distribution, allocation, payment, finance, benefit, profit, return",entity
객관적이고 합리적인 기준,"standard, principle, guideline, criterion, framework, approach",entity
중요 계약,"계약, 합의, 문서, 약정, 절차, 거래, 법률",entity
본 계약 체결일로부터 45일 이내,"기간, 기한, 시간, 조건, 제한, 약정",entity
계약서,"문서, 기록, 합의, 증서, 자료, 증빙",entity
복구 가능성 및 소요 기간,"평가, 진단, 기준, 상태, 분석",entity
환경 관련 분쟁,"분쟁, 갈등, 이슈, 문제, 사건, 상황, 소송, 쟁점, 환경",entity
이전의 구두 합의,"합의, 계약, 약정, 협의, 법률 문서, 조항",entity
주식매매계약서,"계약서, 문서, 법률문서, 거래, 서류",entity
손해배상 청구,"소송, 법률행위, 청구, 절차, 권리, 법적요구",entity
업무에 필요한 전문성과 경험,"자질, 역량, 조건, 능력, 기준, 특성",entity
중요한 계약,"agreement, contract, document, obligation, legal instrument, arrangement",entity
지정한 계좌,"account, bank account, financial instrument, payment method, destination",entity
진술보증,"계약, 보장, 약정, 의무, 조항, 법률, 조건, 책임",entity
이사회,"조직, 회의, 기구, 집단, 관리, 의사결정, 운영",entity
비밀정보 공개,"행위, 절차, 활동, 공개, 문서, 동의, 규정",entity
다음 사항,"condition, statement, provision, item, term, clause",entity
나머지 부분,"concept, term, clause, condition, provision, section, remainder",entity
거래종결,"계약, 종료, 완료, 법률, 절차, 합의, 사건",entity
조건,"요건, 사항, 기준, 요소, 항목, 조건문, 규정",entity
계약상 권리의무,"권리, 의무, 계약, 법률관계, 약정, 법적책임",entity
이전의 모든 구두 또는 서면 합의,"합의, 약정, 계약, 문서, 조항, 기록",entity
거래 과정,"과정, 절차, 활동, 행위, 단계, 사건, 상황",entity
중요한 부채,"liability, debt, obligation, financial item, accounting term",entity
등기우편,"우편, 서비스, 통신, 전달, 시스템, 방법",entity
중대한 하자가 아닌 경우,"legal term, condition, exception, liability, responsibility",entity
대상회사,"회사, 기업, 조직, 단체, 법인, 사업체",entity
이사회 승인을 받은 임원,"management, executive, director, leadership, authority, governance",entity
제5장,"section, chapter, part, document, provision, clause",entity
실사 과정,"procedure, process, evaluation, assessment, verification, audit",entity
매매주식의 매매와 관련한 당사자 간의 모든 합의,"계약, 합의, 법률행위, 거래, 약정, 문서",entity
제3조,"regulation, article, clause, provision, rule, legislation, statute",entity
세무 분쟁,"분쟁, 이슈, 쟁점, 문제, 절차, 사건, 법률, 세금, 상황",entity
지분,"ownership, equity, interest, share, investment, stake, asset",entity
상황,"사건, 문제, 조건, 환경, 상태",entity
상호,"name, title, designation, identifier, label, trademark",entity
대상회사의 정상영업에 미치는 영향,"영향, 결과, 위험, 상태, 평가, 분석, 요인",entity
회계 기준,"규정, 기준, 원칙, 표준, 시스템, 규칙",entity
상대방의 사전 서면 동의,"permission, agreement, approval, consent, authorization, requirement",entity
모든 기한,"time, deadline, period, duration, schedule",entity
이전의 서면 합의,"agreement, contract, document, understanding, arrangement, legal instrument",entity
공백,"상태, 시간, 간격, 상황, 현상",entity
세금,"공공재원, 재정, 의무, 정부수입, 부담",entity
사업,"industry, enterprise, commerce, work, activity, operation, field",entity
주주명부,"document, record, register, list, ledger, ownership",entity
대상회사의 모든 중요 문서,"document, file, record, material, information, asset, data",entity
제51조,"law, regulation, article, clause, provision",entity
대상회사의 핵심 임직원,"personnel, employee, executive, workforce, staff, member",entity
중대한 하자의 판단,"기준, 판단, 규정, 정의, 조건, 해석",entity
"₩10,000","currency, denomination, value, unit, money, price",entity
매수인의 연결 재무제표,"회계, 재무, 보고서, 문서, 정보, 통계, 데이터",entity
대금조정,"계약, 거래, 조정, 협상, 합의, 절차, 조건",entity
기존 브랜드,"brand, trademark, identity, label, name, business",entity
대한민국의 은행,"금융기관, 기업, 조직, 산업, 서비스, 경제주체",entity
매매대금 전액을 자기자본으로 조달함,"자금조달, 자기자본, 거래, 재원, 금융",entity
어느 일방에게 유리하게,"조건, 원칙, 해석, 조항",entity
추가 대가 조정,"agreement, negotiation, adjustment, contract, settlement, process",entity
제4장,"section, chapter, part, document",entity
이메일,"연락수단, 커뮤니케이션, 전자문서, 기술, 서비스, 정보전달",entity
해결,"process, method, resolution, solution, settlement, outcome, approach",entity
당사자 간 완전한 합의,"agreement, contract, consensus, settlement, understanding",entity
2부,"section, part, document, contract, agreement",entity
현재 상태,"상태, 상황, 조건, 현황, 단계, 현상",entity
서면 합의,"계약, 문서, 합의, 증거, 기록, 협의, 법률",entity
주식회사 엡실론그룹,"company, corporation, business, organization, entity, group",entity
지속적으로,"manner, state, condition, process, quality",entity
대상회사의 모든 경영 정보,"정보, 데이터, 자원, 자료, 문서, 기록, 내용",entity
매매대금 조정,"계약, 거래, 조정, 협상, 금융, 조건, 합의",entity
주식회사 델타인베스트먼트,"company, corporation, business, organization, entity",entity
환경 관련 법규,"법률, 규정, 기준, 규제, 정책, 제도, 조항, 조치, 요구사항",entity
연간 2억원 이상의 중요 계약,"contract, agreement, document, transaction, business, finance",entity
지적재산권,"법률, 권리, 자산, 무형재산, 보호, 소유",entity
대리인,"대표자, 중개인, 대변인, 법률대리, 역할, 인물",entity
분쟁,"갈등, 상황, 문제, 사건, 사안, 현상",entity
이사회 재구성,"조직, 절차, 구조, 변화, 경영, 운영",entity
부록,"document, attachment, appendix, supplement, section, material, content",entity
이사회 승인 없는 임원,"manager, executive, personnel, leadership, authority",entity
제3자,"participant, outsider, individual, party, stakeholder, entity",entity
이사들,"people, group, board, members, participants, organization",entity
제1심 관할법원,"court, judiciary, institution, legal body, tribunal",entity
매매대금,"금액, 거래, 자산, 비용, 가치, 지불, 한도",entity
중대한 하자,"결함, 문제, 상태, 법률 용어, 판단 기준, 상황",entity
제3조의 중대한 하자,"조건, 위반사항, 문제점, 결함, 법적이슈, 요건",entity
이사회 해산과 재구성 사이,"process, transition, governance, restructuring, organization",entity
기존 대표이사,"직책, 임원, 관리자, 경영진, 인물, 담당자",entity
성과,"결과, 업적, 성취, 실적, 성공, 이익, 산출",entity
확정된 손해배상액,"금전, 보상, 배상, 법률, 채무, 책임, 계약",entity
계약 당사자,"주체, 개인, 법인, 당사자, 참여자, 관계자",entity
계열회사,"기업, 조직, 집단, 법인, 사업체, 관계사",entity
별도 합의,"agreement, contract, arrangement, negotiation, understanding, legal term",entity
진술보증 사항,"조건, 약정, 의무, 계약, 조항, 내용, 법률 용어",entity
확정된 손해배상액과 미지급 대금,"채권, 권리, 법률 개념, 손해, 금전, 채무, 보상, 계약",entity
중요한 의사결정,"결정, 과정, 협상, 행동, 선택, 전략, 절차, 과정",entity
핵심 임직원,"인력, 인재, 구성원, 임원, 전문가, 조직, 팀, 자원",entity
거래종결 후 6개월간,"기간, 시간, 기간한정, 조건, 약정",entity
문서 인수인계,"업무, 절차, 과정, 관리, 이전, 전달, 문서화",entity
행정적 사항,"업무, 절차, 관리, 규정, 사항, 운영",entity
주식회사 제타시스템즈,"corporation, company, business, organization, buyer, entity",entity
모든 허가,"authorization, permission, approval, qualification, certification, documentation, compliance",entity
매도인이 지정한 자,"person, agent, designee, representative, participant",entity
양호한 상태,"condition, status, state, quality, evaluation",entity
거래종결일로부터 2년간,"기간, 기간조건, 법적책임, 보증기간, 계약조건",entity
일관된 회계 기준,"원칙, 기준, 규정, 지침, 체계, 정책",entity
진행 중인 세무조사,"조사, 절차, 행위, 상태, 사건",entity
제2장,"section, chapter, part, article, provision, clause",entity
