node,conceptualized_node,node_type
거래종결일은 변경될 수 없다.,"finalization, confirmation, agreement, restriction, immutability",event
행정사항을 협력한다.,"collaboration, coordination, cooperation, management, administration",event
제6장 일반조항이 규정된다.,"legislation, regulation, codification, governance, rulemaking",event
거래종결 전 행위를 통상의 영업과정으로 본다.,"commercial activity, business process, standard practice, transaction, legal interpretation",event
추가조정이 없다.,"stability, maintenance, consistency, status quo, equilibrium",event
매도인 조건이 성립한다.,"contract formation, agreement, transaction, obligation, legal process",event
제45조가 인지 사항을 제외한다.,"exclusion, amendment, regulation, exception, legislation",event
연구개발이 지속적으로 이루어진다.,"innovation, progress, improvement, advancement, experimentation, iteration",event
연결재무제표가 포함된다.,"integration, consolidation, combination, unification, aggregation",event
예측이다.,"forecasting, anticipation, estimation, projection, inference",event
매수인은 제한 없는 완전한 소유권을 취득한다.,"ownership transfer, acquisition, property rights, legal entitlement, title acquisition",event
매수인이 발생한다.,"transaction, purchase, exchange, agreement, acquisition",event
유동부채가 운전자본 계산에 사용된다,"회계, 재무분석, 자본관리, 계산, 금융",event
지적재산권에 필요한 권리를 보유한다.,"ownership, entitlement, authorization, control, protection",event
통지를 한다.,"notification, announcement, communication, information sharing, message delivery",event
새로운 브랜드를 만들지 않는다.,"restraint, preservation, continuity, tradition, stability",event
등기를 한다.,"registration, documentation, certification, validation, recordation",event
계좌정보를 통지한다.,"notification, communication, informing, disclosure, transaction",event
완전한 소유권을 보유한다.,"ownership, possession, control, authority, entitlement",event
등기우편 또는 이메일로 한다.,"notification, communication, delivery, documentation, correspondence",event
정확히 90일 후에 거래종결일이 도래한다.,"deadline, completion, transaction, schedule, agreement",event
거래가 이루어진다.,"exchange, transaction, negotiation, agreement, commerce",event
인지사항이 발생한다.,"recognition, awareness, realization, perception, understanding",event
요청이 발생한다.,"request, initiation, action, interaction, communication",event
각 당사자는 상대방의 요청에 따라 필요한 절차를 이행한다.,"cooperation, compliance, obligation, agreement, procedure",event
종결 전에 통상 영업과정을 유지한다.,"continuity, maintenance, operation, management, stability",event
계약의 일부 조항이 무효가 된다.,"무효화, 해지, 변경, 계약법, 무력화",event
배당이 실시된다.,"distribution, allocation, finance, payout, disbursement",event
조건을 포기할 수 있다.,"compromise, sacrifice, concession, surrender, flexibility",event
"매매주식의 기준 매매가격은 금 일천억원(₩100,000,000,000)으로 한다.","transaction, valuation, pricing, agreement, finance",event
당사자 간의 모든 합의가 이루어진다.,"agreement, settlement, negotiation, consensus, arrangement",event
"주당 기준가격을 금 일만원(₩10,000)으로 정한다.","pricing, determination, valuation, financial decision, standardization",event
협력 당사자들,"집단, 조직, 파트너, 구성원, 참여자, 이해관계자",entity
거래종결 전 행위,"action, conduct, transaction, process, event, behavior",entity
제4장,"chapter, section, part, document, unit, division",entity
공동자,"participant, member, collaborator, stakeholder, entity, party",entity
대한민국 법률,"법, 규정, 제도, 기준, 조항, 체계, 규율, 원칙",entity
배당 재원 조달,"재원, 자금, 조달, 자본, 금융, 재정, 운영",entity
제43조의 거래종결일,"날짜, 시점, 마감, 종료, 절차",entity
매매가격,"가격, 수치, 가치, 지표, 거래, 경제 요소",entity
주식회사 뉴파이낸스,"company, corporation, organization, business, enterprise, firm, entity",entity
제85조,"law, regulation, article, clause, rule, provision, statute",entity
성과 추가조정 없음,"policy, regulation, rule, guideline, directive",entity
새 이사,"position, role, officer, executive, member, leadership, appointment",entity
불이행,"행위, 상태, 법률 용어, 책임, 위반",entity
등기우편,"우편, 서비스, 전달, 통신, 절차, 시스템",entity
공정한 기준,"기준, 원칙, 규범, 가치, 룰, 표준",entity
없음,"개념, 상태, 조건, 상황, 항목, 분류, 분배",entity
제90조,"article, law, regulation, clause, statute, provision, rule",entity
공개 외,"contract, disclosure, agreement, document, status",entity
"보통주식 10,000,000주","equity, shares, securities, financial instrument, asset",entity
각 당사자,"person, party, individual, participant, entity",entity
통상 영업과정,"process, procedure, operation, business activity, workflow, course",entity
배상한도,"limit, restriction, policy, coverage, regulation, amount, insurance term",entity
조건,"상황, 기준, 요소, 조건문, 제약, 규정, 전제",entity
주식매매계약서,"계약서, 문서, 서류, 법률문서, 거래, 합의",entity
중요부채,"financial term, liability, obligation, accounting concept",entity
합리적 추가보장 제공,"policy, regulation, provision, protection, rights",entity
제27조,"article, law, provision, regulation, clause, rule",entity
CSR,"responsibility, obligation, ethics, governance, management, policy",entity
매출채권,"자산, 금융, 회계, 채권, 유동성, 경제",entity
주주명부,"명부, 기록, 문서, 목록, 자료, 증명",entity
목표 운전자본,"지표, 재무관리, 기준, 목표치, 경영관리, 수치",entity
세금,"금전, 의무, 재정, 납부, 공공재, 정부, 부담",entity
운전자본,"회계, 자본, 재무, 지표, 관리, 금융, 산출",entity
당사자,"사람, 주체, 관계자, 개인, 참여자, 집단, 역할",entity
2024년 12월 31일,"date, deadline, milestone, target, time point",entity
계좌,"금융, 자산, 수단, 정보, 기록",entity
제24조,"law, regulation, article, clause, rule, provision",entity
통지를 받는 자,"person, recipient, party, individual, entity",entity
매도인,"사람, 당사자, 계약자, 주체, 역할",entity
대금,"payment, consideration, money, sum, transaction, obligation",entity
양도,"행위, 절차, 권리, 법률 용어, 이전, 계약",entity
이사,"직책, 임원, 관리자, 구성원, 조직원",entity
운영,"management, operation, administration, process, activity, control",entity
일관된 기준,"원칙, 규범, 기준, 지침, 시스템, 체계, 방법",entity
나머지,"concept, remainder, legal term, principle, doctrine",entity
영업일,"날, 기간, 일정, 시간, 기준, 개념, 조건",entity
사회책임,"책임, 윤리, 의무, 가치, 원칙, 규범, 행동",entity
수신자,"사람, 대상, 역할, 관계, 주체",entity
규제,"제도, 제한, 조건, 정책, 원칙",entity
통상 영업과정 유지,"operation, process, management, business, activity",entity
거래 당사자,"개인, 주체, 참가자, 조직, 역할, 당사자",entity
추가보장,"insurance, coverage, benefit, supplement, option, feature",entity
행정사항,"관리, 업무, 절차, 사무, 정책, 운영, 제도",entity
20억,"amount, value, number, sum, quantity",entity
제45조,"law, article, regulation, clause, provision, rule",entity
2025년 4월 1일,"날짜, 시점, 기한, 일정, 마감",entity
배당 재원,"자금, 원천, 재무, 자본, 재원, 금융",entity
통지하는 자,"person, participant, notifier, agent, individual",entity
임대차계약,"계약, 법률관계, 거래, 약정, 합의, 법적문서",entity
대한민국의 은행,"금융기관, 금융업체, 기업, 조직, 단체, 기관",entity
소유권,"권리, 법적개념, 자산, 지위, 소유, 상태",entity
계약 체결일,"시점, 기준일, 일정, 시기, 날짜, 시간, 이벤트",entity
제6장 일반조항,"section, article, provision, regulation, chapter, law, rule, clause",entity
시너지,"협력, 효과, 통합, 상승, 작용, 결과, 영향",entity
노동법,"법률, 규정, 제도, 규칙, 기준, 사회제도, 제약",entity
기한,"기간, 시간, 약속, 마감, 제한, 조건",entity
매매주식의 매매와 관련한 당사자 간의 모든 합의,"계약, 합의, 약정, 문서, 거래, 협의, 법률관계",entity
소유자,"person, individual, legal entity, holder, possessor, subject, agent",entity
매수인,"사람, 참가자, 소유자, 주체, 계약자, 거래자",entity
적절한 보험,"보장, 상품, 선택, 보호, 계약, 서비스, 필요, 보안",entity
제77조,"law, article, regulation, provision, statute",entity
제54조,"law, article, statute, regulation, provision, rule",entity
기존 배당,"배당, 권리, 금융, 분배, 이익",entity
매매주식 매매에 필요한 제반 사항,"조건, 규정, 요건, 사항, 요소, 기준",entity
제106조,"law, article, regulation, rule, provision, statute, section",entity
완전합의,"agreement, consensus, decision, process, negotiation, arrangement",entity
2024년 12월 31일 기준,"date, deadline, reference point, cutoff, time frame",entity
제56조,"법률, 조항, 규정, 조문, 규칙, 조례, 문서",entity
최종 매매가격,"가격, 가치, 금액, 거래, 평가, 수치, 기준",entity
진술,"말, 표현, 내용, 정보, 약속, 조건, 사실, 주장, 언급",entity
완전한 합의,"합의, 결정, 절차, 규정, 원칙",entity
"일만원(₩10,000)","money, currency, denomination, unit, value, asset",entity
연결,"관계, 결합, 구조, 연동, 상호작용",entity
영업비밀,"정보, 자산, 권리, 비밀, 보호 대상, 가치, 자료",entity
고용,"노동, 일자리, 인력, 채용, 근로, 작업",entity
제95조,"law, article, regulation, provision, clause, rule, statute, agreement",entity
데이터,"정보, 자원, 기록, 항목, 요소, 자료",entity
제3장,"section, chapter, part, document, provision, article",entity
세무,"taxation, finance, regulation, system, policy, administration",entity
예측,"추론, 판단, 전망, 사고, 과정, 활동",entity
이메일,"연락, 통신, 메시지, 문서, 정보",entity
운전자본 계산의 기준일,"기준일, 시점, 회계기준, 금융개념, 시간",entity
통상의 영업과정,"business process, operation, transaction, activity, management, finance",entity
매매주식의 기준 매매가격,"price, value, standard, amount, metric, parameter, criterion",entity
완전한 권리,"권리, 자격, 상태, 개념, 소유, 법률",entity
핵심인력,"인재, 직원, 인력, 멤버, 전문가, 구성원, 인원",entity
제71조,"law, article, regulation, provision, rule, statute",entity
환경,"분야, 조건, 요소, 개념, 시스템, 영향, 이슈, 문제",entity
성과,"result, achievement, outcome, performance, success, accomplishment, output",entity
불가항력,"legal term, concept, exemption, doctrine, condition",entity
정보,"데이터, 사실, 내용, 자료, 지식, 소스",entity
부채,"채무, 책임, 금융, 의무, 재정",entity
서면합의,"계약, 문서, 합의, 승인, 절차, 동의, 조치",entity
운전자본 감소,"재무, 자금, 경영, 비용, 경제",entity
수령인,"person, recipient, participant, individual, entity",entity
재무제표,"보고서, 문서, 자료, 정보, 기록, 데이터",entity
우호적 해결,"resolution, agreement, settlement, process, outcome, approach",entity
보험,"금융상품, 서비스, 보장, 제도, 위험관리",entity
대표이사,"직책, 임원, 경영자, 관리자, 리더, 책임자, 조직원, 역할",entity
계약,"약정, 협정, 문서, 약속, 합의, 거래, 조항",entity
제102조,"법률, 조항, 규정, 조문, 문서, 조항 번호",entity
제5장,"chapter, section, part, document, provision, article",entity
대한민국의 은행이 정상 영업하는 날,"영업일, 날짜, 일정, 금융일, 시간, 근무일, 비공휴일",entity
제93조,"law, article, regulation, statute, provision, rule",entity
본 계약 체결일로부터 정확히 90일 후,"date, deadline, time period, milestone, schedule",entity
시설,"building, infrastructure, establishment, institution, property, site, location, resource",entity
한국어본,"language, version, edition, translation, text, document",entity
충분한 자금,"자원, 조건, 요소, 지원, 능력, 상태",entity
직전 회계연도 말,"time, period, reference point, financial term, accounting term, deadline",entity
통지,"notice, notification, communication, message, correspondence, document, information",entity
상계,"legal concept, compensation, deduction, repayment",entity
제한 없이,"condition, status, permission, freedom, allowance, regulation",entity
필요 권리,"권리, 자격, 법적 개념, 소유, 이익",entity
보증,"계약, 보장, 약속, 조건, 법률, 책임, 의무",entity
다른 언어본,"version, edition, translation, language form, variant",entity
주식회사 크사이인베스트,"company, corporation, business, organization, enterprise",entity
거래종결일 운전자본,"finance, accounting, metric, business term, capital, working capital, financial indicator",entity
유동자산 - 유동부채,"재무지표, 회계항목, 금융용어, 자산구성, 기업분석, 경영지표",entity
본 계약 체결일,"date, deadline, milestone, event, agreement",entity
대상회사,"company, corporation, organization, business, entity",entity
2025년 1월 1일,"날짜, 시점, 기준일, 기념일",entity
문서,"문서, 기록, 자료, 파일, 정보",entity
인지사항,"fact, information, awareness, knowledge, item, note",entity
실제 운전자본과 목표 운전자본의 차이,"차이, 변수, 값, 계산, 재무, 개념, 수치",entity
거래종결일로부터 1년간,"기간, 기한, 시간, 조건, 조항, 효력",entity
3개월,"period, duration, term, timespan, interval",entity
제83조,"law, statute, regulation, article, provision, rule",entity
환경법규,"규정, 법률, 제도, 정책, 기준, 규칙, 조항, 준수사항",entity
부채 증가분,"금융, 회계, 비용, 재무, 지출, 경제",entity
제44조,"law, regulation, article, clause, provision, rule",entity
변경,"변화, 상태, 상황, 이벤트, 절차, 조건, 프로세스",entity
손해배상,"법률, 책임, 보상, 청구, 권리",entity
재고자산,"자산, 회계항목, 재무요소, 보유물, 경제자원",entity
차입금 증가,"재무, 금융, 부채, 자금, 회계, 비용",entity
필요서류,"문서, 자료, 파일, 제출물, 항목, 증빙",entity
통지자,"person, agent, participant, sender, notifier",entity
거래종결일 운전자본과 비교하여,"비교, 조정, 재무, 기준, 측정, 분석, 평가",entity
일방 당사자,"participant, party, entity, individual, agent, stakeholder",entity
중요계약,"contract, agreement, document, legal term, regulation, transaction",entity
제43조의 거래,"contract, agreement, transaction, clause, legal term, deal",entity
제43조,"law, regulation, provision, article, clause, rule, statute",entity
제74조,"법률, 조항, 규정, 조문, 내용, 원칙, 기준",entity
분쟁,"상황, 문제, 이슈, 갈등, 사건, 현상",entity
합리적 예측,"개념, 이론, 방법, 사고, 분석, 모델, 전략",entity
상대방 당사자,"주체, 인물, 조직, 참여자, 이해관계자, 파트너",entity
제37조,"법, 조항, 규정, 규칙, 기준, 조문, 문서",entity
종결 절차,"절차, 과정, 단계, 규정, 요건, 시스템",entity
상대방,"대상, 인물, 주체, 당사자, 관계자, 참여자",entity
객관적인 기준,"기준, 원칙, 지침, 척도, 규범, 조건, 요소",entity
요청,"행위, 소통, 의사소통, 요청사항, 의도, 메시지",entity
운전자본 증가,"재무, 자본, 비용, 투자, 경영, 경제",entity
매매주식,"증권, 자산, 투자, 금융상품, 거래",entity
"대상회사 발행 보통주식 10,000,000주","stock, equity, security, asset, financial instrument, share",entity
연구개발 계속,"process, activity, research, development, operation, continuation",entity
직원,"사람, 근로자, 인력, 구성원, 인재, 노동자",entity
수정,"변경, 합의, 조정, 절차, 문서, 계약",entity
제86조,"law, article, regulation, provision, clause, rule, statute, guideline",entity
중재,"법, 제도, 절차, 해결 방법, 분쟁 해결, 조정",entity
제14조의 조정 메커니즘,"조정, 메커니즘, 절차, 규정, 시스템, 기준",entity
유동자산,"자산, 회계항목, 재무, 금융, 분류",entity
계약일,"날짜, 시점, 기준일, 일정, 기간, 조건",entity
주당 기준가격,"price, value, standard, currency, financial term, measurement",entity
고객,"person, client, user, participant, individual, consumer",entity
모든 라이선스,"authorization, permission, agreement, status, policy, regulation",entity
청구,"request, application, document, procedure, process, action",entity
법규,"rule, regulation, law, policy, guideline, norm",entity
3년간 경쟁 사업,"agreement, contract, restriction, clause, noncompete, regulation, policy",entity
10억,"amount, value, number, quantity, measurement",entity
실제 운전자본,"자본, 재무, 지표, 경영, 회계, 수치",entity
주식회사 오미크론테크,"company, corporation, organization, business, entity",entity
불행사,"event, activity, tradition, gathering, celebration",entity
인지 사항,"정보, 항목, 개념, 규정, 사항, 내용",entity
서면,"문서, 양식, 자료, 기록",entity
제94조,"법률, 조항, 규정, 조문, 조항번호, 규범",entity
계좌정보,"정보, 데이터, 기록, 식별자, 금융, 자산",entity
부록,"document, supplement, addition, annex, attachment, section, component",entity
일부 규정,"규정, 조항, 조건, 조문, 법률, 조치, 법령, 내용",entity
선임하는 자,"person, participant, appointer, individual, role",entity
서명,"행위, 인증, 기록, 절차, 구분, 표시",entity
제한,"condition, rule, boundary, control, restriction, regulation, limitation",entity
대금 준비,"준비, 절차, 금융, 거래, 과정, 요건",entity
제한 없는 완전한 소유권,"권리, 소유, 법률개념, 재산, 지위",entity
거래종결 후 사항,"procedure, process, regulation, provision, requirement, step",entity
진술보증,"법률용어, 계약조건, 요건, 약정, 법적문서, 조항",entity
고객 관계,"관계, 유대, 상호작용, 네트워크, 연결, 소통, 상생",entity
권한 보유,"권리, 자격, 상태, 조건, 법적 지위",entity
양 당사자,"party, participant, entity, side, stakeholder",entity
차입금,"자산, 금융, 부채, 재원, 자금, 경제",entity
주체,"주체, 개인, 단체, 조직, 역할, 주인공, 담당자",entity
공동비용,"비용, 지출, 분담, 자원, 회계, 재정",entity
경쟁 사업,"business, industry, activity, competition, project, enterprise",entity
등기,"법률, 제도, 절차, 행위, 시스템, 기록",entity
임원,"직원, 관리자, 간부, 구성원, 직책, 인원",entity
제109조,"법률, 조항, 규정, 조문, 기준, 원칙, 내용, 기준",entity
요청 정보,"data, information, content, request, query, input",entity
공급계약,"계약, 합의, 문서, 거래, 약정, 협약, 법률 관계",entity
부채 변동,"금융, 경제, 변화, 조정, 거래, 시장, 자산",entity
유동부채,"부채, 재무, 회계, 금융, 단기부채, 책임, 경제",entity
언어,"개념, 수단, 의사소통, 체계, 표현, 상징",entity
현금,"자산, 화폐, 유동성, 금융, 수단",entity
공급,"계약, 서비스, 거래, 전달, 프로세스, 활동",entity
대리,"직급, 역할, 직책, 지위, 직위, 포지션, 책임",entity
제50조,"law, regulation, clause, article, rule, provision, legal text",entity
거래비용,"비용, 지출, 경제개념, 자원, 손실",entity
배상,"보상, 책임, 의무, 손해배상, 법률, 조치",entity
수령자,"사람, 대상, 역할, 관계, 직위",entity
서울,"city, capital, location, metropolis, place, region",entity
거래종결일,"날짜, 시점, 기한, 일정, 조건, 마감일",entity
나머지 규정,"규정, 조항, 조건, 법률, 조문, 규칙, 조항집",entity
단기차입금,"부채, 금융, 계정, 자금, 항목, 재무",entity
회계,"원칙, 제도, 체계, 관리, 규정, 분야, 업무",entity
지급인,"사람, 역할, 주체, 참여자, 지급자, 관계자",entity
대리인,"person, representative, agent, proxy, participant",entity
제1장 총칙,"chapter, section, regulation, provision, rule, article",entity
원만히,"attitude, trait, quality, characteristic, state, manner",entity
서울중앙지방법원,"court, institution, organization, authority, judiciary, legal body",entity
거래종결 전 배당,"행위, 권리, 절차, 금융, 배당, 거래",entity
매매대금 20%,"percentage, proportion, amount, value, limit, restriction, compensation",entity
협력,"행위, 가치, 관계, 과정, 전략, 원칙",entity
공정하게,"adverb, manner, principle, concept",entity
조직,"집단, 단체, 시스템, 구조, 네트워크, 구성체, 사회",entity
다음 사항,"항목, 조건, 내용, 조항, 약관, 요소",entity
매입채무,"부채, 금융, 회계, 채무, 거래, 재무",entity
계약일로부터 90일 후,"date, deadline, period, timeframe, term, duration, milestone",entity
브랜드,"이름, 상표, 정체성, 개념, 자산, 구분, 가치",entity
위반,"행위, 행동, 잘못, 사건, 책임, 위법",entity
기존 브랜드,"브랜드, 명칭, 상표, 아이덴티티, 자산",entity
기준,"원칙, 규범, 기준점, 표준, 규칙, 지침, 기준선, 평가 척도",entity
노동,"행위, 활동, 과정, 생산, 경제, 역할, 권리, 의무",entity
일부,"부분, 일부집합, 요소, 부분집합, 구성요소, 파트",entity
포기,"choice, decision, attitude, mindset, behavior, concept",entity
제99조,"law, article, provision, clause, regulation, rule, statute",entity
차입금 10억 증가,"finance, liability, accounting, transaction, debt, economics",entity
인도하는 자,"person, participant, agent, deliverer, provider, individual",entity
경영권,"권리, 지위, 통제, 소유, 역할, 책임, 권한",entity
제52조의 전제조건,"조건, 기준, 원칙, 사항, 요건, 규정, 조항, 기준점",entity
개인정보,"정보, 데이터, 자산, 권리, 내용",entity
종결확인서,"document, form, certificate, record, paperwork",entity
법규 준수,"규정, 원칙, 기준, 의무, 행동, 가치",entity
협력 강화,"policy, regulation, agreement, cooperation, collaboration, framework",entity
권리,"자격, 자율성, 법적 개념, 소유, 권한, 개념",entity
하자담보,"contract, warranty, guarantee, term, agreement",entity
종결,"결과, 상태, 종료, 상황, 사건",entity
각 1부씩 보관,"regulation, rule, provision, requirement, procedure, documentation",entity
공개,"disclosure, announcement, information, transparency, communication",entity
본 계약,"계약, 합의, 문서, 법률행위, 거래",entity
지원,"assistance, support, service, offering, help, provision",entity
가격 조정,"정책, 절차, 기준, 조치, 과정, 결정",entity
각자,"person, individual, participant, taxpayer, entity",entity
조정된 최종 매매가격,"price, value, amount, payment, settlement, transaction term",entity
자산,"재산, 자원, 가치, 소유, 자본, 항목, 자격",entity
비밀정보,"정보, 자산, 데이터, 내용, 자료, 가치",entity
제25조,"법률, 조항, 규정, 조문, 문서, 기준",entity
경업금지 조항,"법률, 조항, 규정, 계약, 제한, 제도",entity
매매대금,"금액, 비용, 거래, 지불, 가치, 자산, 수치",entity
인도받는 자,"participant, recipient, person, entity, individual",entity
부동산,"자산, 재산, 거래, 시장, 투자, 계약, 산업",entity
감사,"position, officer, auditor, authority, role, governance",entity
지적재산권,"권리, 법률, 보호, 자산, 제도, 재산, 개념",entity
연결재무제표,"회계, 재무, 보고서, 자료, 문서, 통계, 정보",entity
제16조,"law, regulation, article, rule, clause, provision, restriction",entity
상대방 동의 없이,"condition, restriction, agreement, consent, requirement, authorization",entity
가격,"경제, 수치, 가치, 요소, 조건, 변수, 개념",entity
당사자 합의,"agreement, negotiation, contract, consensus, arrangement, settlement, legal act",entity
운전자본 증감분,"회계, 재무, 자본, 변화, 항목, 계산",entity
거래종결,"process, procedure, event, completion, transaction, agreement",entity
자금,"재원, 자산, 금융, 원천, 자본, 수단",entity
"일천억원(₩100,000,000,000)","금액, 자본, 가치, 단위, 재정, 투자, 규모",entity
보유한다,"possess, have, own, hold, contain",relation
본다,"observe, watch, perceive, notice, view",relation
매수인이다,"buyer, purchaser, acquirer, recipient",relation
강조하다,"부각하다, 두드러지게 하다, 중점 두다, 중요시하다, 집중하다",relation
수행된다,"실행, 진행, 이루어짐, 발생, 작동",relation
균분된다,"divide, distribute, share, allocate",relation
가격 상향 조정한다,"raise price, increase cost, adjust upward, mark up, price escalation",relation
성실히 이행되어야 한다,"follow through, comply, fulfill duty, execute properly, perform diligently",relation
계약을 체결했다,"make agreement, form contract, establish deal, enter arrangement, formalize terms",relation
본 계약을 체결한다,"sign agreement, make contract, establish deal, formalize arrangement",relation
매매가격에 100% 반영된다,"fully reflected, included completely, total incorporation, complete influence",relation
정해진다,"결정된다, 규정된다, 확정된다, 지정된다, 정의된다",relation
결과로,"cause, lead to, bring about, produce, result in",relation
is participated by,"be joined by, be attended by, be engaged by, be taken part by",relation
이전된다,"move, transfer, relocate, shift, change location",relation
2배수로 차감된다,"multiply reduction, double deduction, increased decrease, amplified subtraction",relation
날짜,"time, schedule, calendar, chronology, temporal information",relation
가격 하향 조정한다,"reduce cost, lower value, decrease price, adjust downward, discount",relation
조정한다,"manage, regulate, coordinate, control, adjust, supervise",relation
때문에,"cause, reason, due to, as a result of, owing to",relation
이루어진다,"구성된다, 형성된다, 이루어지다, 만들어진다, 생성된다",relation
감사를 선임한다,"appoint auditor, select official, assign role, designate inspector",relation
상호 협력한다,"collaborate, cooperate, work together, mutual support, joint effort",relation
규정하다,"define, specify, set rules, establish, determine",relation
적용한다,"use, implement, enforce, utilize, practice",relation
각자 부담한다,"split costs, share expenses, individual payment, separate payment, divide payment",relation
조건으로 요구한다,"demand, stipulate, necessitate, require, specify",relation
보호한다,"defend, guard, keep safe, shield, preserve",relation
전제조건,"requirement, prerequisite, condition, necessity, foundation",relation
대응 책임이 있다,"respond, handle, take responsibility, manage, address",relation
포함된다,"포함, 속하다, 일부가 되다, 포함시키다, 멤버가 되다",relation
종결 전,"before ending, prior to conclusion, pre-termination, before closure, preceding finish",relation
인도한다,"guide, lead, direct, usher, steer",relation
보유하다,"possess, own, have, retain, hold",relation
매도한다,"transfer ownership, sell, relinquish, dispose, exchange",relation
본 계약을 이행한다,"fulfill agreement, execute contract, carry out terms, perform obligations, comply with provisions",relation
양도된다,"transfer, assign, hand over, pass on, convey",relation
포기 가능하다,"abandonable, relinquishable, forfeitable, surrenderable, revocable",relation
외,"except, aside from, other than, exclude, apart from",relation
이전,"transfer, move, relocation, shift, transition",relation
진술 보증한다,"affirm, declare, assert, guarantee, warrant",relation
준수한다,"follow, obey, comply, adhere, observe",relation
목적이다,"aim, intention, goal, objective, purpose",relation
관련된다,"연관성, 연결, 관계, 상관성, 연계",relation
20억 차감된다,"decrease, reduction, subtraction, deduction, loss",relation
취득한다,"gain, acquire, obtain, receive, secure",relation
확보했다,"gain, obtain, secure, acquire, get",relation
정상 유지된다,"maintain, sustain, preserve, stabilize, continue",relation
협력한다,"work together, collaborate, cooperate, join forces, team up",relation
제한된다,"confined, bounded, constrained, restricted, limited",relation
대표이사 보유,"ownership, possession, holding, control, authority",relation
매수하다,"acquire, purchase, obtain, buy, invest in",relation
일관된 기준을 적용했다,"standardization, consistency, uniformity, regularity, harmonization",relation
장소가,"location, place, setting, site, area, venue",relation
적극 협력한다,"support, collaborate, work together, assist, contribute",relation
유지하려고 노력한다,"preserve, sustain, continue, protect, uphold",relation
정확해야 한다,"be precise, be exact, be accurate, maintain correctness, ensure validity",relation
중재에 관한 규정을 포함한다,"contain rules, include provisions, cover regulations, address guidelines, specify terms",relation
발생할 경우,"condition, occurrence, contingency, event, possibility",relation
유지한다,"keep, sustain, preserve, continue, retain",relation
규정한다,"define, determine, specify, establish, set rules",relation
발생하면 통지한다,"notify occurrence, alert event, inform incident, report happening",relation
기준이다,"standard, reference point, benchmark, basis, measure",relation
유지된다,"지속된다, 보존된다, 계속된다, 유지됨, 존속",relation
종결된다,"terminate, conclude, finish, end, cease",relation
지원한다,"apply, seek, request, pursue, attempt",relation
해석된다,"be understood as, be interpreted as, be seen as, be regarded as, be considered",relation
우선한다,"precedence, priority, superiority, dominance, preference",relation
조달 가능하다,"provide, supply, obtain, access, availability",relation
진술한다,"express, declare, state, assert, communicate",relation
조정된다,"change, regulate, adjust, modify, control",relation
귀속된다,"belong to, be assigned to, be attributed to, be affiliated with, be associated with",relation
개인정보를 보호하다,"secure information, ensure privacy, protect data, safeguard identity",relation
우호적 해결을 우선한다,"prefer harmony, prioritize resolution, favor cooperation, seek agreement, emphasize peace",relation
유효하다,"apply, be valid, take effect, hold true, be effective",relation
매도인이다,"sell, transfer ownership, provide goods, offer for sale, exchange for value",relation
계약의 일부이다,"소속, 포함, 관계, 일원, 연관",relation
실시할 수 있다,"가능하다, 수행하다, 실행하다, 적용하다, 허용하다",relation
경업을 금지한다,"restrict competition, prohibit rivalry, ban competing, prevent conflict of interest, enforce exclusivity",relation
정의된다,"설명된다, 규정된다, 분류된다, 의미 부여, 규정화",relation
이전에,"before, prior, earlier, preceding",relation
무효여도,"invalidity, nullification, ineffectiveness, inapplicability",relation
고용 승계한다,"inherit employment, transfer workforce, retain staff, continue employment",relation
존재하지 않는다,"absence, nonexistence, nullity, void, lack",relation
사용된다,"employ, utilize, apply, serve, function",relation
선의와 신뢰를 바탕으로 협력한다,"build partnership, collaborate, mutual respect, work together, trust-based cooperation",relation
포함한다,"contain, encompass, consist of, comprise, involve",relation
차감된다,"deduct, decrease, subtract, reduce, diminish",relation
관할이다,"oversee, have authority over, supervise, govern, control",relation
매도하다,"sell, transfer ownership, dispose of, divest",relation
발생하면,"trigger, occur, happen, take place, arise",relation
결정된다,"결정됨, 판정, 결과, 확정, 결론",relation
선임 가능하다,"appointable, eligible for selection, can be designated, can be nominated, qualified for assignment",relation
변경 불가하다,"immutability, permanence, unchangeability, fixity, constancy",relation
목표로 한다,"intend, aim, pursue, strive for, seek",relation
따르다,"obey, comply, conform, adhere, submit",relation
상계가 가능하다,"offset, compensate, counterbalance, neutralize, adjust",relation
포기가 아니다,"perseverance, persistence, not giving up, resilience, determination",relation
제한을 규정한다,"set boundaries, impose limits, define constraints, establish restrictions",relation
인도된다,"guide, lead, direct, transfer, usher",relation
제외된다,"leave out, omit, exclude, remove, separate",relation
정보를 제공한다,"communicate, share, inform, disclose, transmit",relation
이후,"after, following, subsequent, later, next",relation
등기우편으로 한다,"send officially, deliver by registered mail, formal mailing, certified delivery",relation
선임된다,"appoint, select, promote, assign, designate",relation
이메일로 한다,"communicate electronically, send digitally, transmit online, correspond remotely",relation
이다,"exist, represent, express identity, equate, signify, denote",relation
기재된다,"recorded, listed, documented, entered, registered",relation
완전하게 보유된다,"possess fully, retain entirely, hold completely, have wholly, own entirely",relation
구성한다,"form, make up, compose, constitute, create",relation
계약일자는,"agreement date, contract timeline, effective date, commencement date, documentation timing",relation
해결을 위해,"address, respond, resolve, tackle, deal with, approach",relation
의미한다,"indicate, signify, represent, denote, express",relation
동시에,"at the same time, concurrently, simultaneously, in parallel",relation
지급된다,"provide, distribute, allocate, grant, supply",relation
