node,conceptualized_node,node_type
거래종결 후 계약 위반이 발생한다.,"dispute, breach, conflict, termination, litigation",event
부록도 계약의 일부이다.,"agreement, inclusion, documentation, binding, legal recognition",event
거래종결은 계약일로부터 30일 내 이루어진다.,"contract fulfillment, transaction, deadline, agreement, completion",event
종결 확인서를 작성한다.,"documentation, confirmation, closure, verification, administration",event
의무를 불이행한다.,"neglect, violation, irresponsibility, avoidance, breach",event
제공 정보는 정확하다.,"confirmation, accuracy, reliability, validation, trust",event
공개 정보이다.,"disclosure, transparency, openness, communication, sharing",event
일부가 무효인 경우에도 나머지는 유효하다.,"partial validity, exception, legal principle, effectiveness, enforceability",event
전제조건을 포기할 수 있다.,"compromise, flexibility, adjustment, surrender, negotiation",event
공급망을 유지한다.,"maintenance, management, logistics, continuity, support",event
권리의 불행사가 권리의 포기를 의미하지 않는다.,"legal principle, rights, waiver, interpretation",event
제86조가 사회적 책임을 다한다는 내용을 규정한다.,"regulation, responsibility, compliance, obligation, governance",event
추가 조정은 없다.,"agreement, confirmation, decision, finalization, resolution",event
각 당사자는 중요한 사항 발생 시 상대방에게 적시 통지해야 한다.,"notification, communication, obligation, information sharing, responsibility",event
매수인을 지정한다.,"designation, selection, assignment, appointment, authorization",event
즉시 통지한다,"notification, reporting, communication, alert, announcement",event
핵심 임직원이 회사에 근무한다.,"employment, leadership, management, contribution, retention",event
통상의 영업과정에 따라 운영한다.,"operation, management, routine, business, process",event
매도인은 전제조건을 충족한다.,"fulfillment, compliance, agreement, obligation, condition",event
부채는 매도인에게 귀속된다.,"assignment, liability, obligation, ownership, transfer",event
제99조가 완전 합의에 대해 규정한다.,"agreement, regulation, stipulation, legal framework, contract, provision",event
우호적 해결을 우선한다.,"conciliation, compromise, negotiation, prioritization, resolution",event
일부가 무효로 판명된다.,"invalidation, rejection, error, disqualification, annulment",event
합리적 가정이 선행된다.,"assumption, reasoning, premise, logic, deduction",event
각자 세금을 부담한다.,"cost sharing, responsibility, contribution, obligation, independence",event
매수인 지명 이사를 선임한다.,"appointment, delegation, designation, authorization, transfer",event
대리인이 대리 행위를 할 수 있다.,"authorization, delegation, representation, permission, agency",event
매도인은 거래종결일로부터 3년간 경쟁 사업을 영위하지 않는다.,"non-compete, restriction, agreement, contract, prohibition",event
거래종결일은 제51조에 따라 주식 양도가 완료되는 날로 정의된다.,"contract completion, transaction, transfer, definition, legal process",event
통지 불이행 시 관련 권리를 행사할 수 없다.,"right limitation, notification, compliance, consequence, restriction",event
주식회사 카파벤처스와 주식회사 람다홀딩스가 2025년 1월 1일에 계약을 체결한다.,"agreement, partnership, collaboration, contract signing, business deal",event
제7조의 적시 통지를 하지 못한 경우,"violation, breach, noncompliance, omission, notification failure",event
공동비용을 균분한다.,"cost sharing, equal allocation, fairness, distribution, cooperation",event
매수인은 거래 전 언제든지 정밀 실사를 수행할 수 있다.,"permission, investigation, verification, assessment, diligence, authorization",event
"이 정의는 ""일반조항""에만 적용된다.","limitation, scope, interpretation, regulation, restriction",event
"문서, 이메일, 기타 서면 형태가 있다","communication, documentation, information exchange, correspondence, recordkeeping",event
연구개발을 계속한다.,"innovation, progress, experimentation, improvement, problem-solving",event
모든 거래 과정이 투명하게 진행된다.,"trust, transparency, openness, accountability, fairness",event
통지의 구체적인 방법은 관련 조항에 따른다.,"notification, procedure, compliance, regulation, communication",event
진술보증 관련 사항은 특별조항으로 분류된다.,"contract, classification, legal process, documentation, agreement",event
제93조는 준거법이 대한민국 법률임을 규정한다.,"legal provision, regulation, legislation, jurisdiction, law interpretation",event
운전자본 등의 변동이 발생한다.,"change, fluctuation, adjustment, finance, transaction, variation",event
제75조,"법률, 조항, 규정, 조문, 기준, 원칙",entity
권리 불행사,"법률, 권리, 행위, 상태, 개념",entity
손해배상,"법률, 책임, 보상, 청구, 소송, 권리",entity
이메일,"통신, 메시지, 연락, 정보, 수단, 기술",entity
"일천이백억원(₩120,000,000,000)","금액, 자본, 자산, 가치, 재정, 투자, 재화",entity
완전한 권한,"권리, 소유권, 법적 권한, 통제, 지위",entity
"보통주식 12,000,000주","security, equity, share, asset, financial instrument, investment",entity
다른 언어본,"version, translation, edition, alternative, language format",entity
일반조항,"chapter, section, provision, regulation, rule, article",entity
신속한 의사소통,"communication, interaction, efficiency, information flow, coordination",entity
제93조,"law, regulation, article, provision, statute, legal rule",entity
거래 비용,"비용, 경제학, 지출, 거래, 비용 구조, 재정",entity
보상,"보상금, 배상, 보전, 보전금, 지급, 보장",entity
주식,"자산, 금융상품, 투자수단, 증권, 재산, 시장",entity
청구권 소멸,"법률, 권리, 소멸, 청구, 절차, 법적 개념",entity
이사,"직원, 임원, 관리자, 인물, 구성원, 역할, 직책",entity
이전받는 자,"person, recipient, successor, inheritor, stakeholder, participant",entity
노동법규,"법, 규정, 원칙, 기준, 제도, 정책, 규율",entity
제19조의 적시 정의,"definition, clause, regulation, legal term, provision, rule",entity
대한민국 법률,"rule, regulation, system, norm, guideline, code, policy",entity
중요 계약,"합의, 문서, 조항, 법률, 약정, 거래, 협정",entity
공급망,"체계, 시스템, 네트워크, 구조, 관리",entity
당사자,"participant, party, stakeholder, individual, entity",entity
배상 한도,"금액, 한도, 조건, 제한, 기준, 법률 용어",entity
청구권,"권리, 법률개념, 청구, 소송, 법적요구",entity
손해를 입은 당사자,"피해자, 당사자, 개인, 이해관계자, 참여자",entity
납부자,"사람, 개인, 납세자, 주체, 역할",entity
계좌,"금융, 기록, 자산, 수단, 정보, 시스템",entity
상태,"condition, situation, status, state, circumstance",entity
분쟁,"상황, 갈등, 문제, 사건, 이슈, 현상",entity
완전한 합의,"법률, 개념, 절차, 조건, 원칙",entity
즉시 통지,"알림, 통지, 절차, 규정, 정보, 소통, 의무",entity
별도 합의,"agreement, contract, arrangement, settlement, negotiation, legal term",entity
지적재산권 보유,"권리, 법률, 제도, 소유, 보호, 규정",entity
관련 권리,"법률, 권한, 이익, 자격, 보호",entity
대리인,"person, representative, agent, proxy, delegate",entity
주체,"개념, 이념, 철학, 원칙, 사상, 가치",entity
권리의무,"법률, 권리, 의무, 개념, 관계, 법리, 원칙",entity
제51조에 따라 주식 양도가 완료되는 날,"date, deadline, legal term, event, transaction point",entity
거래,"행위, 활동, 절차, 과정, 계약, 협상, 거래관계",entity
권리,"개념, 법률, 자격, 이익, 소유, 사회",entity
시설,"place, location, structure, establishment, institution, organization",entity
엄격히,"adverb, manner, expression, language",entity
서울중앙지방법원 관할,"jurisdiction, authority, court, legal system, administration",entity
주식회사 뮤테크놀로지,"company, corporation, business, organization, enterprise, entity",entity
핵심 임직원,"직원, 인력, 구성원, 인재, 인사, 인적자원, 핵심자원",entity
손해배상액,"금액, 배상, 보상, 책임, 법률, 청구, 손실",entity
기존 브랜드,"브랜드, 상표, 명칭, 자산, 아이덴티티",entity
재무제표,"문서, 자료, 보고서, 정보, 기록, 데이터",entity
기타 서면 형태,"document, form, record, paperwork, format, writing",entity
통상의 영업과정,"process, business, operation, procedure, activity",entity
별도로,"condition, provision, clause, exception, term",entity
노력,"행동, 의지, 태도, 가치, 정신, 동기",entity
제109조,"법률, 조항, 규정, 조문, 조항번호, 법령",entity
특별조항의 범위,"규정, 조건, 조항, 내용, 범위, 기준, 조치",entity
적시,"시기, 시점, 기준, 조건, 상황",entity
중재,"조정, 해결, 절차, 방법, 과정, 합의",entity
제공자,"사람, 조직, 역할, 주체, 기관",entity
직원,"사람, 인원, 인력, 구성원, 근로자, 인재",entity
예측,"개념, 과정, 활동, 사고, 추론, 분석, 판단",entity
거래종결 후 사항,"procedure, regulation, process, requirement, agreement, provision",entity
주주명부,"register, record, document, list, ledger, ownership, certification",entity
통지 시스템,"system, communication, network, infrastructure, technology, process",entity
경영권,"권리, 지위, 통제, 소유, 권한, 개념, 역할",entity
3영업일 이내,"기간, 시간, 약속, 조건",entity
대상회사,"회사, 법인, 조직, 기업, 대상, 주체",entity
성실히,"attitude, manner, quality, behavior, approach",entity
제81조,"법, 조항, 규정, 조문, 규칙, 문서, 제도",entity
매수인이 인지한 사항,"조건, 사실, 정보, 내용, 사항, 요소, 개념",entity
선의,"attitude, intention, trust, principle, value, cooperation",entity
통지자,"person, notifier, party, agent, participant",entity
우호적 해결,"방법, 해결책, 절차, 과정, 원칙, 가치",entity
운전자본 등의 변동,"변화, 조정, 합의, 재정, 금융, 거래, 조치",entity
제4장,"section, chapter, part, division, segment, unit",entity
"일만원(₩10,000)","currency, denomination, money, value, unit, amount",entity
제86조,"law, regulation, clause, article, provision, rule",entity
인도자,"person, leader, guide, participant, role",entity
통지,"notification, communication, notice, message, information",entity
연결재무제표,"회계, 재무, 보고서, 문서, 자료, 시스템",entity
제64조,"법률, 조항, 규정, 조문, 규칙, 법령, 조항번호",entity
수령자,"사람, 대상, 인물, 역할, 신분",entity
요청 정보,"information, data, content, request, detail, input",entity
세금,"의무, 부담, 비용, 재정, 정책, 공공재",entity
제한도 없는 상태,"상태, 조건, 상황, 자유, 권리",entity
계약일,"날짜, 시점, 기준, 약정, 일정, 시기",entity
부동산 관련 계약,"contract, agreement, document, transaction, legal act, arrangement",entity
모든 라이선스,"license, permission, certification, authorization, document, agreement",entity
제106조,"law, article, regulation, provision, statute, rule",entity
매도인에 대한 통지,"행위, 절차, 의무, 통지, 법률 용어, 문서",entity
202-02-02020,"number, identifier, registration code, business code, serial number",entity
운영,"management, administration, operation, process, activity, function",entity
면책,"법률, 책임, 권리, 계약, 조항, 조건",entity
대한민국의 은행이 정상 영업하는 날,"날, 일정, 기간, 시간, 업무, 영업, 금융",entity
제23조,"법률, 조항, 규칙, 규정, 조문, 조항条",entity
자산,"asset, resource, property, value, capital",entity
제96조,"law, article, provision, regulation, rule, section, clause, statute",entity
제51조,"law, regulation, clause, article, provision, section, rule",entity
수신자,"사람, 대상, 역할, 업무",entity
각 1부씩 보관,"regulation, document, rule, provision, requirement",entity
한국어본,"version, edition, language, translation, document, text",entity
완전 합의,"agreement, consensus, arrangement, decision, understanding",entity
일부,"부분, 요소, 항목, 구성, 단위, 분량, 개념, 내용",entity
거래 과정,"절차, 과정, 활동, 시스템, 메커니즘",entity
본 계약과 관련,"계약, 약정, 조항, 문서, 법률, 합의, 거래",entity
매도 및 매수에 필요한 제반 사항,"requirement, condition, provision, regulation, stipulation",entity
주식매매계약서,"계약서, 문서, 서류, 법률문서, 합의, 거래",entity
분쟁 당사자,"사람, 개인, 그룹, 이해관계자, 참여자, 조직, 역할",entity
주식회사 람다홀딩스,"company, corporation, business, organization, entity",entity
채권,"금융, 증권, 투자, 자산, 법률, 계약, 재정",entity
제7조의 적시 통지,"조항, 규정, 조건, 조문, 법률, 약관",entity
서면,"document, form, record, application, statement, paperwork, communication",entity
최선을 다해,"phrase, motto, slogan, expression, attitude, mindset",entity
불이행,"행동, 결과, 계약, 책임, 법률, 문제",entity
법령,"규칙, 조항, 조문, 기준, 제도, 체계, 원칙, 규정",entity
서울,"city, capital, location, metropolis, place, destination",entity
협력 당사자들,"조직, 단체, 주체, 참여자, 구성원",entity
진술보증의 제한에 관한 사항,"조항, 조건, 계약, 규정, 약정, 제한",entity
중요 부채,"채무, 의무, 재정, 위험, 책임, 금융",entity
기한을 지켜야 하는 자,"person, participant, individual, role, agent",entity
신속히,"adverb, manner, speed, urgency, promptness",entity
단순 주식 양도 방식,"method, transaction, process, transfer, approach, procedure",entity
영업비밀,"정보, 비밀, 권리, 자산, 보호대상, 법률용어, 기업재산",entity
대한민국의 은행,"institution, organization, financial entity, service provider, business, sector",entity
서면 합의,"agreement, contract, document, legal act, arrangement, record",entity
브랜드,"이름, 정체성, 상표, 마케팅, 가치",entity
나머지,"부분, 잔여, 요소, 항목, 개념",entity
매매주식의 완전한 소유권,"권리, 소유권, 법적 개념, 재산, 거래",entity
등기에 협력,"의무, 절차, 법률, 협력, 규정",entity
계좌 정보,"정보, 데이터, 금융, 기록, 내용, 항목",entity
다음 사항,"항목, 조건, 내용, 조항, 사항, 약정",entity
본 거래,"transaction, exchange, agreement, contract, deal, process",entity
제90조,"article, clause, regulation, provision, rule, law",entity
등기우편,"우편, 통신, 서비스, 절차, 방법, 전달, 수단",entity
특별조항 관련 통지,"notification, document, communication, regulation, procedure",entity
종결,"결과, 종료, 상태, 변화, 과정",entity
매매주식의 매매와 관련한 당사자 간의 모든 합의,"계약, 합의, 약정, 법률관계, 법적문서, 거래",entity
진술보증 위반,"위반, 책임, 법률, 계약, 의무, 분쟁, 손해",entity
의사소통,"행위, 기능, 과정, 상호작용, 활동, 개념",entity
시너지,"collaboration, cooperation, interaction, effect, teamwork, partnership",entity
추가 조정 없음,"규정, 조항, 조치, 정책, 지침, 행정",entity
개인정보보호법,"law, regulation, policy, legislation, rule, privacy protection, governance",entity
본 계약의 조항,"조항, 조건, 내용, 규정, 문서, 약관",entity
기간,"시간, 단위, 범위, 조건, 한정, 요소",entity
연결,"relationship, association, linkage, integration, consolidation, combination",entity
불가항력,"law, principle, doctrine, exemption, defense, legal concept",entity
매매대금의 25%,"percentage, ratio, value, amount, proportion, financial term, calculation",entity
통지 기한,"기간, 조건, 규정, 시간, 제한",entity
지명 이사,"person, director, officer, role, position, participant",entity
통지 불이행 시,"조건, 상황, 규정, 조항, 제한, 요구, 법률",entity
제94조,"law, article, regulation, provision, rule, statute, clause",entity
적절한 보험,"insurance, coverage, policy, contract, service, product",entity
관련 권리 자동 소멸,"법률, 조항, 규정, 원칙, 조건, 계약",entity
사람,"인간, 개인, 주체, 존재, 법인, 생명, 역할, 구성원",entity
행정 사항에 협력,"협력, 행정, 절차, 규정, 조치, 관리, 의무",entity
2025년 1월 1일,"날짜, 시점, 기념일, 시간, 서명일, 이벤트",entity
공정하게,"adverb, manner, principle, concept",entity
특별조항,"조항, 규정, 조건, 약관, 사항, 조문, 법률",entity
거래종결일,"날짜, 시점, 시기, 완료, 마감, 일정, 종료",entity
"대상회사 발행 보통주식 12,000,000주","주식, 금융상품, 투자대상, 증권, 자산, 금융 instrument, 거래",entity
거래종결,"계약, 절차, 과정, 단계, 법률, 행위, 완료, 종료",entity
선임자,"person, representative, appointee, agent, participant",entity
매매대금,"금액, 거래, 자금, 비용, 가치, 지불, 한도",entity
공개된 부채,"liability, finance, disclosure, obligation, accounting, record",entity
성과,"achievement, result, outcome, performance, success, accomplishment",entity
계약,"문서, 약정, 합의, 법률행위, 거래, 관계",entity
자금,"재원, 자산, 자본, 금융, 가치, 수단, 원천",entity
보상 청구,"legal action, claim, process, procedure, request, application",entity
매도인,"사람, 당사자, 거래자, 주체, 역할",entity
부록,"document, attachment, addition, appendix, supplement, section, clause",entity
법령상 요구 또는 상대방 동의,"조건, 예외, 규정, 동의, 허용, 기준, 상황",entity
주식회사 카파벤처스,"company, corporation, business, organization, enterprise, entity",entity
진술보증 위반 당사자,"당사자, 계약자, 법인, 주체, 참여자, 책임자",entity
거래종결일로부터 2년간,"기간, 기한, 시간, 조건, 제한",entity
상대방,"person, participant, party, counterpart, entity",entity
특별한 사정,"condition, circumstance, exception, situation, reason",entity
진술보증,"약정, 계약, 법률용어, 보증, 선언, 진술",entity
제83조,"law, regulation, article, rule, statute, provision, policy",entity
제공 정보,"data, content, detail, material, resource, input",entity
사회적 책임,"의무, 역할, 가치, 윤리, 원칙, 기준, 규범",entity
거래종결 후,"time, event, process, phase, transaction",entity
행위 주체,"주체, 역할, 참여자, 담당자, 실체, 조직, 그룹, 기관",entity
관련 조항,"법률, 규정, 조문, 기준, 원칙, 약관, 조항",entity
공동비용,"비용, 분담, 지출, 항목, 자원, 분배",entity
소유자,"individual, owner, holder, possessor, agent, participant",entity
제67조,"법률, 조항, 규정, 조문, 조항번호, 법조문, 조문번호",entity
기존 배당,"배당, 분배, 권리, 이익, 금융",entity
없음,"concept, absence, null, nothingness, abstraction",entity
CSR,"responsibility, obligation, ethics, accountability, sustainability, governance",entity
제46조,"law, article, regulation, provision, rule, statute, section",entity
통지의 구체적 방법,"방법, 절차, 규정, 조항, 의사소통, 규칙, 지침",entity
매수인,"사람, 주체, 거래자, 당사자, 투자자, 참여자",entity
규제,"정책, 제한, 조치, 관리, 제도, 법령",entity
공개 정보,"정보, 데이터, 자료, 기록, 내용, 사실, 원칙, 규정",entity
주당 매매가격,"지표, 단가, 가치, 가격, 금융, 평가, 수치",entity
제6장,"chapter, section, regulation, provision, part, article",entity
필요시,"condition, requirement, necessity, provision, circumstance",entity
권리 포기,"법률, 행위, 선언, 계약, 의사 표시",entity
모든 거래 과정,"과정, 절차, 시스템, 운영, 메커니즘, 방식, 정책, 규정",entity
제5장,"chapter, section, document, regulation, provision",entity
인지한 사항,"정보, 사실, 내용, 사안, 사항, 이슈, 주제",entity
공개된 것 외,"information, disclosure, detail, data, fact",entity
거래종결일로부터 3년간,"기간, 조건, 제한, 조항, 계약, 기간제한",entity
특별조항 관련 통지 수신자,"수신자, 대상자, 관계자, 인물, 당사자, 객체",entity
제2장 매매조건,"section, clause, document, contract, agreement, terms",entity
계약 당사자,"개인, 주체, 참여자, 법적 주체, 계약자, 당사자, 관계자",entity
상대방 동의,"합의, 승인, 조건, 절차, 법률, 요구사항",entity
보험,"금융, 서비스, 제도, 상품, 보호, 보장",entity
종결 확인서,"문서, 증명서, 서류, 확인서, 기록",entity
환경 법규,"규정, 기준, 제도, 법률, 정책, 규칙, 원칙, 체계",entity
공동소유자,"person, participant, member, stakeholder, owner, partner",entity
인도받는 자,"recipient, participant, individual, entity, person",entity
손해 배상,"법률, 책임, 보상, 청구, 절차, 손실, 계약",entity
연구개발,"활동, 과정, 혁신, 창의성, 과학, 기술, 투자, 진보",entity
진술보증 관련 사항,"조건, 항목, 내용, 조항, 약정, 조문, 법률",entity
양 당사자,"participant, party, entity, side, stakeholder",entity
각 당사자,"person, party, participant, subject, entity, stakeholder",entity
현금,"지급수단, 자산, 화폐, 금융수단, 가치저장수단",entity
제3장,"chapter, section, part, division, document",entity
진술보증 위반 관련 통지,"계약, 법률, 통지, 위반, 권리, 소멸, 청구",entity
경영,"management, administration, operation, leadership, organization, business",entity
사항,"항목, 내용, 정보, 조건, 사안, 요소, 주제",entity
이전하는 자,"person, participant, transferee, stakeholder, entity",entity
행정 사항,"업무, 절차, 과정, 규정, 관리, 운영",entity
노동,"activity, work, effort, process, occupation, responsibility, contribution",entity
효율적인 통지 시스템,"시스템, 구조, 방법, 기술, 소통, 관리, 프로세스",entity
감사,"position, role, official, oversight, governance, authority",entity
999-99-99999,"number, code, identifier, registration",entity
별도의 통지 규정,"규정, 조항, 법률, 조치, 기준, 원칙",entity
제102조,"법률, 조항, 규정, 조문, 문서, 조항번호, 법령",entity
필요 서류,"document, paperwork, requirement, material, item, information",entity
변경 사항,"정보, 통지, 내용, 사건, 변화, 기록, 데이터",entity
지적재산권의 보유 주체,"주체, 소유자, 권리자, 기관, 단체, 개인, 조직",entity
제26조 (데이터),"law, regulation, rule, article, policy, guideline, legal provision",entity
인도하는 자,"person, agent, participant, individual, entity",entity
관련 법규,"규정, 기준, 기준문서, 조항, 규칙, 지침, 기준사항",entity
영업일,"기준일, 일정, 날짜, 기간, 시간, 업무일, 근무일",entity
주식회사 람다홀딩스 대표이사,"person, executive, leader, ceo, representative, manager, official",entity
매매와 관련한 당사자,"party, participant, entity, stakeholder, individual, counterpart",entity
진술보증 위반에 대한 책임,"의무, 책임, 법률, 조항, 계약, 규정, 조건",entity
투명하고 공정하게,"principle, value, standard, policy, norm, guideline",entity
매도인 지정 계좌,"account, bank account, financial instrument, payment method, transaction medium",entity
규제 대응,"의무, 책임, 관리, 대응, 정책, 전략",entity
등기,"registration, procedure, record, process, documentation",entity
환경,"자연, 조건, 생태, 시스템, 요소, 분야",entity
매수인에 대한 통지,"알림, 통지, 통신문, 문서, 연락, 절차",entity
각자,"person, individual, participant, entity, subject",entity
전환 지원,"service, assistance, support, program, aid, provision, benefit",entity
구성원,"사람, 개인, 집단, 일원, 조직, 멤버, 참여자",entity
전제조건,"조건, 기준, 요건, 요구사항, 기준점, 필수사항, 제한",entity
101-01-01010,"registration number, identification, code, company number, business identifier",entity
서울중앙지방법원,"court, institution, organization, authority, judiciary",entity
하자담보 관련 사항,"requirement, regulation, clause, provision, condition, legal term, contract",entity
계약일로부터 30일 내,"period, timeframe, deadline, duration, term, limit",entity
종결 장소,"장소, 위치, 지점, 공간, 지역, 목표",entity
매매주식,"주식, 자산, 금융상품, 투자, 증권, 거래",entity
모든 정보,"information, knowledge, data, content, resource",entity
운전자본,"재무, 자본, 회계, 관리, 지표, 용어",entity
신뢰,"감정, 가치, 관계, 믿음, 원칙",entity
주식회사 카파벤처스 대표이사,"executive, leader, manager, chief, officer, position",entity
대금,"payment, amount, fund, value, transaction, sum, price",entity
경쟁 사업,"business, industry, activity, enterprise, field, sector",entity
비밀정보,"정보, 데이터, 내용, 자산, 자료, 기밀, 기록",entity
책임,"의무, 부담, 역할, 조건, 개념, 법률 용어, 원칙, 책임성",entity
부채,"채무, 금융, 책임, 의무, 재정, 거래",entity
통지를 불이행한 당사자,"party, participant, entity, stakeholder, subject",entity
제99조,"law, article, regulation, clause, provision, legal term",entity
합리적 가정,"논리, 전제, 조건, 추론, 이론, 가설",entity
본 계약,"agreement, contract, document, legal instrument, arrangement",entity
문서,"기록, 자료, 증빙, 서류, 정보, 파일",entity
조항,"clause, provision, regulation, term, article, section, rule",entity
제37조,"법, 조항, 규정, 규칙, 기준, 조문, 법령",entity
본 계약을 이행한다,"fulfill obligation, perform duty, execute agreement, carry out terms, comply with contract",relation
유효하다,"apply, hold true, be valid, be effective, be in force",relation
보호한다,"방어, 지킨다, 돌본다, 안전, 유지",relation
존재하지 않는다,"absence, nonexistence, missing, lack",relation
취득된다,"acquire, obtain, receive, gain, secure",relation
매도인이다,"transfer ownership, sell, assign rights, convey property",relation
인지하다,"recognize, perceive, notice, be aware of, detect",relation
상계할 수 있다,"offset, counterbalance, deduct, compensate, adjust",relation
이루어지다,"be formed, come together, be made up of, consist, emerge",relation
계약의 일부이다,"합류하다, 속하다, 포함되다, 소속되다, 참여하다",relation
청구된다,"요구된다, 비용 발생, 청구 절차, 결제 요청, 수수료 부과",relation
지급한다,"provide, distribute, allocate, grant, supply",relation
분류된다,"be categorized, be classified, be grouped, be sorted",relation
지원 강화를 규정한다,"enhance support, strengthen assistance, reinforce backing, improve aid",relation
발생할 경우,"event occurrence, if happens, in case of, upon happening",relation
양도된다,"transfer, hand over, assign, convey, pass on",relation
사용한다,"utilize, employ, make use of, apply, exploit",relation
준비되었다,"be ready, be prepared, be set, be equipped, be primed",relation
금액이 정해져 있다,"fixed amount, set value, predetermined sum, specified price, established fee",relation
경쟁 사업을 영위하지 않는다,"avoid competition, non-compete, exclusivity, market separation, business restriction",relation
연장할 수 있다,"extendable, prolong, lengthen, continue",relation
조정된다,"change, adapt, modify, regulate, adjust",relation
포함한다,"contain, consist of, encompass, comprise, involve",relation
매수인이다,"buyer, purchaser, acquirer, recipient, customer",relation
의미한다,"signify, denote, indicate, represent, express",relation
제공된다,"공급, 전달, 제공, 배포, 지원",relation
총 매매가격이 정해져 있다,"fixed price, set value, determined cost, established amount",relation
보유한다,"possess, have, own, retain, hold",relation
정보를 통지한다,"알린다, 전달한다, 고지한다, 통보한다, 보고한다",relation
계약을 체결한다,"make agreement, sign contract, establish deal, formalize arrangement, finalize terms",relation
관련 권리를 행사할 수 없다,"restriction, limitation, exclusion, ineligibility, prohibition",relation
우선한다,"take precedence, prioritize, come before, have priority, override",relation
확보했다,"gain, secure, obtain, acquire, get",relation
기초한다,"base on, rely on, depend on, be founded on, be grounded in",relation
보장하다,"ensure, secure, guarantee, promise, affirm",relation
송금된다,"transfer, remit, send money, move funds, payment",relation
적용된다,"적용, 영향받음, 해당됨, 반영, 포함",relation
책임이 있다,"duty, accountability, obligation, answerability, liability",relation
따른다,"follow, comply, obey, conform, adhere",relation
지명한다,"appoint, nominate, select, designate, assign",relation
수정된다,"change, alter, modify, update, revise, edit",relation
본 계약을 체결한다,"sign agreement, enter contract, formalize arrangement, establish terms, conclude deal",relation
이루어진다,"구성된다, 형성된다, 생성된다, 만들어진다, 조합된다",relation
의무로 규정된다,"requirement, mandate, obligation, compulsion, duty",relation
매도한다,"transfer ownership, sell, relinquish, dispose of, divest",relation
면책된다,"exempt, released from obligation, freed from responsibility, absolved",relation
이전한다,"move, relocate, transfer, shift, change location",relation
중요한 사항 발생 시 적시 통지해야 한다,"inform promptly, notify immediately, timely communication, alert requirement, disclosure obligation",relation
유지된다,"keep, persist, continue, remain, sustain",relation
이다,"equivalence, identity, classification, definition, designation",relation
노동법규를 준수한다,"follow rules, comply with standards, observe regulations, obey laws, meet requirements",relation
사업자등록번호를 가진다,"have license, possess registration, hold certification, own credentials, legal identification",relation
전제조건,"requirement, prerequisite, precondition, necessity, condition",relation
동시에,"at the same time, concurrently, simultaneously, synchronously",relation
진행된다,"occur, take place, happen, unfold, be underway",relation
하지 못하면,"fail to, be unable to, miss out, lack ability, be prevented",relation
준비되어야 한다,"필요성, 조건, 사전준비, 요구사항, 대비",relation
부담한다,"take responsibility, bear cost, carry burden, assume obligation",relation
이후,"after, following, subsequent, later, succession",relation
발생하면,"trigger, arise, occur, take place, come about",relation
감사를 선임한다,"appoint auditor, select reviewer, assign inspector, designate examiner",relation
근무를 유지하도록,"continue working, remain employed, sustain employment, retain position, maintain job",relation
구축하다,"build, establish, create, set up, construct",relation
매수한다,"acquire, purchase, obtain, buy, secure",relation
이전에,"before, prior to, preceding, earlier than, antecedent to",relation
해결에 협력한다,"assist, cooperate, collaborate, contribute, support",relation
협력한다,"work together, collaborate, cooperate, team up, join forces",relation
구분된다,"be distinguished, be separated, be classified, be identified, be differentiated",relation
규정한다,"determine, define, stipulate, set rules, specify",relation
유효한 방법은,"permissible means, acceptable approach, valid technique, legitimate method, authorized way",relation
상호 선의와 신뢰를 바탕으로 협력한다,"cooperate, collaborate, mutual understanding, build trust, positive interaction",relation
완전하게 소유된다,"possess fully, complete ownership, total control, absolute possession",relation
때문에,"cause, reason, due to, result from, basis",relation
관련 조항에 따른다,"comply, follow rules, adhere, obey, conform",relation
is participated by,"engaged by, attended by, involved with, joined by, taken part by",relation
귀속된다,"belong, assigned to, attributed to, associated with, affiliated with",relation
선임된다,"appoint, assign, designate, select, choose",relation
구성한다,"form, make up, constitute, build, compose",relation
따르다,"comply, obey, conform, adhere, submit",relation
필요하다,"require, demand, be necessary, call for, need",relation
준수된다,"followed, complied with, adhered to, observed, abided by",relation
선임 가능하다,"appointable, eligible, selectable, qualified",relation
서명일이다,"date recorded, formalize, confirmation, authentication, official mark",relation
이전된다,"이동, 전달, 변경, 전환, 이동됨",relation
체결일자이다,"contract date, agreement timing, execution date, formalization time, establishment moment",relation
설명한다,"clarify, interpret, illustrate, express, convey",relation
해야 하는 방법은,"instruction, procedure, guideline, requirement, process",relation
진술하고 보증한다,"declare, affirm, guarantee, attest, represent, assert",relation
정밀 실사를 수행할 수 있다,"conduct assessment, perform evaluation, carry out inspection, execute analysis, undertake review",relation
지급된다,"provide, allocate, distribute, grant, offer",relation
놓치면,"miss out, lose opportunity, fail to catch, forfeit chance",relation
예외로 한다,"exclude, exempt, make exception, leave out, not apply",relation
이전,"transfer, move, shift, relocation, transition",relation
포기할 수 있다,"abandonment, relinquishment, give up, let go, surrender",relation
준수한다,"follow, comply, adhere, conform, obey",relation
포함된다,"포함하다, 속하다, 들어가다, 소속되다, 합쳐지다",relation
기재된다,"be recorded, be noted, be listed, be registered, be written",relation
규정하다,"define, prescribe, stipulate, set rules, establish, determine",relation
의미하지 않는다,"negate, exclude meaning, lack implication, be without significance",relation
정한다,"determine, decide, set, establish, designate, assign",relation
인도된다,"transferred, guided, directed, delivered, conveyed",relation
