node,conceptualized_node,node_type
임원이 적격 경영진으로 인정되지 않는다.,"disqualification, dismissal, evaluation, leadership, management",event
매수인이 거래와 관련된 취득세를 부담한다.,"taxation, transaction, obligation, payment, acquisition",event
매수인이 기존 직원의 고용을 승계한다.,"employment, succession, transition, continuity, workforce",event
감사 업무가 수행된다.,"inspection, evaluation, oversight, review, verification",event
대상회사는 노동 관련 법규를 준수한다.,"compliance, regulation, legality, governance, adherence",event
재무제표에 기재된 부채와 우발채무가 존재한다.,"financial reporting, liability recognition, risk assessment, disclosure, accounting",event
이사회 승인 없는 임원은 적격 경영진으로 인정되지 않는다.,"approval, validation, governance, authority, decision-making",event
복구 가능성과 소요 기간을 기준으로 하자가 중대한 하자인지 판단한다.,"evaluation, judgment, assessment, classification, decision-making",event
상대방이 계약을 해제한다,"termination, cancellation, withdrawal, dissolution, negation",event
양 당사자가 거래종결 시 종결 확인서를 작성한다.,"agreement, documentation, confirmation, closure, finalization",event
중요 계약이 있는지 확인한다,"확인, 검토, 점검, 준비, 관리",event
일방이 정당한 사유 없이 거래종결을 거부한다.,"거부, 종료, 분쟁, 계약, 불이행, 갈등",event
대상회사가 모든 세금을 적시에 신고했다.,"compliance, reporting, obligation, transparency, responsibility",event
"""중대한 하자""는 대상회사의 ""정상영업""에 실질적이고 부정적인 영향을 미치는 사항을 의미한다.","violation, disruption, impact, risk, issue, business operations",event
대상회사는 사업 운영에 필요한 모든 지적재산권을 적법하게 보유한다.,"ownership, compliance, intellectual property, legal protection, authorization",event
대상회사가 사용하는 모든 부동산의 임대차계약이 유효하다.,"contract validation, legal compliance, property agreement, lease verification, business operation",event
양 당사자가 본 계약을 이행한다.,"agreement, fulfillment, performance, transaction, obligation",event
기존 대표이사가 주주총회 개최 전까지 직무를 수행한다.,"leadership, governance, management, responsibility, authority",event
중요한 진술보증은 거래종결 후에도 유효하다.,"contract, warranty, obligation, validity, assurance",event
본 거래와 관련하여 비용이 발생한다.,"transaction, expenditure, payment, financial event, cost occurrence",event
사업계획 및 예측이 합리적인 가정에 기초하여 성실하게 작성되었다.,"planning, forecasting, rationality, diligence, preparation",event
양 당사자는 거래를 한다.,"negotiation, exchange, agreement, transaction, cooperation",event
제52조에 따른 이사회 해산 후 신규 이사회 구성 전까지 매도인이 지정한 자가 임시로 경영권을 행사한다.,"governance, management, succession, transition, delegation",event
양 당사자가 거래 시너지 실현을 위해 상호 협력한다.,"collaboration, partnership, cooperation, synergy, alliance, mutual benefit",event
매매 조건이 설정된다.,"contract, negotiation, agreement, transaction, arrangement",event
권리를 포기하지 않는다.,"assertion, resistance, empowerment, perseverance, autonomy",event
한국어본이 우선한다.,"priority, preference, selection, decision, policy",event
제2장 매매조건이 제시된다.,"negotiation, proposal, transaction, agreement, contract",event
매도인의 거래종결 의무가 발생한다.,"contract formation, obligation, transaction, performance, legal duty",event
일시적으로 경영진이 부재하다,"leadership gap, management vacancy, absence, transition, uncertainty",event
본 계약의 해석에 대한 분쟁이 있을 경우,"disagreement, interpretation, dispute, conflict, resolution",event
양 당사자는 필요한 경우 관련 등기 절차에 협력한다.,"cooperation, legal process, registration, agreement, compliance",event
제5장이 거래종결 후 사항을 다룬다.,"contract, transaction, agreement, closure, procedure",event
기한을 엄격히 준수해야 한다.,"compliance, punctuality, discipline, responsibility, obligation",event
부채가 추가로 발견된다.,"discovery, finding, acquisition, detection, revelation",event
당사자는 계약상 권리의무를 제3자에게 양도한다.,"transfer, delegation, assignment, obligation, rights",event
정상영업에 영향을 미치지 않는다,"continuity, stability, maintenance, resilience, persistence",event
매수인이 매매대금을 준비한다.,"payment, transaction, preparation, financing, obligation",event
본 계약이 수정되거나 변경된다,"modification, amendment, alteration, revision, update, adjustment",event
당사자들이 특정한 날에 합의한다.,"agreement, negotiation, commitment, resolution, decision",event
본 계약과 관련된 분쟁이 발생한다.,"conflict, dispute, disagreement, litigation, resolution",event
임원이 이사회 승인을 받지 않는다.,"rejection, decision-making, governance, authority, disapproval",event
연구개발 프로젝트가 중단 없이 계속된다.,"continuation, persistence, progress, innovation, research",event
당사자가 상대방의 사전 서면 동의 없이 본 계약상 권리의무를 제3자에게 양도할 수 없다.,"restriction, prohibition, assignment, contract, obligation, consent",event
대상회사의 모든 보험계약은 거래종결일 현재 유효하다.,"contract validation, insurance, compliance, due diligence, risk management",event
손해배상 청구가 가능하다.,"compensation, legal action, liability, remedy, dispute",event
매매대금이 지급된다.,"transaction, payment, settlement, exchange, fulfillment",event
모든 재무 정보가 동일한 기준으로 작성되었다.,"표준화, 일관성, 규칙준수, 신뢰성, 비교가능성",event
매수인이 대응한다,"response, negotiation, transaction, interaction, decision",event
대상회사는 데이터 보호를 실현한다.,"information security, privacy, compliance, safeguarding, protection",event
제28조에 정한 기간 동안 유효하다.,"validity, effectiveness, regulation, duration, compliance",event
통지는 발송 후 3영업일이 경과하면 도달한 것으로 본다.,"notification, delivery, assumption, legal fiction, communication",event
본 계약에서 필요한 제반 사항이 규정된다.,"regulation, agreement, stipulation, documentation, provision",event
모든 통지는 등기우편 또는 이메일로 한다.,"notification, communication, documentation, correspondence, information exchange",event
각 당사자가 필요시 대리인을 선임할 수 있다.,"representation, delegation, authorization, appointment, substitution",event
서울중앙지방법원이 제1심 관할법원이 된다,"jurisdiction, adjudication, assignment, centralization, legal process",event
운전자본을 조정한다.,"management, adjustment, optimization, finance, allocation",event
대상회사의 모든 중요 자산은 양호한 상태로 유지되고 있다.,"maintenance, preservation, asset management, condition monitoring, safeguarding",event
각 당사자가 1부씩 보관한다.,"distribution, documentation, agreement, recordkeeping, sharing",event
정상영업 여부를 제11조의 정의에 따라 판단한다.,"assessment, compliance, evaluation, decision-making, regulation",event
양 당사자는 거래종결 시 종결 확인서를 작성한다.,"agreement, confirmation, documentation, completion, validation",event
매수인과 협의하여 진행한다.,"negotiation, agreement, transaction, discussion, coordination",event
양 당사자가 장소에 대해 합의한다.,"agreement, negotiation, consensus, decision, cooperation",event
대상회사의 정상영업에 미치는 영향을 기준으로 하자가 중대한 하자인지 판단한다.,"assessment, evaluation, impact, judgment, criteria",event
대상회사의 중요한 부채나 우발채무가 없다.,"due diligence, risk assessment, financial review, liability check, solvency",event
본 계약이 대한민국 법률에 따라 규율된다.,"regulation, governance, legal framework, jurisdiction, compliance",event
계열회사는 직간접적으로 50% 이상의 지분을 보유한 회사이다.,"ownership, control, affiliation, investment, governance",event
사업계획 및 예측을 성실하게 작성한다.,"planning, forecasting, diligence, preparation, responsibility",event
신규 이사회가 구성되기 전까지 매도인이 지정한 자가 임시로 경영권을 행사한다.,"management, delegation, authority transfer, interim control, governance",event
대상회사가 모든 세금을 적시에 납부했다.,"compliance, taxation, obligation, punctuality, responsibility",event
손해배상 청구는 제3조의 중대한 하자에 해당하는 경우에만 가능하다.,"compensation, legal claim, liability, defect, dispute, restriction",event
상대방의 사전 서면 동의가 없다.,"violation, noncompliance, consent, permission, regulation",event
매매 계약이 진행된다.,"transaction, negotiation, agreement, exchange, contract",event
매수인이 지명한 이사들로 구성된다.,"appointment, designation, organization, delegation, governance",event
상대방은 계약을 해제할 수 있다.,"termination, cancellation, rescission, legal action, agreement, rights",event
기존 공급업체와의 관계가 동일 조건으로 유지된다.,"maintenance, continuation, stability, partnership, agreement",event
번역본과 불일치 시 한국어본이 우선한다.,"translation, interpretation, language, preference, discrepancy",event
거래종결 후 90일 내에 거래종결일 기준 운전자본을 확정한다.,"settlement, confirmation, calculation, adjustment, compliance",event
거래 시너지가 실현된다.,"cooperation, collaboration, synergy, integration, partnership",event
본 계약은 어느 일방에게 유리하게 해석되지 않는다.,"impartiality, fairness, neutrality, interpretation, equality",event
제3장 진술 및 보증이 시작된다.,"agreement, assurance, declaration, initiation, legal process",event
주주총회는 거래종결 후 30일 이내에 개최된다.,"meeting, decision-making, governance, scheduling, compliance",event
단순한 일시적 변동이나 업계 전반의 상황은 중대한 하자로 보지 않는다.,"judgment, evaluation, assessment, standard, exception",event
각 당사자는 즉시 상대방에게 통지한다.,"notification, communication, information sharing, agreement, procedure",event
거래종결 전에 선언된 배당이 매도인에게 귀속된다.,"allocation, entitlement, distribution, ownership, rights",event
당사자는 계약상 권리의무를 제3자에게 양도할 수 없다.,"limitation, restriction, assignment, prohibition, contract law",event
대상회사의 CSR 활동이 지속적으로 수행된다.,"social responsibility, sustainability, community engagement, ethical practice, public service",event
대상회사의 모든 중요 문서는 매수인에게 인도된다.,"document transfer, information sharing, delivery, transaction, disclosure",event
대상회사가 통상의 사업활동을 수행한다,"operation, activity, business, management, transaction",event
법령상 요구되거나 상대방의 서면 동의가 있는 경우는 예외로 한다.,"exception, authorization, compliance, regulation, consent",event
실사 과정에서 계약이 공개되었다.,"disclosure, revelation, negotiation, transparency, verification",event
매도인은 거래종결 5영업일 전까지 매매대금 수령 계좌 정보를 통지한다.,"notification, payment, transaction, communication, disclosure",event
본 계약이 한국어로 작성된다.,"agreement, documentation, communication, translation, formalization",event
의무 불이행이 면책된다.,"exemption, waiver, responsibility, obligation, discharge",event
대상회사가 매수인의 연결 재무제표에 포함된다.,"consolidation, acquisition, integration, financial reporting, ownership",event
브랜드가 유지된다.,"continuity, stability, reputation, persistence, consistency",event
거래종결일이 도래한다.,"계약, 종료, 일정, 완료, 마감",event
감사인이 감사 업무를 수행한다.,"audit, inspection, evaluation, verification, assessment",event
감사인이 거래종결 후 첫 회계연도의 감사를 수행한다.,"audit, verification, assessment, compliance, financial review",event
손해배상 청구가 불가능하다.,"legal limitation, compensation denial, rights restriction, justice, law enforcement",event
손해배상 청구가 고려된다.,"dispute, compensation, claim, liability, resolution",event
주식매매계약서가 작성된다.,"contract, agreement, transaction, documentation, negotiation, commitment",event
그 부채는 매도인에게 귀속된다.,"assignment, ownership, transfer, entitlement, inheritance",event
계약의 수정이나 변경은 오직 양 당사자의 서면 합의로만 가능하다.,"합의, 계약, 변경, 수정, 문서화, 조건",event
대상회사의 모든 중요 자산이 정상적으로 운영되고 있다.,"operation, asset management, stability, maintenance, oversight",event
상대방은 손해배상을 청구할 수 있다.,"compensation, legal action, dispute, remedy, liability",event
각 당사자는 자신을 위한 거래종결 전제조건을 포기할 수 있다.,"waiver, negotiation, agreement, concession, flexibility",event
본 계약에 부록과 별첨이 포함된다,"agreement, inclusion, documentation, annexation, supplementation",event
중대한 하자임을 입증하는 자료와 함께 서면으로 손해배상 청구를 한다.,"claim, compensation, evidence, documentation, dispute",event
매수인은 거래종결일에 매매대금을 전액 현금으로 지급한다.,"payment, transaction, settlement, fulfillment, exchange",event
매도인의 진술보증이 중요한 측면에서 정확하다.,"representation, accuracy, verification, assurance, disclosure",event
양도소득세는 매도인이 부담한다.,"taxation, liability, obligation, transaction, ownership",event
대상회사의 핵심 임직원이 거래종결 후 최소 1년간 근무를 유지하도록 노력한다.,"employment, retention, commitment, continuity, obligation",event
대상회사에 재무제표에 기재된 것 외에 중요한 부채나 우발채무가 존재하지 않는다.,"disclosure, assurance, verification, transparency, risk management",event
양 당사자는 거래종결 후 발생하는 행정적 사항에 대해 상호 협력한다.,"cooperation, administration, post-transaction, collaboration, compliance",event
각 당사자는 본 계약과 관련하여 취득한 상대방의 비밀정보를 제3자에게 공개하지 않는다.,"confidentiality, secrecy, protection, non-disclosure, obligation",event
매수인이 추가 보증을 요청한다.,"negotiation, risk management, security request, contract adjustment, assurance",event
각 당사자가 대리인을 선임할 수 있다.,"delegation, authorization, representation, appointment",event
양 당사자가 거래 과정에서 영업비밀을 알게 된다.,"information exchange, knowledge transfer, confidentiality, disclosure, negotiation",event
대한민국 법률에 따라 해석한다,"interpretation, jurisdiction, governance, regulation, authority",event
성과에 따른 추가 대가 조정은 없다.,"compensation, adjustment, reward, evaluation, decision",event
정상영업 여부를 업계 표준과 과거 실적을 기준으로 판단한다.,"evaluation, benchmarking, analysis, comparison, assessment, standardization",event
대상회사에 대한 경영권과 통제권이 매수인에게 이전된다.,"ownership transfer, control transfer, acquisition, management change, authority shift",event
부록과 별첨이 존재한다,"addition, supplementation, documentation, inclusion",event
양 당사자가 최대한의 성실함으로 계약을 이행한다.,"performance, agreement, obligation, diligence, trust, cooperation",event
거래종결이 이루어진다.,"계약완료, 성사, 마무리, 합의, 종료",event
대상회사가 당사자인 중요한 소송이 없다.,"legal status, litigation, dispute, compliance, risk assessment",event
"매수인이 매도인으로부터 대상회사 발행 보통주식 15,000,000주를 매수한다.","transaction, acquisition, investment, ownership transfer, share purchase, business deal",event
중대한 하자인지 여부가 결정된다.,"judgment, evaluation, decision, assessment, determination",event
진행 중인 연구개발 프로젝트가 존재한다.,"research, development, innovation, experimentation, progress",event
권리를 행사하지 않는다.,"forfeiture, abstention, waiver, omission, inaction",event
운전자본을 거래종결일 기준으로 확정한다.,"finalization, settlement, accounting, confirmation, transaction completion",event
"매매주식은 담보권, 제한, 부담이 없는 상태로 양도된다.","transfer, transaction, ownership, freedom, legal status",event
매도인이 양도소득세를 부담한다.,"taxation, liability, payment, obligation, transfer",event
거래종결과 동시에 대상회사에 대한 경영권과 통제권이 매수인에게 이전된다.,"ownership transfer, control acquisition, transaction completion, authority shift, business takeover",event
매도인은 매매주식의 완전한 소유자이다.,"ownership, rights, transaction, transfer, possession",event
본 계약은 매매주식의 매매와 관련한 당사자 간의 모든 합의를 포함한다.,"agreement, contract, negotiation, transaction, settlement",event
대상회사가 CSR 활동을 수행한다.,"philanthropy, community engagement, sustainability, social responsibility, ethical practice",event
본 계약은 2부 작성한다.,"agreement, documentation, duplication, formalization, contract formation",event
각 당사자가 계약서 1부씩 보관한다.,"agreement, documentation, recordkeeping, contract management, preservation",event
본 계약과 관련된 분쟁이 발생한다,"dispute, conflict, litigation, negotiation, disagreement",event
공개된 모든 정보는 중요한 측면에서 정확하고 완전하다.,"disclosure, transparency, accuracy, completeness, verification",event
매수인의 보호가 강화된다.,"protection, legal reform, consumer rights, policy improvement, safety",event
매도인의 진술보증 위반에 대한 하자담보책임이 거래종결일로부터 2년간 유효하다.,"warranty, liability, assurance, contract, validity, obligation",event
"매수인은 담보권, 제한, 부담이 없는 주식을 취득한다.","acquisition, transfer, ownership, rights, securities, transaction",event
적절한 보상한도를 유지하고 있다.,"maintenance, regulation, limitation, control, management",event
환경 관련 소송이나 분쟁이 없다.,"stability, harmony, agreement, peace, resolution",event
대상회사는 노동조합과의 단체협약을 위반한 바 없다.,"agreement, compliance, labor relations, negotiation, dispute resolution",event
필요한 경우가 발생한다.,"necessity, occurrence, contingency, requirement, emergence",event
양 당사자가 거래 후 시너지 창출을 위해 적극 협력한다.,"collaboration, cooperation, partnership, synergy, alliance, value creation",event
대상회사는 계약 상대방으로부터 위반 통지를 받은 바 없다.,"compliance, notification, legal process, contract, communication",event
진술보증 위반이 발생한다.,"계약위반, 분쟁, 손해, 책임, 법률문제",event
대상회사의 CSR 활동이 시작된다.,"social responsibility, community engagement, ethical practice, corporate initiative, sustainability",event
이전의 모든 구두 또는 서면 합의가 있었다.,"agreement, negotiation, consensus, contract, understanding",event
각 당사자가 본 거래와 관련하여 발생한 자신의 비용을 부담한다.,"cost allocation, expense sharing, responsibility, self-burden, financial obligation",event
일관된 회계 기준이 적용되었다.,"standardization, regulation, consistency, conformity, accounting",event
거래종결 후 발견된 자산은 매수인에게 귀속된다.,"ownership, asset transfer, acquisition, entitlement, disposition",event
본 계약의 효력 발생을 위해 아래와 같이 서명한다.,"agreement, authorization, validation, confirmation, contract formation",event
진행 중인 세무조사나 분쟁이 없다.,"compliance, stability, peace, resolution, legality",event
양 당사자는 성실히 협력한다.,"cooperation, partnership, collaboration, agreement, coordination",event
양 당사자가 거래종결 확인서에 서명한다.,"agreement, confirmation, signing, transaction, closure",event
양 당사자가 서면으로 합의한다,"agreement, negotiation, contract, consent, documentation",event
부록과 별첨이 본 계약의 일부로 구성된다,"agreement, inclusion, contract, annexation, documentation",event
대상회사가 통상의 사업활동을 수행한다.,"operation, management, business, activity, commerce, transaction",event
상대방은 진술 및 보증의 내용을 바탕으로 계약 체결 여부를 판단한다.,"decision making, contract formation, evaluation, negotiation, assessment",event
매수인은 본 계약을 체결한다.,"agreement, contract, transaction, commitment, arrangement",event
거래종결 후 발견된 부채는 매도인에게 귀속된다.,"채무, 책임, 귀속, 분쟁, 법률",event
매도인은 본 계약 체결일 및 거래종결일 현재 다음 사항이 진실하고 정확함을 보증해야 한다.,"guarantee, assurance, confirmation, verification, compliance, obligation",event
주식 양도가 완료된다,"transfer, transaction, ownership change, investment, completion",event
거래종결은 본 계약 체결일로부터 45일 이내에 이루어진다.,"contracting, deadline, completion, agreement, transaction",event
모든 재무 정보는 동일한 기준에 의해 비교 및 해석될 수 있다.,"standardization, comparability, interpretation, consistency, evaluation",event
주주총회가 개최된다.,"meeting, decision-making, governance, assembly, management",event
매도인은 3년간 경업금지의무를 부담한다.,"restriction, obligation, prohibition, noncompete, contract",event
주식회사 델타인베스트먼트가 주식회사 엡실론그룹에 주식회사 제타시스템즈를 매도한다.,"transaction, acquisition, divestment, investment, business deal, ownership transfer",event
거래종결이 45일 이내에 이루어진다.,"completion, agreement, deadline, transaction, time limit",event
제1장 총칙이 시작된다.,"initiation, commencement, regulation, establishment, governance",event
매수인은 정보 접근권을 가진다.,"access, entitlement, rights, ownership, privilege",event
본 계약이 존재한다,"agreement, validation, confirmation, commitment, arrangement",event
매수인이 더욱 정확한 정보를 얻는다.,"information acquisition, clarification, understanding, decision-making, verification",event
감사 업무가 매수인이 지정한 감사에 의해 이루어진다.,"inspection, verification, oversight, compliance, authorization",event
매도인은 중대한 하자가 아닌 경우 책임을 부담하지 않는다.,"exemption, limitation, liability, responsibility, contract",event
주식회사 델타인베스트먼트의 대표이사가 본 계약에 서명한다.,"contract signing, authorization, agreement, leadership, representation",event
양 당사자는 본 계약을 이행한다.,"agreement, fulfillment, obligation, cooperation, commitment",event
매도인은 거래종결일로부터 3년간 대상회사와 경쟁하는 사업을 영위하지 않는다.,"restriction, non-compete, agreement, business ethics, legal compliance",event
대상회사는 모든 환경 관련 법규를 준수하고 있다.,"compliance, regulation, responsibility, governance, sustainability",event
대상회사가 당사자인 중요한 중재가 없다.,"arbitration, legal process, dispute resolution, absence, neutrality",event
매수인이 확정된 손해배상액을 미지급 대금과 상계한다.,"compensation, settlement, offsetting, deduction, liability, payment",event
그 회사가 계열회사가 된다,"merger, acquisition, affiliation, integration, partnership",event
새로운 이사회,"board, organization, governance, management, leadership, committee",entity
"보통주식 15,000,000주","equity, security, share, asset, financial instrument, investment, stock",entity
대한민국 법률,"law, regulation, rule, legal system, jurisdiction, governance, authority",entity
연간 2억원 이상의 중요 계약,"contract, agreement, transaction, deal, document, business arrangement",entity
2025년 1월 1일,"date, day, time, event, deadline",entity
본 계약 체결일 및 거래종결일 현재,"time, condition, status, event, circumstance",entity
공개된 모든 정보,"정보, 데이터, 사실, 내용, 자료, 기록, 문서, 자원",entity
양도소득세,"tax, finance, liability, obligation, regulation, policy",entity
불이행,"상태, 결과, 상황, 행위, 법률 용어",entity
비밀정보,"정보, 데이터, 자산, 내용, 자료, 기록",entity
지정한 계좌,"account, bank account, financial instrument, payment method, transaction medium",entity
매도인,"사람, 주체, 당사자, 권리자, 거래자, 소유자",entity
분쟁 해결에 필요한 지원,"assistance, support, service, aid, solution, intervention",entity
본 계약 체결일로부터 45일 이내 또는 당사자들이 합의한 날,"기간, 시점, 일정, 조건, 약정, 기한",entity
거래 시너지 실현,"협력, 시너지, 효과, 이익, 상생, 가치, 관계",entity
성실하게,"manner, attitude, approach, behavior, quality",entity
제3조,"law, regulation, clause, article, legal provision, statute",entity
사업 운영에 필요한 모든 지적재산권,"자산, 권리, 무형자산, 법적권한, 소유권, 사용권, 지식재산, 법적보호",entity
처분권한,"권리, 권한, 법률개념, 소유권, 통제, 지위",entity
손해배상,"법률, 책임, 보상, 청구, 권리, 분쟁",entity
실사 과정,"procedure, process, evaluation, assessment, operation, verification",entity
번역본,"document, text, version, copy, material, content",entity
본 계약 체결일,"date, agreement, contract, event, milestone",entity
중요한 소송,"소송, 사건, 분쟁, 절차, 법률 문제, 법적 이슈",entity
현재 상태,"상태, 상황, 조건, 현황, 환경",entity
모든 보험계약,"보험, 계약, 보장, 상품, 약정, 금융",entity
배당,"distribution, allocation, finance, payment, profit, earnings, entitlement",entity
주주명부,"document, record, register, legal instrument, ownership list, corporate document",entity
본 계약,"계약, 문서, 합의, 법률, 거래, 약정",entity
매매조건,"조건, 기준, 규정, 조항, 원칙, 계약, 요소",entity
중대한 하자의 판단,"기준, 원칙, 판단, 판단기준, 평가, 조건, 규정",entity
불가항력,"법률용어, 개념, 조건, 상황, 원인, 제한, 책임 면제",entity
환경 관련 법규,"법규, 규정, 기준, 조항, 규제, 정책, 제도, 규범",entity
사업,"activity, operation, work, process, function, practice, endeavor",entity
거래종결일까지,"기간, 시점, 기한, 일정, 마감",entity
나머지 부분,"조건, 조항, 계약서, 내용, 법률, 부분",entity
다음 사항이 진실하고 정확함,"진술, 보증, 약속, 확인, 선언, 조건, 조항, 사실, 신뢰, 계약",entity
계약,"합의, 약정, 법률문서, 거래, 약속, 문서, 법적행위",entity
손해배상 청구,"법률, 소송, 청구, 요구, 분쟁, 권리, 보상",entity
서울중앙지방법원,"법원, 기관, 사법기관, 조직, 재판소",entity
매수 및 매도에 필요한 제반 사항,"조건, 절차, 규정, 조항, 요건, 기준, 요소",entity
중요 계약,"계약, 합의, 문서, 거래, 약정, 법률",entity
재무 정보,"정보, 데이터, 기록, 문서, 자료",entity
환경 관련 분쟁,"분쟁, 갈등, 문제, 이슈, 사건, 상황",entity
거래종결 후,"time, event, condition, status, phase",entity
제11조,"law, regulation, rule, clause, provision, article, section",entity
제1심 관할법원,"법원, 기관, 재판기관, 사법기관, 조직",entity
추가 대가 조정,"payment, adjustment, compensation, agreement, contract, negotiation",entity
직간접적으로 50% 이상의 지분을 보유한 회사,"corporation, organization, business, subsidiary, entity, affiliate, ownership structure",entity
성과,"결과, 업적, 획득, 성공, 성취, 이익, 보상",entity
통지,"document, notice, communication, message, notification, information",entity
거래 과정,"process, procedure, transaction, activity, operation, sequence",entity
이사회 결의서,"문서, 기록, 결의, 승인, 증명, 증서, 동의",entity
진술보증 위반,"법률용어, 계약, 책임, 위반, 손해배상, 조건, 법적 개념",entity
하자,"결함, 문제, 오류, 상태, 위험, 조건",entity
대한민국,"country, nation, state, region, society, territory",entity
중요 문서,"document, file, record, asset, paperwork, material",entity
세금,"재정, 부담, 비용, 의무, 제도",entity
규제 변경,"정책, 변화, 조정, 제도, 개혁, 조치, 이슈",entity
동일 조건,"조건, 기준, 원칙, 상황, 상태, 규정",entity
데이터룸,"서비스, 플랫폼, 시스템, 공간, 정보공개, 도구, 기술, 매체",entity
이전의 모든 구두 또는 서면 합의,"agreement, contract, document, arrangement, understanding, terms",entity
매매대금,"금액, 비용, 자금, 거래, 지불, 계약",entity
모든 별첨,"document, attachment, appendix, supplement, component, section",entity
정상영업,"영업, 경영, 운영, 활동, 업무, 상태",entity
모든 허가,"license, permit, certification, authorization, approval, documentation",entity
매매주식,"주식, 자산, 금융상품, 투자, 증권, 거래",entity
이사회 해산,"행위, 절차, 조직, 변화, 결정, 과정",entity
임시 경영자,"관리자, 임원, 책임자, 대리인, 경영진, 직책, 역할",entity
기존 브랜드,"brand, trademark, label, name, identity, business",entity
자기자본,"자금, 금융, 투자, 자원, 재원, 원천, 회계, 재무",entity
대상회사의 정상영업에 미치는 영향,"영향, 결과, 리스크, 문제, 상황, 평가, 판단, 영업",entity
본 계약상 권리의무,"권리, 의무, 조건, 약정, 조항, 법률",entity
핵심 임직원,"personnel, employee, member, workforce, staff, human resource, participant",entity
운전자본,"재무, 자금, 회계, 경영, 경제, 지표, 지수, 기준",entity
업계 표준과 과거 실적을 기준으로,"standard, benchmark, criteria, guideline, norm, reference",entity
제5장,"section, chapter, part, document, division",entity
모든 부동산,"property, asset, real estate, resource, location",entity
계열회사,"회사, 그룹, 조직, 법인, 기업, 단체, 계열",entity
거래종결과 동시에,"event, process, action, transaction, corporate activity, organizational change",entity
중대한 하자에 해당하지 않는 사항,"조건, 예외, 면책, 제한, 규정, 조항",entity
모든 부록,"문서, 자료, 내용, 첨부, 항목, 조항, 구성요소",entity
확정된 손해배상액과 미지급 대금,"금전, 채권, 손해, 배상, 채무, 법률, 거래, 권리, 의무",entity
노동조합과의 단체협약,"계약, 합의, 협상, 제도, 법률, 규정, 문서",entity
대리인,"사람, 대표, 중개인, 역할, 직업",entity
상대방의 사전 서면 동의,"조건, 요구사항, 규칙, 합의, 약정, 승인, 절차, 정책",entity
중요한 진술보증,"계약, 조건, 약정, 보증, 법률 용어, 조항",entity
사업계획,"계획, 문서, 전략, 보고서, 예측, 준비, 목표, 경영",entity
향후,"future, time, possibility, uncertainty",entity
신임 이사,"position, role, executive, management, leadership, appointment",entity
3년,"기간, 시간, 제한, 조건, 약정",entity
이메일,"통신, 메시지, 수단, 정보, 방식, 전달",entity
주식회사 엡실론그룹 대표이사,"position, executive, leader, ceo, representative, authority",entity
소송,"법률, 분쟁, 절차, 사건, 제도, 과정, 행위",entity
거래 당사자들,"주체, 참여자, 구성원, 집단, 단체, 관계자, 인원",entity
순부채,"finance, accounting, liability, metric, calculation, term",entity
환경 관련 소송,"소송, 분쟁, 법률, 환경, 이슈, 사건, 문제",entity
비밀정보 공개,"정보, 공개, 행위, 절차, 법률, 권리",entity
매매대금의 20%,"금액, 비율, 기준, 제한, 조건",entity
재무적 손실,"손실, 위험, 결과, 비용, 영향, 재정, 평가, 기준",entity
주주총회 결의,"결정, 승인, 절차, 의사결정, 회의, 조직, 법률",entity
부채,"회계항목, 재무, 의무, 부담, 금융",entity
거래종결 후 첫 회계연도,"기간, 시기, 회계연도, 시간, 단계, 절차",entity
매도인의 거래종결 의무 발생,"의무, 법률관계, 계약조건, 거래, 책임, 약정",entity
이사회 승인을 받은 임원,"executive, leader, management, authority, official, governance, position",entity
완전한 소유권,"권리, 지위, 개념, 법률 용어, 소유 관계, 상태",entity
당사자2,"participant, party, individual, entity, stakeholder",entity
매도인이 지정한 자,"person, agent, representative, designee, participant, role",entity
모든 중요 자산,"asset, property, resource, item, holding",entity
영업일,"날짜, 일정, 기간, 근무일, 시간, 업무",entity
본 계약의 일부,"계약, 문서, 조항, 구성요소, 부분",entity
권리,"개념, 법률, 자격, 이익, 원칙, 주장, 조건",entity
본 거래,"contract, agreement, transaction, deal, arrangement",entity
대상회사의 모든 경영 정보,"information, data, records, documentation, disclosure, resource, asset, material",entity
중요한 계약,"계약, 약정, 문서, 합의, 법률관계, 거래",entity
미지급 대금,"금전, 채무, 채권, 거래, 재정, 법률",entity
완전한 경영권,"권리, 지위, 통제, 소유, 권한, 자격",entity
개인정보보호법,"law, regulation, legislation, policy, guideline, rule",entity
주권,"증서, 권리, 자산, 법률문서, 소유권, 증명서",entity
현금,"자산, 지급수단, 화폐, 가치, 재무, 금융",entity
당사자,"주체, 개인, 관계자, 참여자, 계약자, 이해관계자, 당사 관계",entity
어느 일방에게 유리하게,"condition, interpretation, fairness, neutrality, rule",entity
첫 회계연도의 감사,"회계, 감사, 절차, 보고, 검토, 평가, 업무",entity
영업비밀,"정보, 비밀, 자산, 권리, 보호, 계약, 지식, 가치",entity
계약의 나머지 부분,"조항, 문서, 내용, 조건, 합의, 규정",entity
사무실,"공간, 장소, 건물, 환경, 조직",entity
서울특별시,"city, metropolis, region, municipality, capital, location",entity
데이터 보호 관련 법규,"법률, 규정, 제도, 정책, 기준",entity
법령,"규정, 제도, 기준, 정책, 제약, 기준, 원칙, 지침, 규칙",entity
업계 전반의 상황,"condition, circumstance, environment, context, trend, industry status, market situation",entity
주식,"asset, security, investment, equity, financial instrument",entity
