node,conceptualized_node,node_type
인지한 사항이 면책된다.,"exemption, liability, recognition, exclusion, awareness",event
양 당사자는 본 계약의 이행에 있어 상호 선의와 신뢰를 바탕으로 성실히 협력한다.,"agreement, cooperation, trust, good faith, collaboration, partnership",event
계약 이행의무가 존재한다.,"legal obligation, duty, responsibility, compliance, enforcement",event
진술보증 위반 관련 통지를 놓친 경우 청구권이 소멸된다.,"계약, 소멸, 통지, 권리, 책임",event
특별조항의 범위가 별도로 정해진다.,"agreement, limitation, specification, regulation, legal arrangement",event
계약의 해석에 대한민국 법률이 적용된다.,"legal interpretation, jurisdiction, law application, contract analysis, regulation",event
제90조가 성과에 대해 정한다.,"regulation, stipulation, governance, determination, authority",event
등기가 진행된다.,"processing, registration, documentation, transaction, administration",event
"""적시""는 ""일반조항""에만 적용된다.","application, limitation, interpretation, restriction, specificity",event
주식회사 람다홀딩스가 주식회사 뮤테크놀로지의 주식을 매수한다.,"investment, acquisition, transaction, ownership transfer, corporate action",event
주식매매계약서가 작성된다,"contracting, agreement, documentation, transaction, negotiation",event
각자 세금을 부담한다.,"payment, responsibility, finance, independence, contribution",event
주식회사 카파벤처스와 주식회사 람다홀딩스가 계약을 체결했다.,"agreement, partnership, transaction, collaboration, business deal",event
제3장 진술 및 보증이 규정된다.,"agreement, obligation, representation, legal provision, contract formation",event
매수인 주식회사 람다홀딩스 대표이사가 서명한다.,"authorization, contract, agreement, transaction, leadership, decision-making",event
통상의 영업과정에 따라 운영한다.,"business operation, management, routine, commerce, transaction",event
규제 대응이 매수인 책임이 된다.,"regulation, responsibility, compliance, accountability, policy",event
전제조건을 포기할 수 있다.,"concession, compromise, flexibility, negotiation, adaptation",event
전환 지원이 종료된다.,"termination, transition, support ending, change, discontinuation",event
제106조를 공정하게 해석한다.,"interpretation, adjudication, fairness, legal analysis, decision-making",event
서울중앙지방법원이 관할이다.,"jurisdiction, legal authority, court ruling, administration",event
"""서면""으로 인정된다","agreement, documentation, validation, approval, recognition",event
기존 배당이 발생한다.,"distribution, payment, allocation, finance, income",event
매수인이 어떤 사항을 인지한다.,"awareness, realization, recognition, comprehension, perception",event
매도인은 거래종결일에 매매주식의 완전한 소유권을 매수인에게 이전한다.,"ownership transfer, transaction, sale, agreement, contract fulfillment",event
제93조가 준거법으로 대한민국 법률을 정한다.,"legal decision, jurisdiction, law application, regulation, governance",event
손해를 배상한다.,"compensation, reparation, restitution, redress, remedy",event
매수인을 주주명부에 기재한다.,"registration, documentation, ownership, recordkeeping, transfer",event
"주당 매매가격은 금 일만원(₩10,000)으로 한다.","transaction, pricing, agreement, valuation, exchange",event
계약은 매도와 매수에 필요한 제반 사항을 규정한다.,"agreement, regulation, transaction, negotiation, arrangement",event
매수인이 완전한 권한을 보유한다.,"ownership, authority, control, empowerment, entitlement",event
계약이 체결된다.,"agreement, commitment, transaction, partnership, arrangement",event
제19조의 적시 정의가 일반조항에만 적용된다.,"legal interpretation, statutory application, regulation, jurisdiction, law enforcement",event
공개된 것 외 중요 계약이 없다.,"announcement, disclosure, transparency, declaration, reporting",event
제99조가 완전한 합의를 구성한다.,"agreement, confirmation, validation, legal finalization, authorization",event
모든 거래 과정은 공정하게 진행된다.,"fairness, justice, transparency, integrity, equality",event
매수인이 매매주식을 매도인으로부터 매수한다.,"거래, 계약, 매매, 이전, 투자",event
완전한 합의를 구성한다.,"agreement, consensus, resolution, negotiation, cooperation",event
"문서, 이메일, 기타 서면 형태가 있다","written communication, documentation, correspondence, information exchange, recordkeeping",event
주식회사 람다홀딩스의 대표이사가 서명한다.,"authorization, agreement, decision, leadership, responsibility, validation",event
진술보증 위반에 대한 책임이 거래종결일로부터 2년간 유효하다.,"legal liability, warranty, contract duration, risk management, compliance",event
불가항력이 발생한다.,"force majeure, inevitability, uncontrollability, unpredictability, disruption",event
자금이 마련되었다.,"financing, funding, resource acquisition, support, preparation",event
통지 기한은 엄격히 해석된다.,"interpretation, deadline, notification, rule enforcement, legal principle",event
매도인에 대한 통지는 등기우편으로만 유효하다.,"notification, legal process, formal communication, documentation, transaction",event
계약 당사자인 주식회사 카파벤처스와 주식회사 람다홀딩스가 계약을 체결했다.,"agreement, partnership, legal act, contract signing, business transaction",event
면책된다.,"exemption, absolution, immunity, forgiveness, release",event
예측,"추론, 판단, 예상, 분석, 과정, 활동, 사고",entity
부동산 관련 계약,"계약, 서류, 문서, 거래, 절차, 약정, 행위",entity
별도의 통지 규정,"rule, provision, regulation, clause, policy",entity
통지자,"person, participant, notifier, sender, agent",entity
계약,"약정, 합의, 문서, 법률, 거래, 약속, 절차, 규정",entity
인도받는 자,"person, recipient, participant, individual, role",entity
제99조,"law, regulation, article, clause, provision, rule",entity
거래종결 후 사항,"procedure, process, stage, phase, step, condition, matter, regulation, requirement",entity
어떠한 제한도 없는 상태,"freedom, openness, possibility, flexibility, autonomy",entity
제104조,"law, regulation, article, provision, rule, legal basis",entity
대상회사,"회사, 기업, 법인, 조직, 사업체, 주체",entity
다른 언어본,"version, edition, translation, alternative, option, choice",entity
행정,"management, administration, governance, coordination, operation, organization",entity
양호한 상태,"상태, 조건, 품질, 수준, 평가",entity
운전자본 등의 변동,"변동, 변경, 조정, 계약, 합의, 거래, 금융, 조건",entity
제37조,"law, article, regulation, rule, statute, provision",entity
제7조,"law, regulation, clause, article, provision, rule",entity
시설,"장소, 공간, 건물, 구조물, 기관, 환경, 설비, 자원",entity
제3장,"chapter, section, document part, legal provision, clause",entity
다음 사항,"항목, 내용, 조항, 조건, 사항, 조문",entity
제공 정보,"data, content, resource, material, information, detail",entity
손해 배상 청구자,"person, claimant, participant, party, individual, applicant",entity
등기,"행위, 절차, 제도, 기록, 법률, 문서",entity
모든 거래 과정,"process, transaction, procedure, system, operation, workflow",entity
규제,"정책, 제한, 법률, 통제, 제도, 기준",entity
변경 사항,"정보, 내용, 기록, 알림, 통보, 사항, 개정",entity
3년간,"period, duration, time span, term",entity
지적재산권의 보유 주체,"주체, 권리자, 소유자, 개인, 단체, 기관, 법인",entity
종결 확인,"문서, 확인, 절차, 증명, 기록, 행위",entity
총 매매가격,"금액, 가치, 평가, 거래, 수치, 지표, 합계",entity
2025년 1월 1일,"날짜, 시점, 기념일, 시간, 이벤트",entity
지급,"행위, 과정, 거래, 절차, 금융, 활동",entity
전제조건,"조건, 기반, 조건문, 필요조건, 전제, 기준, 요소",entity
부채,"채무, 금융, 책임, 의무, 경제",entity
매도인에 대한 통지,"notification, communication, legal process, procedure, documentation",entity
통지 기한,"기간, 기한, 시간, 규정, 조건, 절차",entity
종결,"ending, conclusion, termination, closure, finality",entity
특별조항 관련 통지,"document, notification, communication, regulation, requirement, procedure",entity
모든 권리,"right, privilege, entitlement, authority, ownership, power, control",entity
손해 배상,"책임, 보상, 법률, 청구, 손실, 분쟁",entity
경영,"management, administration, operation, governance, organization, leadership",entity
서울중앙지방법원,"court, institution, organization, authority, judiciary",entity
제51조에 따라 주식 양도가 완료되는 날,"date, event, deadline, milestone, transaction point",entity
주주명부,"명부, 기록, 문서, 등록부, 자료, 목록, 정보",entity
환경 법규,"규정, 기준, 정책, 법률, 제도, 원칙",entity
직원,"사람, 근로자, 인원, 인력, 구성원, 멤버, 인적자원",entity
진술보증 위반에 대한 책임,"책임, 법률관계, 계약, 의무, 법적 책임, 법률 용어",entity
매매조건,"contract, agreement, terms, provision, condition, clause, regulation",entity
비용,"금전, 지출, 자원, 부담, 계산",entity
기존 브랜드,"brand, label, product, company, identity, trademark, organization",entity
완전한 권한,"권리, 소유, 통제, 자격, 상태",entity
제97조,"법률, 조항, 규정, 조문, 조항번호",entity
대금,"금액, 지불, 거래, 비용, 자금, 지급",entity
핵심 임직원의 근무 유지,"인사관리, 직원유지, 경영전략, 조직관리, 인력관리",entity
모든 계약,"agreement, contract, document, obligation, commitment, legal term",entity
투명하고 공정하게,"value, principle, standard, norm, concept, ideal",entity
계약일자,"날짜, 시점, 일정, 정보, 기록",entity
불특정,"concept, category, group, generalization, classification",entity
완전한 소유자,"person, owner, participant, subject, individual, entity",entity
효율적인 통지 시스템,"시스템, 구조, 프로세스, 도구, 기술, 메커니즘, 방법",entity
불가항력,"law, principle, doctrine, concept, exemption, liability, responsibility",entity
3개월,"기간, 시간, 단위, 기간구분",entity
관련 조항,"규정, 법률, 규칙, 조항, 조건, 기준, 기준사항, 법령, 원칙",entity
공동소유자,"person, participant, partner, co-owner, stakeholder, member",entity
통지 불이행 시,"상태, 조건, 상황, 규정, 제한",entity
제75조,"law, regulation, article, policy, provision",entity
하자담보 관련 사항,"조항, 규정, 조건, 계약, 법률, 사항, 조치",entity
서울중앙지방법원 관할,"jurisdiction, court, legal area, authority, district",entity
매매대금의 25%,"비율, 금액, 제한, 기준, 조건",entity
제86조,"rule, article, law, provision, regulation, clause, statute",entity
의무,"responsibility, duty, obligation, requirement, commitment, expectation",entity
일반조항,"law, regulation, provision, clause, legal principle, guideline",entity
없음,"단어, 개념, 상태, 조건, 의미",entity
이전받는 자,"successor, recipient, party, individual, stakeholder, entity",entity
신속한 의사소통,"소통, 전달, 상호작용, 절차, 프로세스, 시스템",entity
통지 시스템,"system, platform, technology, infrastructure, process, tool",entity
제1장 총칙,"section, chapter, document, regulation, provision, article, law, guideline",entity
경영권,"authority, control, power, rights, governance, management, leadership",entity
권리 불행사,"법률, 개념, 행위, 상태, 용어",entity
노동법규,"규정, 기준, 원칙, 법률, 제도, 정책, 규범",entity
계약 당사자,"주체, 참여자, 권리자, 의무자, 개인, 단체, 법적 주체",entity
상대방 동의,"동의, 승인, 허가, 조건, 합의, 요구",entity
성과,"result, outcome, achievement, performance, accomplishment, output",entity
부록,"document, section, attachment, supplement, addition, clause",entity
협약 당사자들,"집단, 조직, 참가자, 당사자, 이해관계자, 그룹, 파트너",entity
채권,"증권, 금융상품, 법률개념, 자산, 투자, 계약",entity
기타 서면 형태,"document, form, record, text, paperwork",entity
이행 주체,"주체, 당사자, 역할, 참여자, 행위자, 개체",entity
특별조항,"조항, 조건, 규정, 약정, 조문, 문서",entity
일부,"부분, 양, 요소, 부분집합, 구성, 단위",entity
핵심 임직원,"직원, 인력, 인재, 구성원, 인사, 조직, 핵심자원",entity
공개된 중요 계약,"계약, 문서, 정보, 기록, 자료, 공개",entity
정밀 실사,"검토, 조사, 확인, 절차, 평가, 분석",entity
거래 비용,"비용, 자원, 경제학, 지출, 개념",entity
제46조,"article, section, law, clause, provision, regulation",entity
양 당사자,"party, counterpart, participant, stakeholder, entity, individual",entity
매수인,"구매자, 주체, 사람, 당사자, 소유자, 계약자",entity
제19조의 적시 정의,"definition, rule, provision, clause, legal concept, regulation, terminology",entity
계좌 정보,"정보, 데이터, 금융, 자산, 기록, 세부사항",entity
거래종결일로부터 2년간,"기간, 기한, 시간, 유효기간, 조건",entity
"대상회사 발행 보통주식 12,000,000주","stock, security, asset, equity, investment, financial instrument",entity
매수,"거래, 행동, 행위, 금융, 투자, 선택, 경제활동",entity
지명 이사,"position, role, officer, appointee, executive",entity
성실히,"attitude, behavior, manner, approach, quality",entity
제6장 일반조항,"section, chapter, article, provision, regulation, rule",entity
진술보증의 정확성,"조건, 요건, 책임, 기준, 법률 용어, 계약 요소",entity
요청 정보,"data, information, content, record, detail",entity
매도,"transaction, action, contract, sale, agreement, process",entity
문서,"자료, 기록, 정보, 파일, 텍스트",entity
인지한 사항,"fact, information, knowledge, awareness, cognition, condition, circumstance, issue",entity
수신자,"person, recipient, individual, party, entity, actor",entity
부동산,"재산, 자산, 거래, 시장, 산업",entity
제67조,"법률, 조항, 규정, 조문, 조항번호, 법령",entity
상대방,"사람, 당사자, 참여자, 개인, 주체",entity
특별조항의 범위,"조항, 규정, 조건, 범위, 내용, 약관, 조문",entity
대리인,"person, representative, agent, proxy, delegate, intermediary, role",entity
제40조,"law, regulation, article, statute, clause, provision",entity
거래종결일,"날짜, 시점, 기한, 기준일, 마감일, 거래일, 종료일",entity
개인정보보호법 준수,"law, regulation, compliance, requirement, legal standard, policy",entity
각자,"person, individual, participant, subject, agent, entity",entity
법령상 요구,"requirement, regulation, rule, legal obligation, standard, mandate",entity
진술 및 보증,"법률용어, 계약조건, 조항, 약정, 진술, 보증",entity
계약의 조항,"조건, 내용, 조문, 요소, 규정, 항목",entity
매매주식,"주식, 자산, 금융상품, 투자, 증권, 거래",entity
연구개발을 계속함,"action, process, activity, innovation, improvement, operation, progress",entity
주식,"자산, 투자, 금융상품, 증권, 소유권, 거래",entity
비밀정보,"정보, 데이터, 자산, 내용, 자료, 기밀, 자원",entity
"일천이백억원(₩120,000,000,000)","money, amount, value, sum, price, currency, capital, asset, figure",entity
보험,"서비스, 제도, 금융상품, 보장, 계약, 위험관리",entity
계약의 일부,"문서, 조항, 조건, 내용, 항목, 부분",entity
납부,"행위, 절차, 과정, 의무, 금융, 처리",entity
인도자,"person, leader, guide, role, participant",entity
대한민국의 은행이 정상 영업하는 날,"날, 일정, 시간, 근무일, 영업일, 평일",entity
권리의무,"법률관계, 권리, 의무, 책임, 계약, 법률",entity
매매대금,"금액, 지불, 거래, 비용, 자금, 가치, 대가, 현금",entity
제26조,"법률, 조항, 규정, 조문, 기준, 원칙, 조치",entity
제83조,"law, article, regulation, statute, provision, clause",entity
경쟁 사업,"business, industry, activity, enterprise, field, operation",entity
현금,"화폐, 자산, 지불수단, 금융, 유동성",entity
즉시 통지,"알림, 통지, 보고, 정보, 소통, 의사소통",entity
법규 준수,"규정, 원칙, 기준, 절차, 요구사항, 행동, 의무, 조건",entity
적시,"term, concept, rule, definition, provision",entity
사회적 책임,"개념, 가치, 원칙, 윤리, 의무, 역할, 기준",entity
주식회사 뮤테크놀로지,"company, corporation, business, organization, enterprise",entity
제94조,"law, article, regulation, statute, provision, rule",entity
데이터,"정보, 자원, 자료, 개념, 항목",entity
보상,"보상, 배상, 지급, 보전, 보장, 권리",entity
진술보증 위반자,"위반자, 당사자, 인물, 책임자, 참가자, 주체",entity
제96조,"law, regulation, article, clause, rule, provision",entity
브랜드,"이름, 정체성, 상표, 마케팅, 자산, 가치",entity
제90조,"law, regulation, article, rule, provision, statute, clause",entity
제7조의 적시 통지,"조항, 규정, 조건, 요구사항, 계약, 법률",entity
재무제표,"문서, 자료, 보고서, 기록, 데이터, 정보, 분석",entity
손해배상,"법률, 책임, 보상, 의무, 청구, 규정",entity
별도,"term, clause, condition, provision, specification",entity
통지,"notification, notice, communication, information, document, message, statement",entity
각,"document, record, copy, file, text",entity
특별한 사정,"reason, circumstance, situation, condition, exception, justification",entity
영업비밀,"정보, 비밀, 자산, 권리, 법률, 보호",entity
제93조,"law, statute, regulation, legal provision, article, rule",entity
운전자본,"자본, 재무, 회계, 금융, 자산, 요소",entity
대표이사,"position, executive, leader, authority, management, officer",entity
통지의무 불이행 당사자,"participant, party, entity, subject, person, individual",entity
보호의무,"의무, 책임, 법률개념, 보호, 윤리",entity
매매주식의 매매와 관련한 당사자 간의 모든 합의,"계약, 합의, 약정, 법률행위, 거래, 협약",entity
관련 법규,"규정, 기준, 기준체계, 조항, 지침, 법령, 규범, 체계",entity
통지 대상자,"person, recipient, participant, party, stakeholder",entity
주식회사 카파벤처스,"company, corporation, organization, business, firm, entity",entity
불이행,"행위, 결과, 법률용어, 계약, 책임",entity
별도 합의,"agreement, contract, negotiation, arrangement, settlement",entity
관련 권리 자동 소멸,"법률 용어, 권리, 법적 개념, 소멸, 조건",entity
본인,"person, individual, participant, agent, subject",entity
제85조,"법률, 조항, 규정, 조문, 법조문, 조항번호",entity
각 당사자,"person, party, participant, individual, entity",entity
대한민국 법률,"법, 규정, 제도, 기준, 규율, 시스템, 체계, 규칙",entity
거래종결,"행위, 과정, 절차, 단계, 사건, 완료",entity
기간,"timeframe, duration, interval, period, span",entity
계약일,"날짜, 시점, 기준일, 일정, 기한",entity
노동,"work, labor, activity, employment, occupation, task, job, effort, regulation",entity
감사,"직책, 역할, 임무, 위원, 담당자, 감독",entity
중요 계약,"agreement, contract, document, transaction, record, arrangement",entity
추가 조정은 없다,"regulation, rule, clause, policy, statement",entity
진술보증 위반,"법률, 계약, 위반, 책임, 분쟁, 청구, 조항",entity
제공자,"주체, 담당자, 역할, 참여자, 조직, 그룹",entity
기한,"기간, 시간, 시점, 제한, 조건, 마감, 규칙",entity
계좌,"금융, 은행, 자산, 기록, 관리, 시스템",entity
본 거래,"transaction, exchange, agreement, process, deal",entity
회사,"조직, 단체, 법인, 사업체, 기관, 경제주체",entity
책임,"의무, 규범, 법률, 도덕, 책임감, 의식",entity
"일만원(₩10,000)","currency, denomination, value, price, amount, unit",entity
세금,"의무, 비용, 제도, 정책, 재정, 부과, 징수",entity
공정하게,"manner, method, principle, approach, standard",entity
"보통주식 12,000,000주","equity, shares, securities, asset, financial instrument, investment",entity
서면,"문서, 자료, 기록, 증거, 형식, 정보",entity
1부,"part, section, division, document, copy",entity
중요 부채,"liability, obligation, finance, debt, responsibility, accounting",entity
주식회사 람다홀딩스,"company, corporation, organization, business, entity, buyer",entity
자산,"재산, 소유권, 가치, 자원, 항목, 권리",entity
분쟁,"갈등, 문제, 상황, 사안, 이슈, 현상, 관계",entity
제106조,"law, article, regulation, provision, statute, rule",entity
소유자,"개인, 주체, 인물, 법인, 권리자, 주주, 당사자",entity
제공 주체,"주체, 제공자, 조직, 담당자, 단체, 기관",entity
제2장,"chapter, section, part, division, article, clause",entity
나머지,"part, remainder, portion, section, segment",entity
전환 지원,"지원, 서비스, 프로그램, 제도, 정책, 지원사업, 관리",entity
진술보증 관련 사항,"법률, 조항, 약정, 조건, 규정, 계약",entity
연결재무제표,"보고서, 문서, 자료, 재무정보, 회계, 데이터, 회계기준",entity
종결 확인서,"문서, 양식, 확인서, 기록, 증명, 서류",entity
합리적 가정,"가정, 원리, 기준, 논리, 조건, 전제, 이론",entity
손해배상액,"금액, 보상, 책임, 법률, 청구, 손실, 배상",entity
거래종결 후,"시점, 단계, 절차, 과정, 상황, 이벤트",entity
최선을 다해,"effort, dedication, commitment, perseverance, determination",entity
CSR,"responsibility, obligation, policy, ethics, standard, principle, management",entity
매매주식의 완전한 소유권,"권리, 자산, 소유, 거래, 법률 개념",entity
대한민국의 은행,"기관, 금융기관, 금융업, 조직, 산업, 기업",entity
거래종결 전,"시점, 단계, 과정, 절차",entity
주식매매계약서,"계약서, 문서, 서류, 법률문서, 거래, 합의",entity
제23조,"법, 조항, 규정, 권리, 조문, 원칙",entity
당사자,"individual, participant, party, stakeholder, entity, actor, member",entity
진술보증,"법률용어, 거래조건, 약정, 계약, 진술, 보증, 의무",entity
매수인에 대한 통지,"communication, notification, message, correspondence, notice, information",entity
인도하는 자,"person, participant, agent, facilitator, provider, role",entity
청구권 소멸,"권리, 법률, 소멸, 법적 상태, 청구, 법원, 계약, 민사",entity
지적재산권 보유,"권리, 법률, 자산, 보호, 제도, 소유",entity
중재,"행위, 절차, 방법, 제도, 과정, 조정, 법률",entity
R&D,"field, discipline, process, activity, innovation, science, development, research",entity
통지의 구체적 방법,"방법, 절차, 규정, 조항, 기준, 원칙",entity
적절한 보험,"상품, 보장, 선택, 서비스, 조건, 계약, 금융, 계획",entity
분리가능성,"특성, 개념, 법률 용어, 기준, 조건",entity
제95조,"법률, 조항, 규정, 조문, 법조문, 기준, 원칙, 조치",entity
매도와 매수에 필요한 제반 사항,"조건, 규정, 요건, 절차, 기준, 사항, 요소",entity
제5장,"chapter, section, document, provision, clause",entity
거래 과정,"process, procedure, transaction, interaction, operation, sequence",entity
주당 매매가격,"price, value, amount, cost, financial term, measurement",entity
본 계약,"agreement, contract, document, legal instrument, arrangement, commitment, obligation",entity
완전한 합의,"합의, 계약, 조건, 조항, 법률, 규정",entity
모든 라이선스,"authorization, permission, certification, status, condition",entity
기존 배당,"배당, 권리, 이익, 재산, 분배, 금융",entity
시너지,"효과, 결과, 목적, 협력, 관계, 상호작용, 영향",entity
성실 이행,"의무, 원칙, 규정, 기준, 가치",entity
협력,"관계, 상호작용, 지원, 협업, 파트너십, 연대, 공동체, 조직",entity
매도인 지정 계좌,"계좌, 금융, 거래, 시스템, 서비스",entity
조항,"법률, 조문, 규정, 조항, 조문번호, 법조문",entity
연결,"관계, 집합, 통합, 구조, 시스템, 네트워크",entity
이전하는 자,"person, participant, transferee, actor, stakeholder",entity
공급망,"체계, 네트워크, 구조, 시스템, 연결, 유통, 조직",entity
개인정보보호법,"법률, 규정, 정책, 제도, 보호, 규제",entity
관련 권리,"권리, 법적 권리, 이익, 자격, 권한, 보호",entity
운영,"management, operation, administration, process, activity, function",entity
제51조,"law, regulation, clause, provision, article, section",entity
배상 한도,"limit, restriction, percentage, liability, compensation, cap, condition",entity
분쟁 당사자,"참여자, 집단, 조직, 역할, 이해관계자, 주체, 당사자",entity
거래종결일로부터,"date, period, deadline, event, condition",entity
이사,"직원, 임원, 인물, 조직원, 관리자",entity
3영업일 이내,"기간, 기한, 시간, 약속, 조건",entity
이메일,"통신, 메시지, 수단, 서비스, 시스템, 기술",entity
청구인,"person, applicant, participant, claimant, individual",entity
계약일로부터 30일 내,"timeframe, period, deadline, duration, term",entity
매수인이 인지한 사항,"정보, 사실, 인식, 내용, 조건, 항목, 요소",entity
공동비용,"비용, 분담, 지출, 자원, 경제, 협력, 책임",entity
수정,"agreement, contract, document, modification, amendment, process, procedure",entity
진술보증 위반 관련 통지,"통지, 문서, 법률, 계약, 조항, 의무, 절차",entity
공개 정보,"data, information, resource, content, knowledge, material",entity
환경,"조건, 상황, 시스템, 요소, 개념",entity
지정 계좌,"계좌, 금융, 수단, 방법, 금융상품, 시스템, 거래",entity
영업일,"날, 기간, 일정, 시간, 근무일, 업무일, 영업시간",entity
이전,"action, process, event, transition, transaction",entity
서울,"city, capital, location, metropolis, place, region",entity
매도인,"사람, 역할, 거래자, 계약자, 당사자",entity
등기우편,"우편, 서비스, 통신, 절차, 방식",entity
공동비용의 부담 주체,"주체, 역할, 분담자, 참여자, 단체, 책임",entity
우호적 해결,"resolution, agreement, settlement, process, outcome, method",entity
제109조,"law, article, clause, statute, regulation, provision",entity
법령,"규정, 규범, 기준, 조항, 제도, 체계, 원칙, 규칙, 법제",entity
규제 대응,"정책, 관리, 대응, 절차, 의무, 조치, 규정",entity
수령자,"사람, 대상, 관계자, 주체, 인물",entity
자금,"finance, capital, resource, asset, fund, means",entity
단순 주식 양도 방식,"방식, 절차, 구조, 방법, 거래 유형, 처분, 시스템",entity
청구권,"법률용어, 권리, 청구, 요구, 소송, 법적개념",entity
신속히,"adverb, manner, speed, urgency, quality",entity
서면 합의,"합의, 계약, 문서, 동의, 협의, 법률, 약정",entity
모든 정보,"information, knowledge, data, content, resource",entity
한국어본,"language, version, text, translation, edition",entity
필요 서류,"document, paperwork, requirement, form, material",entity
권리,"개념, 자격, 법률, 이익, 주장, 보호",entity
장소는,"location, place, setting, site, area",relation
구성한다,"form, make up, comprise, constitute, build",relation
준거법으로 정하다,"determine by law, designate as standard, assign governing law, specify legal basis",relation
정보를 통지한다,"알린다, 통보한다, 전달한다, 보고한다, 공지한다",relation
연장할 수 있다,"expand duration, prolong, extend, lengthen, continue",relation
필요하다,"require, demand, necessitate, call for, depend on",relation
경쟁 사업을 영위하지 않는다,"avoid competition, non-compete, exclusivity, restrict activity, limit business",relation
기초한다,"base on, rely on, depend on, be founded on, be grounded in",relation
관련 권리를 행사할 수 없다,"restriction, limitation, prohibition, inability, disqualification",relation
이후,"sequence, succession, following, after, progression",relation
상태이다,"exist, be present, have condition, possess state, maintain status",relation
비밀정보를 취득한다,"acquire knowledge, obtain information, gain access, learn secrets, gather intelligence",relation
때문에,"cause, reason, motivation, justification, explanation",relation
제공된다,"공급, 지원, 제공, 배포, 전달",relation
공개된 것 외에는 없다,"disclosure only, transparency, openness, limitation",relation
요구한다,"need, request, call for, demand, ask for, require",relation
정상적이다,"standard, typical, regular, ordinary, usual",relation
선임 가능하다,"eligibility, selection, appointment, qualification, assignment",relation
포함하다,"contain, encompass, embrace, involve, consist of, comprise",relation
유효하다,"be valid, be effective, hold true, apply, be applicable",relation
지명하다,"appoint, assign, designate, nominate, select",relation
이행된다,"실현, 달성, 완성, 완료, 실행",relation
이전,"transfer, move, shift, handover, relocation",relation
본 계약을 이행한다,"fulfill obligation, perform duty, execute agreement, carry out terms",relation
분류된다,"categorized, classified, grouped, sorted, organized",relation
발생한다,"occur, happen, take place, arise, emerge",relation
전제조건이 적용된다,"requirement applies, prerequisite enforced, condition required, dependency imposed, necessity established",relation
매도하다,"sell, dispose, transfer ownership, relinquish, divest",relation
이다,"equal, identify as, represent, serve as, function as, act as",relation
규정한다,"define, set rules, determine, establish, prescribe",relation
위반될 경우,"contravene, breach, violate, break, transgress",relation
발생하면,"trigger, happen, occur, take place, arise",relation
중요한 사항 발생 시 상대방에게 통지해야 한다,"inform, notify, alert, communicate, report",relation
비용을 부담한다,"지불, 부담, 책임, 감당",relation
조정은 별도 합의에 따른다,"agreement required, subject to negotiation, conditional arrangement, mutual consent, further discussion",relation
수행할 수 있다,"capability, ability, potential, competence, skill",relation
포기할 수 있다,"abandon, relinquish, give up, let go, surrender",relation
서명한다,"approve, endorse, consent, authorize, agree",relation
역할이다,"function, responsibility, duty, position, purpose, task",relation
정한다,"decide, determine, set, establish, designate",relation
전제조건,"requirement, prerequisite, precondition, necessity, condition",relation
해당한다,"belong to, correspond to, apply to, relate to, be classified as",relation
엄격히 해석된다,"strict interpretation, narrow meaning, literal reading, precise understanding",relation
진술하고 보증한다,"affirm, declare, guarantee, assure, commit",relation
본 계약을 체결한다,"make agreement, sign contract, formalize arrangement, enter into accord, conclude deal",relation
준비되었다,"available, be set, be equipped, be arranged, readiness",relation
면책된다,"exempt, released from responsibility, absolved, freed from obligation",relation
통상의 영업과정에 따라 이루어진다,"routine operation, regular process, normal course, standard procedure, typical practice",relation
매수한다,"acquire, purchase, obtain, take ownership",relation
등기우편으로 해야 한다,"requirement, mandate, procedure, obligation, process",relation
보관한다,"store, keep, retain, preserve, save",relation
노력한다,"시도하다, 애쓰다, 힘쓰다, 도전하다, 추구하다",relation
양도된다,"transfer, hand over, pass on, assign",relation
유지하다,"keep, sustain, continue, preserve, retain",relation
이전에,"prior to, before, antecedent to, earlier than, preceding",relation
이메일로 가능하다,"allow via email, permit by email, support through email, accessible by email",relation
관련 조항에 따른다,"comply with, follow rules, adhere to provisions, observe regulations",relation
사용한다,"employ, utilize, apply, operate, exploit",relation
따른다,"follow, comply with, adhere to, conform to, obey",relation
등기우편으로만 유효하다,"validity condition, requirement, method constraint, procedural rule",relation
지급된다,"provide, allocate, distribute, grant, furnish",relation
무효여도,"invalidity, nullification, ineffectiveness, nonrecognition",relation
포함된다,"속하다, 들어가다, 소속되다, 일부가 되다",relation
완전하게 소유된다,"possess, hold, have ownership, control, dominate",relation
매도한다,"transfer ownership, sell, dispose, relinquish, hand over",relation
is participated by,"be engaged with, be attended by, be joined by, be involved with, be taken part in",relation
준수한다,"follow rules, comply, observe, adhere, obey",relation
보장하다,"secure, ensure, guarantee, safeguard, protect",relation
보완한다,"improve, enhance, supplement, strengthen, support, reinforce",relation
균분된다,"be divided, split, partitioned, distributed",relation
목적이 되다,"be targeted, be aimed at, serve as purpose, be the goal, become objective",relation
선임한다,"appoint, assign, designate, select, nominate, choose",relation
부담한다,"take responsibility, bear cost, assume obligation, cover expense, accept duty",relation
매수하다,"purchase, acquire, obtain, buy, invest",relation
보유하다,"possess, own, hold, have, retain",relation
이전된다,"move, transfer, relocate, shift, hand over",relation
실패하면,"not succeed, fall short, miss the mark, be unsuccessful, lose",relation
기재된다,"recorded, written down, documented, listed, entered",relation
책임이다,"의무, 담당, 소관, 부담, 역할",relation
지원 기간이다,"application period, submission window, eligibility timeframe, enrollment phase",relation
