node,conceptualized_node,node_type
매도인은 매매주식의 처분권한을 가진다.,"ownership, authority, rights, control, transaction",event
매수인이 취득세를 부담한다,"taxation, transaction, obligation, acquisition, liability",event
재무제표에 기재된 부채만이 존재한다.,"recording, disclosure, accountability, transparency, reporting",event
"매매주식의 총 매매가격은 금 일천억원(₩100,000,000,000)으로 한다.","contract, transaction, agreement, valuation, finance",event
거래종결이 합의된 장소에서 이루어진다.,"agreement, completion, transaction, settlement, execution",event
매수인이 1차 대금을 준비한다.,"payment, preparation, transaction, financing, obligation",event
"매출액, 영업이익, EBITDA 등 재무성과가 발생한다.","financial performance, profitability, revenue generation, business outcome, value creation",event
기업의 사회적 책임 활동은 지속된다.,"sustainability, contribution, philanthropy, community engagement, ethical behavior",event
매도인이 영업실적 확인을 위한 감사인을 선임한다.,"audit, verification, appointment, evaluation, transaction",event
완전한 경영권이 매수인에게 이전된다.,"acquisition, transfer, ownership, control, succession",event
각 당사자가 본 계약과 관련하여 취득한 상대방의 비밀정보를 제3자에게 공개하지 않는다.,"confidentiality, secrecy, protection, non-disclosure, trust",event
본 계약이 완전한 합의를 구성한다.,"agreement, conclusion, finalization, settlement, confirmation",event
본 계약을 대한민국 법률에 따라 해석한다.,"legal interpretation, contract, jurisdiction, governance, regulation",event
대상회사가 사용하는 부동산의 임대차계약은 정상적이다.,"contract, agreement, transaction, verification, compliance",event
더 유리한 조건이 있다.,"advantage, preference, benefit, opportunity, selection",event
각 당사자에게 진술보증 사항에 변경이 발생한다.,"disclosure, update, declaration, modification, notification",event
매수인의 1차 대금 지급 의무가 발생한다,"payment, obligation, transaction, contract, fulfillment",event
매도인은 각종 진술 및 보증사항을 일정 기간 동안 이행해야 한다.,"obligation, compliance, assurance, fulfillment, responsibility",event
대한민국 법률에 따라 해석한다,"interpretation, regulation, jurisdiction, governance, legal authority",event
양 당사자가 거래 완료를 위해 최선을 다해 협력한다.,"협력, 협상, 거래, 합의, 공동노력",event
대상회사가 사용하는 부동산의 임대차계약은 유효하다.,"contract, agreement, validation, legality, transaction",event
제3장은 계약의 다른 조항들에 대한 설명이 이어진다.,"explanation, clarification, instruction, guidance, elaboration",event
대상회사는 모든 환경 관련 법규를 준수하고 있다.,"compliance, regulation, adherence, responsibility, governance",event
확정된 손해배상액을 미지급 대금과 상계할 수 있다.,"compensation, deduction, settlement, liability, offsetting",event
권리를 행사하지 않는다.,"waiver, abstention, inaction, passivity, relinquishment",event
진술과 보증의 기준일이 된다.,"contracting, agreement, validation, certification, legal process",event
매년 정기 감사는 수행된다.,"inspection, evaluation, review, assessment, audit",event
대상회사의 핵심 임직원이 거래종결 후 최소 1년간 근무를 유지한다.,"employment, retention, commitment, continuity, obligation",event
3차: 거래종결일로부터 180일 후 200억원을 지급한다.,"payment, contract, transaction, deadline, obligation",event
1차 대금 지급과 동시에 매매주식 전체의 소유권이 매수인에게 이전된다.,"ownership transfer, transaction, payment, acquisition, settlement",event
양 당사자가 영업비밀을 보호한다.,"confidentiality, protection, agreement, trust, security",event
별도 성과 인센티브는 없다.,"compensation, motivation, policy, reward, management",event
계약서를 각 1부씩 보관한다.,"record keeping, documentation, agreement, distribution, archiving",event
재무제표에 기재된 것 외에 대상회사의 중요한 부채나 우발채무가 없다.,"disclosure, assurance, verification, transparency, confirmation",event
매수인은 3차 대금 지급을 완료한다.,"payment, transaction, fulfillment, obligation, completion",event
매매주식 전체의 소유권이 매수인에게 이전된다.,"ownership transfer, transaction, transfer of rights, acquisition, legal process",event
감사보고서가 완성된다.,"완성, 보고, 평가, 결과, 감사, 문서",event
주식은 통지 후 3영업일 내 반환된다.,"notification, return, transaction, regulation, deadline",event
계약상 위반이 발생한다.,"breach, violation, dispute, conflict, noncompliance",event
대리인이 선임된다.,"representation, delegation, authorization, appointment, agency",event
"""거래종결일""이 된다.","completion, finalization, agreement, settlement, closure",event
거래종결과 동시에 완전한 경영권이 매수인에게 이전된다.,"ownership transfer, acquisition, business transaction, authority shift, control transition",event
최종 대금이 지급된다.,"payment, transaction, settlement, completion, fulfillment",event
공동 비용이 발생한다.,"cost sharing, expenditure, collaboration, financial obligation, collective action",event
매도인이 대상회사 관련 정보를 제공한다.,"정보제공, 거래, 소통, 협상, 공개, 의사소통",event
매도인은 영업실적 달성을 위해 자문을 제공한다.,"consulting, performance, advising, support, cooperation",event
모든 진술과 보증은 본 계약 체결일과 각 대금 지급일을 기준으로 한다.,"contracting, payment, assurance, representation, legal process",event
영업실적은 제45조에 정한 방법으로 확인한다.,"verification, assessment, evaluation, confirmation, regulation",event
분쟁이 발생한다.,"conflict, discord, confrontation, disagreement, hostility",event
일부가 무효여도 나머지는 유효하다.,"partial validity, exception, effectiveness, legal principle, severability",event
사기나 고의적 은폐가 있다,"deception, fraud, dishonesty, concealment, misconduct",event
감사 비용을 대상회사가 부담하게 된다.,"cost allocation, responsibility transfer, financial obligation, expense assignment",event
매수인은 3차 대금 지급 완료 전까지 매매주식을 제3자에게 처분할 수 없다.,"restriction, transaction, ownership, limitation, agreement",event
대상회사의 라이선스와 허가가 효력을 잃지 않는다.,"compliance, certification, regulation, continuity, authorization",event
모든 기한이 엄수된다.,"punctuality, discipline, timekeeping, responsibility, order",event
불가항력은 면책된다.,"exemption, liability, legal defense, force majeure, uncontrollable event",event
매수인은 중대한 진술보증 위반 시 추가 대금 지급을 거부할 수 있다.,"contractual rights, payment refusal, breach consequences, legal protection, transaction control",event
반환이 지연되면 연 12%의 지연이자가 부과된다.,"penalty, compensation, enforcement, interest, delay",event
매도인은 거래종결일까지 대상회사를 통상의 영업과정에 따라 운영한다.,"business operation, management, continuity, compliance, transaction maintenance",event
거래종결 전에 선언된 배당이 매도인에게 귀속된다.,"allocation, entitlement, distribution, ownership, transfer",event
계약을 수정한다,"agreement, modification, negotiation, revision, adjustment",event
"매도인이 보유한 대상회사 발행 보통주식 20,000,000주를 매수인에게 매도하고 매수인이 이를 매수한다","transaction, stock transfer, sale, acquisition, investment, ownership change",event
3차 대금 지급 의무가 자동 소멸된다.,"contract termination, obligation extinction, legal event, payment settlement, discharge",event
거래종결 후 발견된 자산은 매수인에게 귀속된다.,"ownership, transfer, allocation, transaction, asset distribution",event
대상회사의 모든 보험계약은 적절한 보상한도를 유지하고 있다.,"risk management, contract compliance, insurance coverage, protection, financial security",event
매수인이 이를 매수한다,"acquisition, transaction, purchase, ownership transfer, agreement",event
매매대금 조정이 반영된다.,"settlement, adjustment, transaction, negotiation, agreement",event
대상회사가 보유한 모든 라이선스와 허가는 유효하게 유지되어야 한다.,"compliance, regulation, authorization, maintenance, validity",event
그 조건이 매수인에게도 적용된다.,"agreement, application, obligation, contract, condition",event
제101조가 존재한다.,"legislation, regulation, governance, authority, lawmaking",event
대상회사가 주식회사 아이오타솔루션으로 지정된다.,"designation, selection, appointment, recognition, authorization",event
대상회사의 재무제표가 정확하다.,"accuracy, verification, reliability, compliance, assurance",event
2차 대금이 정상 지급된다.,"payment, transaction, finance, fulfillment, settlement",event
주식은 즉시 반환되어야 한다.,"repayment, restitution, obligation, compliance, return",event
대상회사를 상대로 한 중요한 소송이나 분쟁이 없다.,"litigation, dispute, legal process, conflict, resolution",event
모든 재무 정보가 일관된 회계 기준에 따라 작성되었다.,"standardization, consistency, compliance, reporting, regulation",event
재무 정보가 일관성을 갖는다.,"consistency, reliability, accuracy, transparency, standardization",event
매수인이 정기 감사인을 선임한다.,"appointment, selection, delegation, oversight, governance",event
매수인의 1차 대금 지급 의무가 발생한다.,"payment obligation, transaction, contract fulfillment, financial duty",event
면책된다.,"exemption, acquittal, release, immunity, absolution",event
계약 조건이 모두 충족된다.,"agreement, fulfillment, completion, validation, compliance",event
매도인은 1차 대금의 원상회복을 요구할 수 있다.,"recovery, restitution, claim, demand, compensation",event
재무 정보가 일관된 회계 기준에 따라 작성되었다.,"standardization, transparency, reliability, consistency, compliance",event
매도인은 매매주식의 적법하고 완전한 소유자이다.,"ownership, legality, transaction, guarantee, rights",event
각 대금 지급일이 도래한다,"payment, obligation, transaction, deadline, fulfillment",event
제공된 대상회사의 재무제표는 한국채택국제회계기준에 따라 작성되었다.,"financial reporting, accounting, standardization, compliance, documentation",event
영업실적은 감사보고서로 확인된다.,"verification, documentation, evaluation, reporting, auditing",event
양 당사자는 종결 확인서를 작성한다.,"agreement, documentation, confirmation, closure, legal process",event
"""영업일""이 된다.","workday, business, transaction, operation, commerce",event
양도된다.,"transfer, assignment, handover, delegation, succession",event
매도인의 진술보증이 정확하다,"assurance, verification, accuracy, representation, certification",event
2025년 1월 1일에 계약이 체결된다.,"agreement, contract, commitment, initiation, legal event",event
노사 분쟁이 없다.,"harmony, cooperation, stability, agreement, peace",event
반환이 지연된다.,"delay, postponement, waiting, interruption, deferral",event
제6장 일반조항이 제시된다.,"provision, legislation, declaration, regulation, codification",event
공동 비용을 균등하게 분담한다.,"cost sharing, fairness, cooperation, equity, distribution",event
대상회사가 모든 중요한 계약을 성실히 이행하고 있다.,"compliance, performance, commitment, reliability, fulfillment",event
대상회사가 사용하는 부동산의 임대차계약이 정상적이고 유효하다.,"contract validation, agreement, legality, compliance, verification",event
매수인은 매매주식을 제3자에게 처분할 수 있다.,"transfer, transaction, assignment, authorization, ownership change",event
매도인이 주식을 이전한다.,"transfer, transaction, sale, ownership change, agreement",event
1차 대금 지급과 주식 양도가 이루어진다.,"transaction, payment, transfer, settlement, exchange",event
배당이 매도인에게 귀속된다.,"allocation, entitlement, ownership, distribution, transfer",event
주식의 소유권이 이전된다.,"transfer, transaction, ownership change, asset exchange, legal process",event
거래종결 후 발견된 부채는 매도인에게 귀속된다.,"책임귀속, 법적처리, 채무이전, 소유권이전, 분쟁해결",event
주식회사 쎄타파트너스가 주식회사 아이오타솔루션의 주식을 매수한다.,"acquisition, investment, transaction, ownership, business expansion, corporate action",event
대리인 선임이 가능하다.,"representation, delegation, authorization, appointment, legal act",event
손해배상 청구는 구체적 증빙과 함께 서면으로 해야 한다.,"legal process, documentation, compensation, evidence, claim",event
매수인이 추가 실사를 수행한다.,"investigation, verification, due diligence, assessment, evaluation",event
당사자는 특정 진술을 한다.,"statement, communication, expression, declaration, disclosure",event
기존 직원의 고용이 승계된다.,"employment, succession, transfer, continuity, retention",event
통지가 이루어진다.,"notification, communication, information exchange, announcement, alert",event
90일째 감사보고서를 기준으로 2차 대금 지급 여부를 결정한다.,"payment decision, financial assessment, contract fulfillment, milestone evaluation, transaction approval",event
대상회사는 소송 또는 분쟁에 관련된 법적 위험이 없다.,"legal review, risk assessment, compliance, due diligence, verification",event
회계 기준이 적용되었다.,"regulation, standardization, compliance, accounting, governance",event
데이터 보호가 이루어진다.,"보안, 보호, 관리, 저장, 안전",event
매도인은 영업실적 달성을 위해 최선의 노력을 다한다.,"commitment, diligence, performance, achievement, effort",event
주식회사 에타캐피탈이 매도인으로 지정된다.,"designation, assignment, transaction, authority, appointment",event
합의된 장소가 서울특별시에 소재한다.,"location, agreement, jurisdiction, meeting point, urban area",event
나머지는 유효하다.,"validity, acceptance, approval, allowance",event
매도인이 영업실적 달성을 위해 자문을 제공한다.,"consultation, support, advising, performance improvement, business assistance",event
R&D가 진행 중이다.,"innovation, experimentation, progress, discovery, improvement",event
1차 대금 지급이 이루어진다.,"payment, transaction, settlement, fulfillment, exchange",event
회계법인은 감사보고서를 작성한다.,"reporting, auditing, documentation, compliance, evaluation",event
주식회사 에타캐피탈의 대표이사가 서명한다.,"authorization, agreement, leadership, decision-making, approval",event
기존 직원이 회사에 고용되어 있다.,"employment, retention, staffing, workforce, continuity",event
대상회사는 모든 중요한 계약을 성실히 이행하고 있다.,"compliance, contract fulfillment, business ethics, reliability, trustworthiness",event
대리인을 선임할 수 있다.,"delegation, authorization, representation, appointment, empowerment",event
성실히 이행한다.,"diligence, responsibility, commitment, perseverance, fulfillment",event
매도인인 주식회사 에타캐피탈 대표이사가 서명한다.,"contract signing, authorization, business transaction, agreement, legal act",event
모든 통지는 이메일로 한다.,"communication, notification, information exchange, digital correspondence",event
원상회복이 이루어진다.,"restoration, recovery, renewal, return, improvement",event
3차 대금이 지급된다.,"payment, transaction, settlement, finance, fulfillment",event
진행 중인 연구개발,"연구, 프로젝트, 활동, 업무, 과정, 진행, 시도, 작업, 실행",entity
반영,"계산, 조정, 처리, 반응, 적용, 변화",entity
지명한 자,"person, participant, appointee, individual, nominee",entity
중요한 부채,"liability, obligation, debt, financial risk, responsibility",entity
대상회사의 핵심 임직원,"personnel, employee, workforce, management, leadership, staff, human resource",entity
영업비밀,"정보, 자산, 권리, 비밀, 보호 대상, 무형 재산, 법적 개념",entity
세금,"재정, 비용, 의무, 납부, 제도, 정책, 부과",entity
사회적 책임 활동,"활동, 책임, 이니셔티브, 프로그램, 참여, 노력, 프로젝트",entity
거래종결일,"기한, 일정, 시점, 기준일, 마감일, 시간",entity
1차 대금 지급과 주식 양도가 이루어지는 날,"date, event, transaction, milestone, deadline, closing",entity
서울중앙지방법원,"법원, 기관, 재판소, 조직, 사법기관",entity
운전자본,"자본, 재무, 금융, 회계, 자산, 비용, 관리",entity
매도인의 진술보증 정확성,"조건, 요건, 사항, 기준, 요소, 조항",entity
주식 양도 의무,"의무, 책임, 규정, 조건, 계약, 법률",entity
규제 변경 대응,"policy, compliance, regulation, adjustment, obligation, response",entity
양호한 상태,"상태, 조건, 품질, 보존, 유지",entity
제5장,"chapter, section, document, regulation, article, clause",entity
주권,"권리, 법적개념, 재산, 증서, 소유권",entity
2차 대금 지급 조건,"조건, 기준, 규정, 요구사항, 계약, 거래, 단계, 절차",entity
2025년 1월 1일,"날짜, 일자, 시간, 기준일, 서명일, 계약일",entity
제2장 매매조건,"chapter, section, contract, agreement, clause, documentation",entity
다음 사항이 진실하고 정확함,"진술, 보증, 약속, 조건, 내용, 사실, 확인, 인증, 동의, 합의",entity
매도인,"사람, 계약당사자, 판매자, 주체, 거래상대, 역할",entity
거래종결 시,"시점, 순간, 단계, 절차, 조건, 이벤트",entity
합리적인 가정,"assumption, premise, reasoning, logic, foundation",entity
모든 라이선스와 허가,"document, certification, approval, qualification, authorization, record",entity
경영권,"권리, 통제, 소유, 지배, 책임, 자격",entity
제1장 총칙,"section, chapter, regulation, rule, article, provision, document part",entity
영업일,"날짜, 기간, 일정, 근무일, 시간, 운영",entity
본 계약을 체결하고 이행할 완전한 권한과 능력,"권리, 자격, 능력, 조건, 법적능력, 자격요건",entity
별도 성과 인센티브,"보상, 제도, 정책, 인센티브, 시스템, 구조",entity
2차 대금 지급 여부,"payment, decision, condition, transaction, process, status",entity
사기,"범죄, 부정행위, 법률문제, 책임, 위법행위, 사건",entity
제50조,"법률, 조항, 규정, 조문, 규칙, 조항번호",entity
거래 완료,"agreement, transaction, completion, cooperation, process",entity
모든 세금,"세금, 비용, 납부, 의무, 재정, 정책",entity
자,"person, individual, appointee, role, position, nominee",entity
모든 법령,"law, regulation, rule, legal framework, statute, legislation, policy",entity
종결 전제조건 충족,"조건, 요건, 기준, 전제, 필수사항, 요인, 필요조건",entity
3차 대금 지급 의무 자동 소멸,"law, obligation, payment, condition, rule, termination",entity
2차 대금이 정상 지급되고 추가 하자가 없는 경우,"condition, requirement, agreement, provision, clause",entity
하자담보책임,"법률, 책임, 제도, 규정, 계약, 보증, 의무",entity
종결 전제조건,"조건, 기준, 원칙, 요건, 규칙, 요구사항",entity
경영 전환,"경영, 변화, 전략, 조직, 운영, 관리, 혁신, 전환",entity
중요 자산,"asset, property, resource, item, holding, value",entity
공동 비용 분담자,"사람, 참여자, 구성원, 역할, 집단, 분담자",entity
양 당사자,"participant, party, stakeholder, entity, individual, side",entity
최종 대금 지급 시,"시점, 시기, 시기점, 조건, 상황, 절차",entity
거래종결 후 6개월간,"period, duration, timeframe, interval, phase",entity
매매주식의 매매와 관련한 당사자 간의 모든 합의,"계약, 합의, 약정, 거래, 문서, 법률관계",entity
이전의 구두 합의,"agreement, arrangement, understanding, commitment, negotiation, contract, communication",entity
부록,"document, attachment, addition, appendix, supplement, section",entity
주식회사 에타캐피탈,"company, corporation, business, entity, organization, firm",entity
본 계약 체결일 및 각 대금 지급일 현재,"날짜, 시점, 시기, 조건, 기준",entity
대표이사,"직책, 임원, 관리자, 경영진, 의사결정자, 리더",entity
주체,"주체, 자격, 권리자, 본인, 역할, 주인",entity
모든 중요 자산,"asset, property, resource, capital, holding, wealth",entity
구체적 증빙,"문서, 자료, 증거, 정보, 내용",entity
제45조,"law, regulation, clause, provision, article, rule",entity
원상회복 의무자,"의무자, 당사자, 주체, 인물, 역할, 책임자",entity
대금 지급에 필요한 자금,"자금, 재원, 금융, 자원, 수단",entity
추가 하자,"issue, error, problem, event, occurrence, condition",entity
이전의 서면 합의,"agreement, contract, document, understanding, arrangement",entity
더 유리한 조건,"condition, term, agreement, requirement, clause, provision",entity
고객,"사람, 이용자, 구매자, 거래처, 수요자, 대상",entity
통상의 영업과정,"business, operation, process, activity, management, transaction",entity
제공한 모든 정보,"information, data, content, statement, documentation",entity
서울특별시 소재 합의된 장소,"장소, 위치, 지역, 공간, 현장, 지점",entity
한국채택국제회계기준,"기준, 회계, 규정, 표준, 시스템, 원칙, 정책",entity
감사 비용,"비용, 지출, 경비, 회계, 재무, 금전, 항목",entity
노동 관련 법규,"법규, 규정, 제도, 기준, 정책, 시스템, 원칙, 규칙, 기준",entity
일방 유리 해석,"interpretation, analysis, judgment, legal principle, prohibition, concept",entity
거래종결 후 발견된 부채,"의무, 책임, 위험, 법률관계, 재무사항",entity
주당,"단위, 기준, 금융, 가치, 거래",entity
목표 매출액,"지표, 기준, 수치, 목표, 성과, 조건",entity
우발채무,"liability, risk, obligation, debt, financial exposure, contingent item",entity
계약,"agreement, contract, document, arrangement, legal instrument, deal, commitment",entity
핵심 임직원,"personnel, employees, staff, workforce, management, human resources",entity
주식 즉시 반환,"legal term, contract, obligation, condition, clause, agreement",entity
EBITDA,"financial metric, accounting measure, profitability indicator, performance metric, valuation tool",entity
등기우편,"우편, 서비스, 통신, 전달, 시스템, 방법",entity
계약들,"document, agreement, arrangement, record, legal instrument, transaction, process",entity
전체 거래,"transaction, exchange, activity, process, event, operation",entity
매매대금 조정,"계약, 거래, 정산, 조정, 금융, 절차, 금액",entity
매수인이 인지한 사항,"법률, 권리, 사실, 조건, 정보, 주의사항",entity
거래종결 후,"시점, 상태, 상황, 단계, 조건, 절차, 프로세스",entity
거래종결일로부터 90일 후 400억원 (40%),"payment, installment, transaction, deadline, schedule, finance",entity
"담보권, 제한, 부담도 없는 상태","권리, 상태, 법률개념, 소유, 조건, 자격",entity
합의된 장소,"장소, 위치, 지점, 공간, 환경, 설정, 지역",entity
1차 대금 지급과 주식 양도,"transaction, payment, transfer, process, contract, agreement, legal act",entity
계약 수정,"agreement, contract, document, negotiation, modification, process, transaction",entity
대한민국 법률,"rule, regulation, statute, code, system, authority, principle",entity
거래종결 즉시,"시점, 시기, 절차, 조건, 행위, 법률 용어",entity
매매주식,"자산, 금융상품, 투자, 거래, 증권, 재산",entity
분쟁,"갈등, 문제, 상황, 사건, 이슈, 상황, 사건, 논쟁, 소송",entity
감사보고서,"document, report, audit, financial statement, record",entity
본 거래,"contract, agreement, transaction, arrangement, legal act",entity
모든 재무 정보,"정보, 데이터, 자료, 보고, 기록, 문서",entity
손해배상 청구,"법적 절차, 청구, 소송, 권리 행사, 손실 보상",entity
불가항력,"law, concept, exemption, principle, clause, doctrine",entity
노사 분쟁,"conflict, dispute, issue, negotiation, relationship, labor relations, industrial relations",entity
시설,"장소, 공간, 건물, 구조물, 자원, 환경, 설비, 인프라",entity
법령상 요구 또는 상대방의 서면 동의,"법, 규정, 예외, 동의, 문서, 조건, 조항, 요구사항",entity
거래종결,"계약, 절차, 과정, 단계, 법률, 행위, 거래, 종료",entity
3차 대금,"payment, installment, transaction, disbursement, financial process",entity
지급 의무자,"주체, 당사자, 역할, 책임자, 법적 개념, 참여자, 의무자",entity
인도,"action, process, transaction, completion, delivery",entity
통지 후 3영업일 내,"period, duration, deadline, timeframe, term, interval",entity
거래종결 전 선언된 배당,"배당, 권리, 계약, 거래, 소유권, 금융, 분배",entity
거래종결일로부터 3년간,"기간, 조건, 제한, 의무, 약정",entity
제6장 일반조항,"section, chapter, regulation, provision, article, rule",entity
거래종결 거부자,"person, participant, party, actor, entity, individual",entity
중요 계약,"계약, 문서, 약정, 서류, 기록, 합의",entity
거래종결일까지,"time, deadline, period, term, duration",entity
서면 합의,"계약, 문서, 약정, 동의, 합의, 증거",entity
순부채,"finance, liability, accounting, metric, calculation, adjustment",entity
이사,"직원, 임원, 구성원, 관리자, 인사, 직책",entity
사업과 관련된 모든 법령,"law, regulation, rule, guideline, requirement, legal framework, compliance",entity
매수인,"사람, 주체, 계약자, 구매자, 당사자",entity
법령,"규정, 규칙, 기준, 제도, 정책, 조항, 법률, 조치",entity
영업이익,"수치, 재무지표, 이익, 성과, 회계항목",entity
부동산,"자산, 재산, 시장, 거래, 계약, 투자",entity
전체 거래 무효,"legal concept, contract, transaction, nullification, dispute, invalidation",entity
주식 소유자,"소유자, 투자자, 개인, 주주, 참여자, 인물",entity
정기 감사인,"auditor, professional, individual, role, participant, official",entity
미지급 대금,"채무, 금전, 비용, 재정, 회계, 법률, 거래",entity
실사 과정에서 공개된 것 외,"항목, 내용, 정보, 조건, 상황, 사항, 데이터, 기록",entity
거래,"exchange, transaction, activity, process, interaction, agreement",entity
매수인의 연결재무제표,"statement, report, document, record, disclosure, accounting, finance",entity
제67조,"법, 규정, 조항, 규칙, 조문, 법률",entity
고의적 은폐,"행위, 행동, 법률용어, 책임, 개념",entity
매매대금의 30%,"percentage, proportion, amount, liability, compensation, limitation",entity
매출액,"지표, 수치, 재무항목, 성과, 데이터, 정보, 측정값, 통계",entity
개인정보보호 관련 법규,"법, 규정, 정책, 기준, 제도, 규제, 제약, 원칙",entity
제106조,"법률, 조항, 규정, 원칙, 조문, 기준",entity
영업실적,"성과, 결과, 지표, 통계, 데이터, 수치",entity
모든 조건 충족,"requirement, condition, standard, criterion, prerequisite, qualification",entity
이전의 모든 구두 또는 서면 합의,"합의, 계약, 약정, 문서, 조항, 조건, 법률",entity
일부,"부분, 양, 요소, 항목, 단위, 그룹, 집합, 구성",entity
재무성과,"성과, 지표, 결과, 수치, 평가, 측정, 재무지표, 재무상태",entity
당사자,"participant, party, individual, stakeholder, entity",entity
제90조,"법률, 조항, 규정, 조문, 제도, 기준, 정책",entity
권리 포기,"행위, 절차, 법률 개념, 의사 표시, 법적 상태",entity
본 계약 체결일,"날짜, 시점, 기준, 일정",entity
회계 기준,"기준, 규정, 원칙, 표준, 체계, 지침, 시스템",entity
대상회사 관련 정보,"corporation, organization, company, entity, business, firm",entity
중요 문서,"문서, 자료, 기록, 파일, 정보, 증빙, 서류",entity
각 대금 지급일,"date, deadline, milestone, event, payment term, schedule",entity
3차,"stage, phase, installment, period, sequence, round",entity
다른 언어본,"version, edition, translation, language option, alternative",entity
기업,"조직, 단체, 경제주체, 사업체, 기관, 법인, 구성체",entity
대한민국의 은행,"institution, organization, financial entity, business, corporation, service",entity
자신을 위한 전제조건,"조건, 기준, 원칙, 요건, 기준점, 조건부",entity
완전한 합의,"합의, 계약, 약정, 조건, 조항, 법률, 규정",entity
각 당사자,"주체, 개인, 참가자, 계약자, 당사, 인물, 역할",entity
현 상태,"condition, status, situation, state, circumstance",entity
선임자,"person, appointee, agent, representative, participant",entity
권리,"자격, 법적 개념, 이익, 주장, 보호",entity
필요 서류,"document, paperwork, requirement, material, information, record",entity
계약 당사자,"주체, 참여자, 인물, 집단, 당사자, 구성원",entity
1차 대금,"payment, transaction, amount, finance, process",entity
거래종결 후 발견된 자산,"자산, 재산, 권리, 소유, 이익, 법률 개념",entity
정기 감사,"감사, 활동, 절차, 평가, 검사, 제도, 프로세스",entity
90일째 감사보고서,"report, document, statement, record, financial disclosure, evaluation",entity
일관된 회계 기준,"기준, 규칙, 원칙, 체계, 지침, 정책",entity
완전한 거래의 완료,"거래, 조건, 절차, 완료, 단계, 과정",entity
재무 정보,"data, information, record, report, statement, documentation, resource",entity
연 12% 지연이자,"interest, penalty, charge, fee, rate, financial term",entity
확정된 손해배상액,"금액, 배상, 책임, 법률, 손해, 청구, 보상",entity
행정적 사항,"업무, 절차, 과정, 관리, 조치, 운영",entity
성실한 이행,"의무, 책임, 원칙, 가치, 기준",entity
주식 반환 의무자,"의무자, 참가자, 주체, 인물, 역할",entity
최종 대금 지급,"payment, transaction, process, settlement, procedure",entity
제51조에 따라,"법률, 조항, 규정, 조건, 기준, 절차",entity
회계법인,"조직, 회사, 기관, 전문가, 서비스, 기업",entity
3회,"number, count, installment, frequency, occurrence",entity
1차,"stage, phase, round, step, period, installment",entity
연간 1억원 이상의 중요 계약,"contract, agreement, transaction, deal, document, arrangement",entity
진술,"의견, 주장, 언급, 표현, 내용, 문장, 사실, 정보, 발언",entity
계약일자,"날짜, 시점, 정보, 기록, 항목, 데이터",entity
최종 대금 지급일,"날짜, 시점, 기한, 기준, 일정, 조건",entity
주식매매계약서,"계약서, 문서, 서류, 법률문서, 거래, 합의",entity
자산,"재산, 가치, 항목, 소유, 자원, 요소",entity
진술보증 사항,"계약, 조건, 약정, 조항, 의무, 규정, 내용",entity
매도인의 진술보증,"계약, 조항, 조건, 보장, 진술, 법률 용어",entity
매수인이 실제로 인지한 사항,"사실, 정보, 인지, 요소, 상황, 조건",entity
다음 사항,"condition, requirement, statement, clause, provision, item, term",entity
거래종결일로부터 90일간 영업실적 확인,"기간, 조건, 검증, 평가, 기간확인, 성과, 완료시점",entity
공동 비용,"비용, 지출, 분담, 자금, 경비, 자원",entity
전제조건,"조건, 기준, 필수사항, 요소, 요건",entity
주식회사 쎄타파트너스,"company, corporation, business, organization, entity",entity
성실 의무,"의무, 책임, 원칙, 규범, 윤리",entity
진술보증 사항의 변경 발생,"변경, 계약, 통지, 조항, 조건, 의무, 사항",entity
모든 환경 관련 법규,"법규, 규정, 기준, 정책, 규제, 조치, 규범, 요구사항, 조건",entity
모든 중요한 계약,"계약, 문서, 약정, 합의, 법률관계, 의무",entity
대금,"money, payment, amount, value, asset, currency",entity
중대한 진술보증 위반,"법률용어, 계약, 거래, 위험, 책임, 조건",entity
비밀정보 공개,"행위, 조치, 상황, 절차, 예외, 법률",entity
처분권한,"권리, 권한, 자격, 통제, 법적 개념",entity
보험계약,"계약, 약정, 보장, 상품, 거래, 법률관계, 금융",entity
거래종결 후 사항,"procedure, process, regulation, guideline, documentation, requirement",entity
3차 대금 지급 조건,"contract, condition, payment, requirement, transaction, term, obligation",entity
반환,"행위, 절차, 과정, 법률 용어, 금융 용어, 반환 요청, 반환 처리",entity
중요한 부정적 변동 없음,"condition, status, requirement, criterion, statement",entity
대한민국 법률에 따라 해석,"법, 규정, 기준, 제도, 원칙, 체계",entity
주주명부,"document, record, register, list, ledger, legal instrument",entity
균등하게,"방식, 방법, 원칙, 기준, 분배",entity
규제,"control, restriction, policy, rule, governance, limitation",entity
기존 공급계약,"contract, agreement, arrangement, transaction, legal document, business deal",entity
대한민국의 은행이 정상 영업하는 날,"날짜, 영업일, 일정, 일정일, 시간, 기준일",entity
직원 고용,"고용, 인력, 인사, 인재, 인적 자원, 노동, 채용",entity
거래종결일에 400억원 (40%),"payment, transaction, amount, finance, agreement, contract",entity
"매수, 매도에 필요한 제반 사항","조건, 절차, 요건, 규정, 기준, 사항, 정책",entity
2차,"stage, phase, round, installment, period, step",entity
매매주식 전체 소유권의 매수인 이전,"거래, 소유권, 이전, 법률 행위, 계약, 자산",entity
1차 대금 지급과 동시에,"event, transaction, milestone, phase, process",entity
본 거래와 관련하여,"situation, context, transaction, process, event",entity
계약의 일부,"document, agreement, clause, addendum, attachment, section",entity
