node,conceptualized_node,node_type
거래종결일이 된다,"transaction, deadline, closure, settlement, finalization",event
거래종결이 서울특별시 강남구 소재 매도인의 사무실에서 이루어졌다,"transaction, closing, business, agreement, office",event
대상회사는 개인정보보호법을 완전히 준수한다,"compliance, privacy, data protection, regulation, security",event
매매주식의 총 매매가격은 금 일천억원으로 한다,"transaction, finance, trading, stock market, investment",event
증빙이 불충분한 경우,"insufficient evidence, documentation, verification, validation, proof",event
모든 손해배상 청구는 제63조에 따른 제3자 검증 보고서를 첨부해야 한다,"legal requirement, compensation claim, third-party verification, documentation, compliance",event
주요 고객에 대한 통지가 양 당사자의 협의로 진행된다,"notification, negotiation, communication, agreement, consultation",event
양 당사자가 종결 확인서에 서명한다,"agreement, signing, confirmation, contract, closure",event
대상회사의 모든 중요 자산은 정상적으로 운영되고 있다,"operation, stability, asset management, maintenance, business continuity",event
일방이 권리를 행사하지 않았다고 해서 권리를 포기한 것으로 보지 않는다.,"legal rights, non-waiver, legal principle, rights retention, law interpretation",event
천재지변 등 불가항력적 사유로 인한 불이행은 책임을 면한다,"force majeure, exemption, liability, uncontrollable event, legal defense",event
매도인의 진술보증 위반에 대한 하자담보책임은 거래종결일로부터 60일간 유효하다,"warranty, liability, breach, contractual obligation, legal responsibility",event
"중요한 소송, 중재, 행정절차가 대상회사를 상대로 진행되지 않고 있다","legal process, litigation, arbitration, administrative procedure, company dispute",event
중요한 부정적 변동이 없다,"stability, consistency, no change, equilibrium, steadiness",event
본 계약은 이전의 모든 구두 또는 서면 합의를 대체한다,"agreement, contract, replacement, legal, formalization",event
대상회사가 보유한 모든 라이선스와 허가는 거래종결 후에도 유효하게 유지되어야 한다,"license retention, legal compliance, transaction condition, authorization maintenance, regulatory adherence",event
복잡한 사안의 경우 검증 절차가 30영업일까지 연장될 수 있다,"procedure, verification, extension, investigation, processing",event
매도인이 제3자에게 더 유리한 조건을 제시했다,"negotiation, contract, agreement, competition, advantage",event
"매도인은 거래종결 시 주권, 주주명부, 이사회 결의서 등 필요 서류를 인도한다","transaction, documentation, legal process, ownership transfer, corporate governance",event
매도인이 신속히 정보를 제공한다,"정보제공, 신속, 거래, 소통, 신뢰",event
각 당사자는 본 거래와 관련하여 발생한 자신의 비용을 부담한다,"cost allocation, expense sharing, transaction responsibility, financial obligation, cost bearing",event
매도인의 진술보증이 중요한 측면에서 정확할 것,"warranty, accuracy, statement, assurance, reliability",event
매수인이 지명한 자를 대상회사의 이사로 선임한다,"appointment, nomination, corporate governance, management, board selection",event
"주식의 상태는 담보권, 제한, 부담이 없어야 한다","finance, securities, collateral-free, unrestricted, liability-free",event
검증 비용을 매도인이 부담한다,"verification, cost burden, seller responsibility, transaction process, financial obligation",event
각 당사자는 자신을 위한 거래종결 전제조건을 포기한다,"contract, agreement, waiver, negotiation, legal process",event
거래종결 후 60일 내에 운전자본을 확정한다,"financial closing, working capital, transaction finalization, accounting, business process",event
상대방이 계약을 해제한다,"contract termination, cancellation, agreement dissolution, contract law, legal action",event
대상회사는 계약 상대방으로부터 위반 통지를 받은 바 없다,"contract, compliance, notification, legal status, agreement",event
매수인에게도 동일하게 적용한다,"contract, agreement, legal, transaction, obligation",event
하자담보책임의 청구는 본 계약에 정한 절차에 따라야 한다,"contractual claim, liability, procedure, legal process, responsibility",event
거래종결 후 대상회사가 매수인의 연결 재무제표에 포함된다,"merger, acquisition, consolidation, financial integration, corporate restructuring",event
공개된 정보가 중요한 측면에서 정확하고 완전하다,"accuracy, transparency, information quality, completeness, reliability",event
"대상회사의 재무상태, 영업, 자산에 중대한 악영향을 미치는 사건이 발생한다","financial crisis, operational risk, asset impairment, negative impact, corporate event",event
기존 공급계약은 동일한 조건으로 유지된다,"contract, agreement, renewal, terms, maintenance",event
제50조 (예측 정보),"legal provision, forecasting, regulation, information, compliance",event
각 당사자가 통지한다,"notification, communication, alert, announcement, information exchange",event
소유권 관련 사항에 대한 하자담보책임이 무기한 유효하다,"ownership, liability, warranty, validity, legal responsibility",event
거래종결과 동시에 대상회사에 대한 경영권과 통제권이 매수인에게 이전된다,"transaction, ownership transfer, control handover, business acquisition, corporate governance",event
거래와 관련된 양도소득세는 매도인이 부담한다,"taxation, transaction, capital gains, seller, financial obligation",event
검증 절차가 시작된다,"verification, validation, testing, quality control, assessment",event
각 당사자는 상대방에게 통지한다,"notification, communication, announcement, information exchange, notification process",event
매수인은 본 계약을 이행할 권한과 능력을 보유한다,"authorization, capability, contract, execution, legal right",event
계약의 수정이나 변경이 이루어진다.,"contract modification, amendment, agreement change, negotiation, revision",event
상대방이 손해배상을 청구할 수 있다,"compensation, claim, liability, legal action, damages",event
매도인이 3개월간 지원한다,"support, assistance, commitment, agreement, contract",event
하자담보책임의 청구가 본 계약에 정한 절차에 따라야 한다,"contract, claim, liability, procedure, obligation",event
본 계약은 대한민국 법률에 따라 규율된다,"legal agreement, contract law, regulation, jurisdiction, compliance",event
필요한 정부 승인을 취득할 것,"approval, authorization, compliance, certification, permitting",event
대상회사의 핵심 임직원은 거래종결 후 최소 1년간 근무를 유지하도록 최선의 노력을 다한다,"employee retention, commitment, workforce stability, post-transaction agreement, employment continuity",event
거래종결 후 60일 내에 거래종결일 기준 운전자본을 확정한다,"transaction, finalization, working capital, deadline, financial closing",event
대상회사의 모든 중요 문서가 거래종결 후 매수인에게 인도된다,"document transfer, transaction completion, handover, legal process, asset delivery",event
매수인이 향후 규제 변경에 따른 비용을 부담한다,"liability, regulation, cost burden, legal responsibility, financial obligation",event
분쟁 해결이 지원된다,"conflict resolution, mediation, negotiation, peacebuilding, dispute management",event
매도인은 매매주식에 대한 처분권한을 가진다,"ownership, authority, transaction, legal right, stock sale",event
양 당사자는 필요한 경우 관련 등기 절차에 협력한다,"cooperation, registration, procedure, collaboration, legal process",event
거래종결 후 발견된 자산은 매수인에게 귀속된다,"transaction, ownership, asset transfer, contract completion, property rights",event
매수인이 합리적으로 요청하는 대상회사 관련 정보를 요청한다,"information request, due diligence, data inquiry, business negotiation, transparency",event
선량한 관리자의 주의의무,"duty, obligation, responsibility, legal principle, standard",entity
자신의 비용,"costs, expenses, charges, fees, payments",entity
책임,"duty, obligation, accountability, liability, responsibility",entity
실사,"due diligence, inspection, audit, review, verification",entity
거래종결 시,"time, moment, point, event, instance",entity
거래종결 후 즉시,"time, moment, instant, event",entity
단체협약,"agreement, contract, negotiation, labor relations, collective bargaining",entity
6개월,"기간, 시간, 시간단위, 기간단위",entity
통지,"notification, message, communication, alert, notice",entity
자신을 위한 거래종결 전제조건,"조건, 전제, 합의, 거래",entity
모든 보험계약,"insurance, contract, agreement, policy, coverage",entity
본 계약의 부록,"contract, appendix, document, agreement, addendum",entity
3영업일,"time period, business days, duration, working days",entity
우호적 해결,"resolution, agreement, settlement, compromise, negotiation",entity
양 당사자,"party, participant, stakeholder, entity, collaborator",entity
월별,"time, period, interval, duration",entity
세무,"taxation, finance, accounting, regulation",entity
주식회사 감마테크,"company, corporation, business, organization, enterprise",entity
정당한 사유 없이,"reason, cause, justification, excuse, explanation",entity
매도인의 진술보증이 중요한 측면에서 정확함,"statement, warranty, accuracy, legal obligation, contract condition",entity
대상회사의 모든 중요 문서,"document, record, file, paperwork, archive",entity
필요한 정부 승인을 취득함,"approval, authorization, consent, government clearance, regulatory compliance",entity
지급,"payment, transaction, remittance, finance, money transfer",entity
발견된 부채,"debt, liability, obligation, financial burden, monetary responsibility",entity
하자나 문제점,"issue, problem, defect, challenge, difficulty, concern",entity
기존 분쟁 해결에 필요한 정보,"정보, 자료, 데이터, 문서, 근거",entity
사업 운영,"business, operation, management, enterprise, company, organization",entity
제15조의 확인실사,"article, clause, regulation, legal provision",entity
경영권과 통제권,"management rights, control rights, ownership, corporate governance, authority",entity
서면 합의,"agreement, contract, consensus, settlement, arrangement",entity
서울특별시 강남구,"district, region, administrative area, locality, neighborhood, city subdivision",entity
데이터룸,"platform, system, information exchange, data sharing",entity
공소시효 만료일까지,"time limit, statute of limitations, deadline, expiration date, legal term",entity
계약의 해석에 대한 분쟁,"dispute, conflict, legal issue, contract interpretation, law",entity
모든 손해배상 청구,"claim, compensation, legal action, liability, reimbursement",entity
계약,"agreement, contract, deal, arrangement, understanding",entity
서울중앙지방법원,"court, judiciary, legal institution, tribunal, law system",entity
양 당사자 합의,"agreement, consensus, negotiation, contract",entity
노동조합,"organization, association, union, collective, labor group",entity
제3자 검증 보고서,"report, verification, document, evidence, assessment",entity
거래종결일에 전액 현금으로,"payment, transaction, settlement, finance, cash",entity
매도인의 진술보증 위반에 대한 하자담보책임,"legal liability, warranty, contractual obligation, defect responsibility",entity
당사자 간 완전한 합의,"agreement, contract, consensus, understanding, settlement",entity
회계,"finance, accounting, auditing, bookkeeping, management",entity
비밀정보 공개 금지,"confidentiality, secrecy, nondisclosure, privacy, information security",entity
사회공헌 활동,"corporate social responsibility, philanthropy, community service, social engagement, charity, public welfare",entity
사업 운영에 필요한 모든 지적재산권,"intellectual property, rights, assets, legal property, intangible assets",entity
인지하고 있던 사항,"fact, information, knowledge, awareness, understanding",entity
기존 공급계약,"contract, agreement, deal, arrangement, commitment",entity
진행 중인 분쟁,"conflict, dispute, confrontation, crisis, disagreement, strife",entity
은행,"financial institution, bank, finance, organization, company, service",entity
부채,"debt, liability, obligation, financial burden",entity
사업,"business, enterprise, company, commerce, trade, industry",entity
계약의 일부,"contract, agreement, clause, document, legal term",entity
주주명부,"document, record, list, registry, shareholder information",entity
미지급된 배당,"dividend, payment, finance, liability, obligation",entity
주식회사 베타홀딩스,"company, corporation, business, enterprise, organization, firm",entity
향후 규제 변경,"regulation, policy, rule change, legal adjustment, compliance update",entity
본 계약상 모든 기한,"deadline, term, period, timeframe, duration",entity
하자의 구체적 내용,"defect, flaw, issue, problem, fault, imperfection",entity
통지 기한을 도과한 경우,"legal term, deadline, time limit, procedural rule",entity
검증 기관,"agency, organization, authority, institution, verifier",entity
진행 중인 연구개발 프로젝트,"project, research, development, initiative, endeavor",entity
한국채택국제회계기준,"accounting standard, financial regulation, reporting guideline, compliance framework",entity
합리적인 가정,"assumption, premise, hypothesis, condition, basis",entity
매매대금,"transaction amount, payment, financial value, monetary exchange, settlement sum",entity
한국어,"language, communication, korean, dialect, script",entity
진술보증 사항,"contract term, legal clause, warranty, guarantee, assurance",entity
처분권한,"authority, right, power, control, jurisdiction",entity
"매도인의 대상회사 발행 보통주식 10,000,000주 매도 및 매수인의 매수","transaction, sale, stock transfer, contract, agreement",entity
무기한,"duration, period, timeframe, timespan, interval",entity
불이행,"breach, default, noncompliance, liability, obligation",entity
하자 확인 여부,"inspection, verification, assessment, evaluation, check",entity
노동조합과의 단체협약,"agreement, contract, negotiation, labor relations, collective bargaining",entity
발견된 자산,"asset, property, resource, ownership, possession",entity
외부 전문가 의견서,"document, report, statement, expert opinion",entity
감사인,"person, auditor, professional, individual",entity
상대방의 서면 동의,"consent, agreement, approval, authorization, permission",entity
상대방의 사전 서면 동의,"consent, agreement, approval, permission, authorization",entity
목표액,"goal amount, target, financial metric, objective",entity
환경 관련 법규,"law, regulation, policy, compliance, legislation, rule",entity
모든 부동산,"real estate, property, asset, investment, land, building",entity
대한민국,"country, nation, state, republic, territory",entity
주식 양도,"transfer, transaction, legal process, stock sale",entity
경영권 변경,"management change, corporate control, ownership transfer, business restructuring, governance shift",entity
추가 자료,"document, information, data, record, material",entity
모든 재무 정보,"financial data, accounting information, fiscal records, economic reports, monetary details",entity
추가 실사,"inspection, verification, due diligence, evaluation, assessment",entity
배당,"dividend, payment, distribution, financial term, corporate action",entity
당사자,"party, participant, stakeholder, involved person",entity
모든 세금,"tax, payment, obligation, levy, duty, revenue",entity
비용,"expense, cost, charge, expenditure, payment, fee",entity
예측 정보,"forecast, prediction, data, information, insight, projection",entity
거래 관련 공동 비용,"cost, expense, fee, charge, payment",entity
양도소득세,"tax, income, capital gains, revenue, levy",entity
중요 문서,"document, record, file, paperwork, data",entity
거래종결일로부터 60일간,"기간, 시간, 유효기간, 법적기한, 만료일",entity
손해배상 책임 한도,"liability limit, legal term, contract clause, compensation cap, financial responsibility",entity
환경 관련 소송,"lawsuit, litigation, dispute, legal case, environmental claim",entity
조정,"adjustment, negotiation, mediation, reconciliation, settlement",entity
노동 관련 법규,"법률, 규정, 정책, 지침, 노동법",entity
서울특별시 강남구 소재 매도인의 사무실,"office, location, workplace, venue, property, premises",entity
대상회사의 영업,"business, operation, company, activity, enterprise",entity
거래종결일로부터 3년간 대상회사와 경쟁하는 사업을 영위하지 않음,"contract, agreement, clause, obligation, restriction",entity
제공한 모든 정보,"information, data, details, knowledge, facts",entity
상호 선의와 신뢰,"trust, goodwill, cooperation, relationship, understanding",entity
통상의 영업과정,"business process, operation, commercial activity, routine procedure, trade practice",entity
별첨,"document, attachment, appendix, contract component",entity
법령,"law, regulation, statute, legal code, legislation",entity
업데이트 기간,"기간, 시간, 주기, 기간한정, 업데이트",entity
매수인의 진술보증이 정확함,"statement, assurance, condition, agreement",entity
다음 사항,"item, clause, statement, provision, condition, term",entity
대표이사,"executive, leader, manager, director, officer, administrator",entity
순부채,"debt, liability, financial obligation, accounting term, economic concept",entity
계약의 수정이나 변경,"contract, agreement, modification, amendment, negotiation, legal document",entity
법령상 요구 또는 상대방의 서면 동의,"law, regulation, consent, requirement, agreement, condition",entity
매수인,"buyer, purchaser, party, stakeholder, participant",entity
통상의 영업과정에 따라,"business practice, operational process, standard procedure, workflow, management method",entity
대상회사의 재무상태,"financial status, company condition, fiscal health, economic state, business performance",entity
"금 일천억원(₩100,000,000,000)","money, currency, amount, value, finance, capital",entity
실사 과정이다,"process, procedure, method, phase",entity
등기우편,"mail, communication, postal service, notification, document delivery",entity
시설 이전,"relocation, transfer, movement, logistics, operation",entity
관련 증빙,"document, evidence, proof, record, verification",entity
본 계약의 해석에 대한 분쟁,"dispute, conflict, controversy, legal issue, disagreement",entity
검증 절차,"process, procedure, verification, validation, step",entity
거래종결 후 6개월 내,"기간, 기한, 제한, 시간, 조건",entity
대상회사의 자산,"asset, property, resource, holding, capital",entity
주식 양도가 완료되는 날,"date, deadline, settlement day, transaction completion, financial term",entity
절차,"process, method, procedure, protocol, system",entity
모든 통지,"notification, communication, message, alert, announcement",entity
계약 상대방으로부터의 위반 통지,"contract breach, notification, legal notice, communication, formal alert",entity
권리,"right, entitlement, privilege, claim, legal concept",entity
매도인에게 경영 자문,"consulting, advisory, management, service, support",entity
일관된 회계 기준,"accounting standard, financial principle, regulation, guideline, policy",entity
진술과 보증,"contract, agreement, statement, warranty, legal document",entity
부록,"appendix, supplement, addendum, attachment, annex",entity
매수인이 인지하고 있던 사항,"knowledge, awareness, information, understanding",entity
주권,"sovereignty, authority, control, jurisdiction, power",entity
영업일,"business day, working day, weekday, operating hours, office hours",entity
본 계약 체결일 및 거래종결일 현재 사항의 진실성과 정확성,"contract date, agreement date, legal term, transaction date",entity
매수인이 실사 과정에서 실제로 인지한 사항,"fact, knowledge, information, awareness, recognition",entity
어느 일방에게 유리하게,"phrase, expression, language, communication, statement",entity
허가,"permission, authorization, approval, license, consent",entity
하자담보책임 청구,"legal claim, liability, warranty, contract law, obligation",entity
추가 대가 지급,"payment, compensation, adjustment, reward, remuneration",entity
지적재산권,"intellectual property, legal right, intangible asset, ownership rights",entity
거래종결 후 발견된 자산,"asset, property, ownership, possession",entity
핵심 임직원,"employee, staff, personnel, workforce, team",entity
운영,"management, operation, administration, execution, process",entity
1부,"part, section, division, segment",entity
중요한 부정적 변동이 없음,"condition, clause, requirement, term, provision",entity
완전한 소유권,"ownership, property, possession, rights, title",entity
규제 변경,"regulation, policy, rule, law, guideline, compliance",entity
환경 관련 소송이나 분쟁,"dispute, litigation, conflict, environmental issue, legal case",entity
15영업일,"time period, duration, business days, processing time",entity
매매주식의 매매,"transaction, agreement, trade, contract, deal",entity
대상회사의 이사,"person, director, executive, officer, board member",entity
금 일만원,"currency, money, financial instrument, monetary unit, payment method",entity
제공한 모든 정보의 정확성을 위해 최선을 다함,"statement, assurance, declaration, commitment",entity
거래종결,"transaction closure, deal finalization, settlement, contract completion, agreement end",entity
이전의 모든 서면 합의,"agreement, contract, understanding, arrangement",entity
대한상사중재원의 중재,"arbitration, mediation, dispute resolution, legal process, conflict settlement",entity
조세 관련 사항의 하자담보책임,"tax, liability, obligation, legal matter, fiscal issue",entity
"담보권, 제한, 부담이 없는 상태","security interest, restriction, encumbrance-free status, lien, legal claim",entity
거래종결일 현재,"date, time, moment, point",entity
대상회사를 상대로 하거나 대상회사가 당사자인 중요한 절차,"legal procedure, litigation, arbitration, administrative process",entity
대상회사의 이사로 선임한다,"appointment, designation, election, corporate action, management decision",entity
주요 고객,"customer, client, consumer, buyer, stakeholder",entity
라이선스와 허가,"license, permit, authorization, agreement, contract",entity
분쟁,"conflict, dispute, contention, disagreement, confrontation, struggle",entity
본 계약을 체결하고 이행할 완전한 권한과 능력,"authority, power, capacity, competence, authorization",entity
종결 확인서,"document, certificate, agreement, confirmation, record",entity
조세 관련 사항,"taxation, legal matter, financial regulation, fiscal policy",entity
연결 재무제표,"financial statement, accounting report, consolidated financials, financial document, business record",entity
확정된 운전자본,"finance term, accounting concept, capital management, financial metric",entity
매매대금의 30%,"percentage, proportion, financial term, transaction metric",entity
거래종결일까지,"deadline, time limit, cutoff date, closing date",entity
검증 비용,"cost, expense, verification fee, liability, financial burden",entity
거래종결 후,"time, phase, period, stage",entity
감사보고서,"report, document, accounting, financial statement, audit",entity
당사자들,"participants, parties, individuals, stakeholders, involved",entity
거래종결일,"날짜, 시점, 거래일, 완료일, 법적기준일",entity
기존 브랜드,"brand, company, business, trademark, corporation",entity
연구개발 프로젝트,"project, research, development, initiative, program",entity
전 직원,"employee, staff, workforce, personnel",entity
대상회사의 모든 보험계약,"insurance contracts, agreements, policies, financial instruments",entity
매수인의 연결 재무제표,"재무제표, 회계자료, 금융문서, 기업보고서",entity
매도인,"seller, vendor, party, trader, transferor",entity
대상회사,"company, business, corporation, organization, entity",entity
합의한 날,"agreement, contract, settlement, legal act, transaction date",entity
실사 과정 외에 연간 1억원 이상의 계약,"contract, agreement, financial arrangement, business deal",entity
매매주식,"주식, 자산, 투자, 금융, 증권",entity
매매대금이 준비됨,"condition, requirement, obligation, contract term",entity
모든 중요한 계약,"contract, agreement, deal, arrangement, commitment",entity
통제권,"control, authority, management, governance, power",entity
하자와 손해 간 인과관계 입증 자료,"document, evidence, proof, legal material, claim attachment",entity
균등,"equality, fairness, balance, equity",entity
개인정보보호법,"law, regulation, privacy, compliance, legislation",entity
"사업과 관련된 모든 법령, 규정","법률, 규정, 준수, 규제, 지침, 법령",entity
상대방의 비밀정보,"confidentiality, secret, information, privacy, data",entity
공개된 정보,"information, data, knowledge, disclosure, content",entity
부정적 변동,"change, decline, decrease, negative trend, downturn",entity
매수인이 선임한 감사인,"auditor, accountant, financial inspector, reviewer, examiner",entity
환경 관련 분쟁,"dispute, conflict, litigation, issue, controversy, case",entity
중요한 측면에서 정확하고 완전하다,"accuracy, completeness, information quality, data integrity, precision",entity
지원,"assistance, support, aid, help",entity
운전자본 확정,"date, deadline, reference point, financial term",entity
양 당사자의 서면 합의,"agreement, contract, arrangement, understanding, negotiation",entity
관련 등기 절차,"procedure, process, cooperation, legal step, administrative task",entity
거래종결 5영업일 전,"timeframe, deadline, notification period, business days, schedule",entity
제92조에 정한 바,"article, clause, regulation, law, provision",entity
추가 실사 요청,"request, inquiry, procedure, obligation",entity
발송,"sending, dispatch, delivery, transmission, shipment",entity
추가 대가 지급 등의 조정,"payment, adjustment, compensation, transaction, finance",entity
본 거래,"transaction, agreement, deal, contract, negotiation",entity
부동산의 임대차계약,"contract, agreement, lease, legal document, property transaction",entity
진행 중인 세무조사,"investigation, audit, review, examination, inquiry",entity
주요 고객에 대한 통지,"notification, communication, message, notice, alert",entity
경영 자문,"consulting, advisory, management, service, guidance",entity
양호한 상태,"상태, 조건, 상황, 품질, 평가",entity
이전의 모든 구두 합의,"agreement, contract, understanding, negotiation, arrangement",entity
문서,"document, record, file, text, report",entity
인지한 사항,"recognition, awareness, knowledge, understanding, acknowledgment",entity
거래,"transaction, trade, deal, exchange, contract",entity
영업,"business, operation, sales, commerce, transaction",entity
불가항력적 사유,"force majeure, uncontrollable event, legal excuse, unforeseen circumstance",entity
취득세,"tax, fee, charge, levy, financial obligation",entity
지정한 계좌,"account, bank account, financial account, payment method",entity
데이터 보호 관련 법규,"law, regulation, compliance, policy, legislation",entity
주요 고객과의 관계 유지,"고객관리, 관계유지, 협력, 소통, 비즈니스, 거래관리",entity
계약 상대방,"party, counterparty, entity, participant, stakeholder",entity
대상회사의 모든 중요 자산,"asset, property, resource, capital",entity
본 계약에 정한 절차,"procedure, process, method, protocol, step",entity
이사회 결의서,"document, resolution, agreement, decision, corporate record",entity
규정,"rule, regulation, guideline, policy, law",entity
어느 일방,"party, participant, entity, stakeholder, individual",entity
손해액 산정 근거 및 관련 증빙,"document, evidence, proof, record, report",entity
중요한 부정적 변동,"risk, financial impact, negative change, economic factor, loss",entity
복잡한 사안,"issue, matter, case, problem, situation, concern",entity
일부 조항,"clause, provision, term, condition, article, regulation",entity
대한민국 법률,"law, legislation, statute, regulation, legal system, policy",entity
필요한 정보,"information, data, details, knowledge, content",entity
한국어본,"language, translation, text, script, communication",entity
필요 서류,"document, paperwork, record, file, certificate",entity
매도인이 지정한 계좌로 송금하는 방식으로,"payment, transaction, remittance, money transfer, financial process",entity
경영권,"management rights, control, ownership, authority, governance",entity
본 계약의 별첨,"contract appendix, attachment, document, addendum, supplement",entity
중요한 부채,"부채, 채무, 금융, 의무, 책임",entity
하자담보책임의 청구,"legal claim, liability, contract procedure, warranty claim",entity
확정된 손해배상액,"compensation, damages, payment, liability, obligation",entity
매수인이 지명한 자,"participant, appointee, representative, nominee, agent",entity
사업계획 및 예측,"plan, forecast, strategy, projection, analysis",entity
거래종결 후 최소 1년간,"time period, duration, term, interval",entity
정보,"data, knowledge, details, facts, intelligence",entity
30영업일,"period, duration, timeframe, deadline, timespan",entity
연간 1억원 이상의 중요 계약,"contract, agreement, deal, business, transaction, commitment",entity
운전자본 확정과 목표액,"finance, accounting, capital, budgeting, target",entity
청구,"claim, demand, request, obligation, legal action",entity
소유권 관련 사항,"legal issue, property right, ownership matter, contractual obligation, liability",entity
제63조에 따른 제3자 검증 보고서,"report, verification, document, compliance, evidence",entity
거래종결 후 60일 내,"timeframe, deadline, period, duration, interval",entity
임대차계약,"contract, agreement, lease, legal document, transaction",entity
매수인 추가 실사 요청,"request, inquiry, due diligence, verification",entity
1억원 이상이다,"amount, value, money, finance, contract, payment",entity
천재지변,"natural disaster, force majeure, calamity, unforeseen event",entity
정상적으로,"adverb, manner, state, condition, process",entity
라이선스,"authorization, permit, certification, approval, credential",entity
동일한 조건,"condition, term, agreement, provision, clause",entity
세무조사,"tax audit, investigation, inspection, compliance check, financial review",entity
"보통주식 10,000,000주","stock, share, equity, security, asset",entity
매매주식의 매매와 관련한 당사자 간의 모든 합의,"agreement, contract, negotiation, arrangement, deal",entity
정상적이며 유효하다,"validity, legality, normality, legitimacy, compliance",entity
증빙,"evidence, documentation, proof, record, verification",entity
나머지 조항,"clause, provision, term, condition, agreement, contract",entity
실사 과정,"process, procedure, inspection, verification, evaluation",entity
거래종결 후 발생하는 행정적 사항,"administration, process, cooperation, procedure, compliance",entity
대한상사중재원,"arbitration, institution, organization, dispute resolution",entity
통지 기한을 도과한 청구,"legal claim, deadline breach, invalid demand, contractual issue, legal concept",entity
매도인의 진술보증,"warranty, guarantee, statement, assurance, legal term, contract clause",entity
요청,"request, demand, petition, application, appeal",entity
예상 손해액,"손해, 금전적 손실, 피해액, 손실액, 예상 비용",entity
독립된 제3자 전문기관,"기관, 조직, 제3자, 전문기관, 독립기관, 검증기관",entity
정부 승인,"government, authorization, approval, permission, regulation",entity
증빙자료,"document, evidence, proof, record, verification",entity
"운전자본, 순부채 등의 변동","finance, accounting, capital, liability, financial metric",entity
중요 계약,"contract, agreement, deal, negotiation, commitment",entity
제한,"restriction, limitation, constraint, regulation, control",entity
본 계약상 권리의무,"contractual rights, obligations, legal duties, agreement terms, contractual provisions",entity
번역본,"translation, version, text, document",entity
소유권 관련 사항의 하자담보책임,"legal issue, liability, property law, warranty, obligation",entity
제3자,"third party, outsider, external entity, independent actor, uninvolved person",entity
매매대금 지급에 필요한 충분한 자금 확보,"funds, financing, capital, liquidity, resources",entity
손해액 산정 근거,"evidence, proof, documentation, basis, justification",entity
재무 정보,"financial data, accounting, fiscal information, economic report, financial statement",entity
상세 보고서,"report, document, record, statement, file",entity
거래종결 후 3개월간,"기간, 시간, 기간조건, 지원조건",entity
금 일천억원,"money, currency, amount, finance, value",entity
서면,"document, writing, text, paper",entity
양 당사자가 협의하여,"agreement, negotiation, consent, arrangement, understanding",entity
계약 사본,"contract copy, document, agreement, record",entity
외부 전문가,"expert, consultant, specialist, advisor, professional",entity
매매대금 조정,"financial adjustment, transaction, accounting, economic process",entity
중요한 계약,"agreement, deal, contract, arrangement, understanding",entity
미지급 매매대금,"payment, debt, financial obligation, transaction amount",entity
총 매매가격,"price, value, cost, amount, sum",entity
주당 매매가격,"price, value, cost, amount, rate",entity
모든 정보,"information, data, knowledge, content, facts, details",entity
원활한 경영권 이전,"management transfer, ownership transition, business succession, corporate handover, leadership change",entity
부담,"liability, encumbrance, obligation, burden",entity
모든 중요 자산,"asset, property, resource, capital",entity
본 계약 체결일로부터 30일 이내,"time period, deadline, duration, timeline, timeframe",entity
진술보증 위반,"breach, violation, warranty, liability, contract, defect",entity
목표 달성,"achievement, goal, objective, success, milestone",entity
담보권,"security interest, lien, collateral, legal claim, financial right",entity
경영권 이전,"transfer, management, ownership, transaction, business process",entity
어느 당사자,"participant, party, entity, stakeholder, individual, member",entity
번역본과 불일치 시,"rule, guideline, policy, principle, standard",entity
거래종결 후 첫 회계연도의 감사보고서,"document, report, accounting, audit, financial statement",entity
중요한 측면,"aspect, element, factor, consideration, feature",entity
매도인의 사무실,"office, workplace, location, premises, business place",entity
우발채무,"liability, obligation, debt, financial risk, contingent liability",entity
확정된 손해배상액과 미지급 매매대금,"손해배상, 채무, 금전, 법률, 계약",entity
모든 진술과 보증,"statement, warranty, assurance, declaration",entity
하자의 구체적 내용을 기술한 상세 보고서,"report, document, record, description, claim",entity
"금 일만원(₩10,000)","currency, money, amount, payment, value, price",entity
일방,"party, participant, entity, side, stakeholder",entity
공소시효 만료일,"deadline, statute, limitation, expiration, legal term",entity
"소송, 중재, 행정절차","legal process, dispute resolution, procedure, litigation, arbitration, administrative procedure",entity
통상 15영업일,"duration, processing time, business days, timeframe",entity
2부,"part, section, chapter, installment",entity
본 계약과 관련된 분쟁,"contract dispute, legal conflict, litigation, disagreement, lawsuit",entity
본 계약 체결일,"date, point, moment, time",entity
법무,"legal affairs, law, compliance, regulation",entity
제1심 관할법원,"court, jurisdiction, legal body, tribunal, authority",entity
정산,"settlement, accounting, reconciliation, financial process",entity
자산,"asset, property, resource, capital, wealth",entity
3년,"duration, period, timespan, interval, term",entity
선량한 관리자,"person, agent, party, entity, stakeholder",entity
성실하게,"diligence, sincerity, earnestness, dedication",entity
하자,"defect, flaw, damage, fault, malfunction",entity
제92조,"law, article, regulation, clause, statute",entity
하자담보책임,"liability, warranty, legal responsibility, obligation",entity
중요한 측면에서 정확하다,"accuracy, correctness, precision, reliability, validity",entity
대상회사 관련 정보,"company, business, entity, organization, firm",entity
모든 환경 관련 법규,"law, regulation, compliance, policy, guideline",entity
발송 후 3영업일 경과,"time period, duration, deadline, business days, notification interval",entity
대리인,"agent, representative, proxy, delegate, intermediary",entity
거래 시너지 실현,"협력, 시너지, 거래, 효과, 상호작용, 협업",entity
