node,conceptualized_node,node_type
각 당사자는 대리인을 선임할 수 있다.,"delegation, representation, authorization, appointment, legal action",event
모든 재무 정보가 일관성을 가진다.,"consistency, reliability, accuracy, validity, standardization",event
본 계약의 해석에 대한 분쟁이 있을 경우,"disagreement, interpretation, legal dispute, negotiation, conflict",event
재무제표에 부채가 기재되어 있다.,"기록, 정보공개, 공시, 금융보고, 재무관리, 책임",event
기존 공급계약이 동일한 조건으로 유지된다.,"contract renewal, agreement maintenance, continuity, stability, business arrangement",event
매도인의 진술보증이 중요한 측면에서 정확하다.,"disclosure, accuracy, representation, assurance, verification",event
매수인이 대상회사를 인수한다.,"acquisition, merger, investment, ownership transfer, business deal",event
매수인이 대상회사 관련 정보를 합리적으로 요청한다.,"information request, due diligence, inquiry, negotiation, verification",event
상대방은 계약을 해제할 수 있다.,"termination, cancellation, revocation, agreement, legal action",event
대표이사들이 서명한다.,"agreement, authorization, decision-making, endorsement, formality",event
브랜드 사용에 대한 규정이 제정된다.,"regulation, standardization, governance, policy-making, control",event
본 계약은 대한민국 법률에 따라 해석된다.,"legal interpretation, jurisdiction, regulation, governance, legislation",event
대상회사는 모든 중요한 계약을 위반한 사실이 없다.,"compliance, legality, contract, assurance, verification",event
매수인은 확정된 손해배상액을 미지급 매매대금과 상계할 수 있다.,"compensation, offset, settlement, damages, contract, payment",event
매수인은 외부 전문가를 선임한다.,"delegation, consultation, outsourcing, decision-making, evaluation",event
데이터룸을 통해 정보가 공개된다.,"disclosure, transparency, communication, revelation, sharing",event
계약의 이행에 있어 상호 선의와 신뢰를 바탕으로 양 당사자가 성실히 협력한다.,"협력, 신뢰, 성실, 상호작용, 계약관계, 협상, 동의",event
대상회사는 사업을 운영할 수 있다.,"operation, business, management, continuity, authorization",event
하자가 확인된다,"discovery, detection, inspection, evaluation, assessment",event
매수인이 매도인에게 하자를 서면으로 통지한다.,"notification, communication, disclosure, reporting, transaction",event
매도인의 진술보증은 그 사항에 적용되지 않는다.,"disclaimer, exclusion, limitation, contract, legal interpretation",event
하자가 확인되지 않는다,"validation, confirmation, approval, verification, assessment",event
매도인은 매도인 관련 진술보증 조항을 준수해야 한다.,"compliance, obligation, assurance, contract, warranty",event
매도인의 거래종결 의무가 발생한다,"contractual obligation, transaction, legal duty, fulfillment, closing",event
거래종결 전 선언된 배당이 있다.,"distribution, declaration, settlement, transaction, allocation",event
진술과 보증의 기준일이 확정된다.,"계약, 확정, 기준일, 법률, 약정, 확약",event
거래 종결 후 대상회사가 매수인의 연결 재무제표에 포함된다.,"합병, 통합, 연결, 지배, 재무보고",event
기존 공급계약은 동일한 조건으로 유지된다.,"contract maintenance, agreement extension, status quo, continuity, stability",event
필요한 경우가 발생한다.,"necessity, requirement, contingency, demand, circumstance",event
양 당사자는 관련 등기 절차에 협력한다.,"agreement, cooperation, registration, legal process, documentation",event
"매도인이 보유한 대상회사 발행 보통주식 10,000,000주를 매수인에게 매도한다.","stock sale, share transfer, equity transaction, ownership change, asset transfer",event
3영업일이 경과하면 통지가 도달한 것으로 본다.,"notification, assumption, time limit, legal presumption, communication",event
거래종결 후 매수인에게 인도된다.,"ownership transfer, delivery, transaction, fulfillment, conveyance",event
본 계약은 이전의 모든 구두 또는 서면 합의를 대체한다.,"agreement, contract, replacement, negotiation, legal event",event
모든 재무 정보를 작성한다.,"recordkeeping, documentation, reporting, accounting, management",event
부록과 별첨이 계약의 일부를 구성한다,"agreement, inclusion, documentation, annexation, legal recognition",event
본 계약의 효력 발생을 위해 아래와 같이 서명한다.,"agreement, authorization, validation, confirmation, contract formation",event
서울중앙지방법원이 제1심 관할법원이 된다.,"jurisdiction, assignment, court designation, legal authority, judicial process",event
본 계약은 매매주식의 매매와 관련한 당사자 간의 모든 합의를 포함한다.,"agreement, contract, negotiation, transaction, settlement",event
청구는 효력이 없다.,"rejection, invalidity, dismissal, denial, termination",event
통지에 하자의 구체적 내용과 예상 손해액이 포함된다.,"notification, disclosure, warning, risk assessment, information sharing, damage estimation",event
본 계약은 매도인과 매수인 간 매매주식 거래에 필요한 제반 사항을 규정한다.,"agreement, transaction, regulation, contract, negotiation",event
매수인이 감사인을 선임한다.,"appointment, selection, authorization, auditing, oversight",event
매도인은 잔금 수령 후 주식의 소유권을 매수인에게 이전한다.,"ownership transfer, transaction, payment, sale, contract fulfillment",event
제92조에 정한 바가 있다.,"regulation, legislation, legal provision, compliance, governance",event
데이터룸을 통해 모든 정보가 공개된다.,"정보공개, 투명성, 공개, 공유, 공개화",event
조세 관련 사항에 하자가 발생한다.,"error, taxation, dispute, compliance, irregularity",event
매매대금은 거래종결일에 전액 현금으로 지급한다.,"payment, transaction, settlement, contract, obligation",event
매수인의 진술보증이 정확하다.,"certification, affirmation, verification, disclosure, assurance",event
매수인에게 제3자에게 제시한 더 유리한 조건을 동일하게 적용한다.,"equal treatment, fairness, contract amendment, non-discrimination, agreement adjustment",event
매수인이 추가 실사를 요청한다.,"due diligence, verification, negotiation, request, assessment",event
대상회사의 핵심 임직원이 거래종결 후 최소 1년간 근무를 유지하도록 최선의 노력을 다한다.,"employment, retention, obligation, agreement, commitment",event
본 계약과 관련된 분쟁이 발생한다.,"conflict, dispute, disagreement, litigation, legal issue",event
중요 자산이 정상적으로 운영되고 있다.,"operation, stability, maintenance, management, monitoring",event
대상회사의 재무제표는 한국채택국제회계기준에 따라 작성되었다.,"reporting, accounting, compliance, disclosure, regulation",event
매도인이 매매대금 수령 계좌 정보를 통지한다.,"notification, communication, transaction, disclosure, instruction",event
대상회사는 사업 운영에 필요한 모든 지적재산권을 적법하게 보유하거나 사용할 권리를 가진다.,"ownership, authorization, compliance, intellectual property, legal rights, business operation",event
대상회사의 모든 중요 문서는 보관된다.,"documentation, preservation, archiving, recordkeeping, compliance",event
매도인은 제공한 모든 정보의 정확성을 위해 최선을 다했음을 확인한다.,"confirmation, assurance, verification, diligence, disclosure",event
양 당사자가 상호 선의와 신뢰를 바탕으로 한다.,"trust, cooperation, goodwill, agreement, partnership",event
각 당사자는 상대방의 서면 동의가 있는 경우 비밀정보를 공개할 수 있다.,"disclosure, permission, confidentiality, agreement, authorization",event
당사자들은 필요시 대한상사중재원의 중재에 따른다.,"arbitration, dispute resolution, agreement, mediation, settlement",event
대상회사에 대한 경영권과 통제권이 매수인에게 이전된다.,"acquisition, ownership transfer, control shift, business transaction, corporate change",event
주식 양도가 완료된다.,"ownership transfer, transaction, settlement, investment, asset exchange",event
계약서 2부를 작성한다.,"agreement, documentation, formalization, recordkeeping, transaction",event
거래종결이 이루어진다.,"completion, agreement, transaction, settlement, closure",event
매도인은 제공한 모든 정보의 정확성을 위해 최선을 다했다.,"disclosure, assurance, verification, diligence, responsibility",event
"운전자본, 순부채 등이 변동된다.","financial change, accounting, fluctuation, capital management, liquidity",event
계약의 수정이나 변경이 이루어진다,"agreement, modification, negotiation, alteration, revision",event
대상회사는 모든 세금을 적시에 납부했다.,"compliance, payment, obligation, responsibility, legality",event
본 계약이 효력이 발생한다.,"activation, commencement, initiation, agreement, enforcement",event
본 계약의 해석에 대한 분쟁이 발생한다.,"dispute, interpretation, disagreement, conflict, legal issue",event
나머지 조항은 유효하다.,"validity, enforcement, continuation, legal effect, contract",event
통지가 도달한 것으로 본다.,"notification, communication, delivery, assumption, legal fiction",event
주요 고객에 대한 통지,"communication, notification, information sharing, announcement, alert",event
매도인은 거래종결 시 필요 서류를 인도한다.,"document transfer, transaction, delivery, agreement, closing",event
서울중앙지방법원이 제1심 관할법원이 된다,"jurisdiction, authority, assignment, court organization, legal process",event
본 계약은 2부를 작성한다.,"contracting, documentation, agreement, formalization, record-keeping",event
본 계약이 체결된다.,"agreement, confirmation, commitment, commencement, formalization",event
매수인이 하자를 발견한다.,"inspection, discovery, defect, evaluation, quality control",event
취득세를 매수인이 부담한다.,"taxation, transaction, payment, obligation, responsibility",event
하자담보책임은 공소시효 만료일까지 유효하다.,"legal obligation, warranty, expiration, validity, limitation period",event
매도인과 매수인이 합의하지 못할 경우 대한상사중재원이 검증 기관을 지정한다.,"arbitration, verification, mediation, dispute resolution, appointment",event
양도소득세를 매도인이 부담한다.,"taxation, responsibility, payment, obligation, transaction",event
대상회사가 적절한 보상한도를 유지하고 있다.,"risk management, compliance, regulation, oversight, control",event
양 당사자가 성실히 협력한다.,"cooperation, collaboration, partnership, agreement, commitment",event
분쟁이나 소송과 관련된 위험이 현재 존재하지 않는다.,"safety, stability, security, peace, harmony",event
매수인은 실사를 수행할 수 있다.,"investigation, verification, assessment, evaluation, review",event
"매도인이 보유한 대상회사 발행 보통주식 10,000,000주를 매수인에게 매도하고, 매수인이 이를 매수한다.","transaction, transfer, acquisition, sale, purchase, ownership change",event
매수인은 매매대금 지급에 필요한 충분한 자금을 확보했음을 확인한다.,"verification, confirmation, finance, funding, assurance",event
분쟁이 대한민국 법률에 따라 해석된다.,"legal interpretation, dispute resolution, jurisdiction, legal process, governance",event
양 당사자가 선량한 관리자의 주의의무로 본 계약을 이행한다.,"의무이행, 계약준수, 신의성실, 관리감독, 법적책임",event
사업계획 및 예측이 합리적인 가정에 기초하여 성실하게 작성되었다.,"planning, prediction, rationality, diligence, business analysis, assumption",event
상대방의 사전 서면 동의를 받지 않는다.,"violation, neglect, omission, disrespect, breach",event
기존 분쟁 해결이 필요하다.,"resolution, negotiation, mediation, settlement, reconciliation",event
상대방은 손해배상을 청구할 수 있다.,"litigation, compensation, dispute, claim, remedy",event
매도인은 추가 자료를 요구할 수 있다.,"request, negotiation, transaction, documentation, approval",event
어느 당사자는 상대방의 사전 서면 동의 없이 본 계약상 권리의무를 제3자에게 양도할 수 없다.,"restriction, limitation, assignment, consent, contract, obligation",event
매수인은 매매대금을 지급한다.,"payment, transaction, exchange, fulfillment, obligation",event
목표 달성 시 추가 대가 지급 등의 조정은 없다.,"negotiation, agreement, reward, compensation, policy, limitation",event
본 계약은 당사자 간 완전한 합의를 구성한다.,"agreement, contract, consensus, commitment, finalization",event
복잡한 사안의 경우 검증 절차는 30영업일까지 연장될 수 있다.,"verification, extension, delay, process, evaluation",event
본 계약의 부록과 별첨이 있다,"attachment, documentation, referencing, supplementation, inclusion",event
매도인은 거래종결일까지 대상회사를 통상의 영업과정에 따라 운영한다.,"management, operation, business activity, continuity, compliance",event
불가항력적 사유로 인한 불이행에 대해 책임을 면한다,"exemption, force majeure, nonperformance, liability, legal defense",event
매도인은 매매주식에 대한 처분권한을 가진다.,"ownership, authority, control, rights, transfer",event
거래종결 5영업일 전이 된다.,"deadline, notification, preparation, anticipation, scheduling, transaction",event
제공된 대상회사의 재무제표는 한국채택국제회계기준에 따라 작성되었다.,"financial reporting, accounting, compliance, standardization, disclosure",event
"매매주식의 총 매매가격은 금 일천억원(₩100,000,000,000)으로 한다.","transaction, agreement, finance, valuation, contract",event
본 계약과 관련된 분쟁이 발생한다,"dispute, conflict, disagreement, legal issue, negotiation, resolution",event
양 당사자가 서면으로 합의한다,"agreement, negotiation, contract, commitment, consent",event
하자담보책임을 청구한다.,"legal claim, liability, compensation, dispute, enforcement",event
매수인은 외부 전문가를 선임할 수 있다.,"delegation, authorization, consultation, decision-making, expertise",event
양 당사자는 상호 협력한다.,"cooperation, collaboration, partnership, mutualism, alliance",event
첫 회계연도가 시작된다.,"beginning, initiation, launch, accounting, finance, transition",event
본 계약의 부록과 별첨이 계약의 일부를 구성한다.,"agreement, incorporation, documentation, annexation, contract formation",event
거래 관련 공동 비용을 균등 분담한다.,"cost sharing, cooperation, fairness, agreement, collaboration",event
대상회사는 노동조합과의 단체협약을 위반한 바 없다.,"compliance, agreement, negotiation, labor relations, dispute resolution",event
매수인이 매매주식을 매수한다.,"transaction, acquisition, exchange, investment, ownership transfer",event
매수인은 대상회사의 독립적 경영을 보장한다.,"guarantee, assurance, independence, management, governance",event
추가 대가 지급 등의 조정은 없다.,"agreement, resolution, negotiation, finalization, settlement",event
배당이 지급되지 않았다.,"payment failure, financial delay, nonpayment, deprivation, distribution issue",event
거래 시너지가 실현된다.,"collaboration, integration, cooperation, synergy, value creation",event
매수인이 인지하고 있던 사항이나 공개된 위험이 있다.,"disclosure, awareness, risk, knowledge, transparency",event
본 계약이 어느 일방에게 유리하게 해석되지 않는다.,"neutrality, fairness, interpretation, equality, contract law",event
대상회사는 거래종결 후 즉시 전 직원에게 경영권 변경을 통지한다.,"notification, communication, transition, management, announcement",event
매도인이 거래종결 후 3개월간 원활한 경영권 이전을 지원한다.,"transition, support, cooperation, succession, facilitation, assistance",event
매수인은 거래종결일로부터 30영업일 이내에 대상회사에 대한 확인실사를 수행할 수 있다.,"due diligence, verification, inspection, evaluation, confirmation",event
대상회사는 진행 중인 분쟁이 없다.,"legal status, risk assessment, compliance, business evaluation",event
매도인의 진술보증이 매수인이 실사 과정에서 실제로 인지한 사항에는 적용되지 않는다.,"representation, warranty, disclosure, knowledge, limitation, contract, exception",event
대상회사가 사용하는 모든 부동산의 임대차계약은 정상적이다.,"contract, legality, compliance, agreement, verification",event
"대상회사를 상대로 하거나 대상회사가 당사자인 중요한 소송, 중재, 행정절차가 없다.","dispute absence, legal inactivity, proceeding nonexistence, litigation status, arbitration lack",event
계약의 체결에 있어 상호 선의와 신뢰를 바탕으로 양 당사자가 성실히 협력한다.,"협력, 신뢰, 상호작용, 협상, 성실, 약속, 합의",event
"대상회사의 재무상태, 영업, 자산에 중대한 악영향을 미치는 사건이 발생한다.","risk, disruption, loss, insolvency, instability, damage",event
매도인은 이에 성실히 협조해야 한다.,"agreement, cooperation, obligation, compliance, duty",event
본 계약은 대한민국 법률에 따라 규율되고 해석된다.,"legal regulation, legal interpretation, governance, contract law, jurisdiction",event
매수인은 본 계약을 체결할 완전한 권한과 능력을 보유한다.,"authority, capacity, contract, legal power, authorization",event
어느 당사자가 본 계약상 권리의무를 제3자에게 양도한다.,"transfer, assignment, delegation, obligation, rights",event
양 당사자가 본 계약을 이행한다.,"performance, fulfillment, agreement, obligation, transaction",event
매도인의 진술보증 위반에 대한 하자담보책임은 거래종결일로부터 60일간 유효하다.,"contract, warranty, liability, transaction, validity period, legal responsibility, agreement",event
대상회사의 모든 중요 자산이 정상적으로 운영되고 있다.,"inspection, verification, confirmation, assessment, evaluation",event
합리적인 가정에 기초한다.,"assumption, reasoning, inference, logic, foundation",event
독립된 제3자 전문기관의 검증을 거친다,"assessment, validation, verification, certification, auditing",event
상대방의 사전 서면 동의를 받는다.,"agreement, consent, authorization, permission, compliance",event
매수인이 매도인에게 경영 자문을 요청할 수 있다.,"consultation, advice, negotiation, collaboration, request",event
통지가 발송된 후 3영업일이 경과한다.,"waiting, passage, notification, deadline, duration",event
매수인이 매매대금 지급에 필요한 충분한 자금을 확보했음을 확인한다.,"verification, confirmation, financing, readiness, due diligence",event
매도인의 책임이 면책된다.,"exemption, liability, legal relief, discharge, obligation",event
거래종결일 기준 운전자본을 확정한다.,"settlement, calculation, adjustment, confirmation, finance",event
양 당사자는 거래 시너지 실현을 위해 상호 협력한다.,"cooperation, collaboration, partnership, synergy, mutual benefit",event
매수인이 본 계약을 이행할 완전한 권한과 능력을 보유한다.,"authorization, capacity, compliance, empowerment, legitimacy",event
비밀정보를 제3자에게 공개할 수 있다.,"disclosure, leakage, sharing, exposure, communication",event
양 당사자가 거래종결 시 종결 확인서에 서명한다.,"agreement, confirmation, documentation, closure, contract",event
매수인의 진술보증이 정확하다,"verification, assurance, confirmation, accuracy, trust",event
양도소득세와 취득세가 발생한다.,"taxation, transaction, property transfer, financial obligation, asset exchange",event
매도인은 양도소득세를 부담한다.,"taxation, liability, obligation, financial responsibility, payment",event
"매도인은 주권, 주주명부, 이사회 결의서 등 필요 서류를 인도한다.","delivery, transaction, documentation, transfer, compliance",event
기존 공급계약이 존재한다.,"agreement, contract, arrangement, obligation, partnership",event
본 계약의 수정이나 변경은 오직 서면 합의에 의해 가능하다.,"agreement, modification, contract, amendment, negotiation",event
매수인은 본 계약을 체결한다.,"contract signing, agreement, transaction, commitment, legal act",event
검증 절차가 30영업일까지 연장될 수 있다,"delay, extension, verification, process, postponement",event
진행 중인 연구개발 프로젝트가 있다.,"innovation, research, experimentation, progress, development, collaboration",event
매도인은 거래종결일에 매매주식에 대한 완전한 소유권을 매수인에게 이전한다.,"ownership transfer, transaction, sale, contract execution, conveyance",event
시설 이전 시 매수인이 비용을 부담한다.,"cost allocation, expense responsibility, transaction terms, financial obligation, buyer liability",event
대상회사는 개인정보보호법 등 데이터 보호 관련 법규를 완전히 준수한다.,"compliance, regulation, protection, governance, responsibility",event
대상회사는 매수인의 연결 재무제표에 포함된다.,"consolidation, acquisition, integration, financial reporting, corporate restructuring",event
"대상회사가 당사자인 중요한 소송, 중재, 행정절차가 없다.","legal absence, dispute avoidance, litigation status, procedural inactivity, risk management",event
천재지변이 발생한다,"재해, 위험, 파괴, 변화, 위기, 비상",event
계약 해석에 대한 분쟁,"분쟁, 해석, 법률 문제, 계약 문제, 법적 분쟁, 해석 기준",entity
거래종결 전,"시점, 단계, 절차, 조건, 과정",entity
전 직원,"사람, 인력, 구성원, 조직, 집단",entity
모든 통지,"document, notice, communication, message, notification",entity
제1심 관할법원,"법원, 기관, 재판기관, 조직, 사법기관",entity
기존 브랜드,"상표, 명칭, 자산, 지적재산, 아이덴티티",entity
나머지 조항,"clause, provision, section, term, article, statement",entity
별첨,"appendix, supplement, document, attachment, material",entity
보증,"보장, 약속, 계약, 책임, 조건, 의무, 조항",entity
하자,"defect, issue, problem, flaw, condition, matter, subject",entity
사회공헌 활동,"활동, 프로그램, 이니셔티브, 프로젝트, 노력, 참여, 실천, 행위, 가치",entity
본 계약을 체결하고 이행할 완전한 권한과 능력,"권리, 자격, 조건, 능력, 자율성, 자격요건, 권한",entity
모든 재무 정보,"데이터, 보고서, 자료, 기록, 문서, 정보",entity
매수인,"사람, 주체, 거래자, 참여자, 역할",entity
절차,"방법, 과정, 시스템, 규칙, 단계, 방식, 조건",entity
매수인이 선임한 감사인,"감사인, 전문가, 담당자, 직위, 인물, 역할, 기관",entity
본 거래,"contract, agreement, transaction, deal, arrangement",entity
통지 기한,"기간, 제한, 조건, 규정, 조항",entity
주요 고객과의 관계 원만한 유지,"관계, 협력, 유지, 관리, 신뢰",entity
주식,"증권, 자산, 금융상품, 투자, 재산, 소유권, 경제",entity
비밀정보 공개 금지,"규정, 정책, 제한, 조항, 법률, 규칙, 약관",entity
대상회사,"기업, 조직, 단체, 회사, 사업체, 사업자, 법인",entity
단체협약,"agreement, contract, negotiation, labor relations, collective bargaining, policy",entity
중요한 측면,"개념, 요소, 특성, 기준, 조건, 가치, 원칙",entity
거래종결일로부터,"time, period, duration, term, timeline, interval, deadline",entity
제4장,"chapter, section, part, document, unit",entity
모든 세금,"세금, 납부, 비용, 의무, 재정, 부과, 공공재",entity
매매대금 수령 계좌,"계좌, 금융정보, 수단, 금융계정, 수취처, 정보",entity
거래종결 5영업일 전까지,"기간, 기한, 시점, 조건, 통지",entity
재무 정보,"정보, 데이터, 기록, 보고, 자료, 지표",entity
부동산의 임대차계약,"계약, 거래, 법률관계, 약정, 행위, 절차, 관계",entity
청구,"법률, 절차, 요청, 청원, 신청, 요구",entity
매매조건,"term, condition, agreement, requirement, clause, provision",entity
통제권,"권한, 지배, 통솔, 영향력, 주도권, 관리",entity
대리인,"대리, 역할, 대표, 법률관계, 행위자, 중개",entity
주식회사 감마테크,"회사, 기업, 법인, 조직, 매수자, 업체, 비즈니스",entity
지명한 자,"person, individual, appointee, participant, candidate",entity
관련 등기 절차,"절차, 과정, 법률, 행정, 문서, 업무",entity
은행,"기관, 금융, 조직, 서비스, 산업, 기업",entity
상세 보고서,"문서, 기록, 자료, 파일, 보고, 정보",entity
대상회사의 재무제표,"문서, 보고서, 자료, 회계정보, 기록, 데이터, 정보",entity
거래종결 후 발견된 자산,"자산, 재산, 소유권, 권리, 발견물, 거래, 법률",entity
"보통주식 10,000,000주","stock, equity, security, asset, share, financial instrument",entity
이전의 모든 구두 합의,"agreement, contract, understanding, arrangement, negotiation, communication, document",entity
회계,"분야, 시스템, 관리, 재무, 활동, 절차, 기록",entity
대한민국 법률에 따라 해석,"법, 규정, 원칙, 기준, 체계, 해석, 절차",entity
본 계약에 정한 절차,"절차, 규정, 방식, 조건, 조치, 과정",entity
현금,"화폐, 자산, 지급수단, 유동성, 금융",entity
거래,"transaction, exchange, activity, process, event, operation",entity
실사 과정,"process, procedure, evaluation, assessment, review",entity
자금,"finance, capital, resource, asset, funding, investment, means",entity
상호 선의와 신뢰,"관계, 가치, 원칙, 조건, 협력, 신념",entity
중요한 소송,"lawsuit, litigation, dispute, legal action, case, conflict",entity
거래 당사자들,"주체, 참여자, 집단, 구성원, 단체, 협력자, 관계자",entity
추가 자료,"document, information, content, material, record",entity
매매주식 매도 및 매수에 필요한 제반 사항,"조건, 규정, 조항, 내용, 정책, 요건, 사항",entity
상대방,"개인, 주체, 당사자, 참여자, 인물, 존재",entity
공개된 모든 정보,"자료, 정보, 데이터, 사실, 내용",entity
제3자,"person, participant, outsider, individual, agent, party",entity
종결 확인서,"문서, 증명서, 확인서, 서류, 기록",entity
진행 중인 세무조사,"조사, 절차, 행위, 과정, 이벤트, 활동",entity
거래종결,"계약, 절차, 완료, 합의, 과정, 종료",entity
월별로,"frequency, period, interval, schedule, cycle, time",entity
데이터룸,"서비스, 플랫폼, 시스템, 공간, 도구, 기술",entity
당사자,"개인, 주체, 인물, 참여자, 이해관계자, 행위자",entity
필요시,"condition, requirement, necessity, circumstance, situation",entity
매도인의 거래종결 의무 발생,"의무, 법률, 계약, 거래, 책임, 요건",entity
본 계약 체결일,"날짜, 시점, 기준, 조건, 시기",entity
처분권한,"권리, 권한, 자격, 법률관계, 소유, 지위",entity
진술,"진술문, 표현, 언어, 내용, 발언, 문장, 서술, 정보, 주장",entity
천재지변,"사건, 위험, 재해, 자연현상, 위기, 상황",entity
무기한,"기간, 시간, 조건, 상태",entity
문제점,"결함, 이슈, 오류, 상황, 현상, 사항",entity
개인정보보호법,"법률, 규정, 정책, 제도, 보호, 기준, 규제, 조항",entity
서울중앙지방법원,"court, institution, organization, judiciary, tribunal, legal body",entity
본 거래와 관련하여,"action, event, transaction, agreement, process, context",entity
모든 규정,"rules, standards, requirements, guidelines, principles, policies, compliance, framework",entity
선량한 관리자의 주의의무,"법률, 의무, 책임, 기준, 원칙, 규정, 개념",entity
서면 동의,"agreement, authorization, consent, permission, approval, document",entity
경영권과 통제권의 이전,"ownership transfer, control change, management transition, transaction, authority shift",entity
대상회사의 독립적 경영,"경영, 운영, 보장, 제도, 관리, 시스템",entity
양도소득세,"세금, 조세, 비용, 재정, 부과",entity
30영업일,"기간, 시간, 기한, 마감, 일정, 절차",entity
모든 지적재산권,"권리, 자산, 법적 권한, 소유권, 사용권, 재산, 지식재산",entity
하자담보책임,"책임, 법률, 보증, 규정, 의무, 조건",entity
재무제표에 기재된 것 외의 중요한 부채,"부채, 위험, 책임, 재무요소, 금융사항, 법적의무",entity
필요 서류,"문서, 자료, 제출물, 요건, 서류",entity
주권,"증서, 권리, 자격, 법적문서, 소유권",entity
첫 회계연도,"period, duration, fiscal year, time span, cycle, accounting term",entity
모든 중요한 계약,"계약, 문서, 합의, 약정, 거래, 법률 관계",entity
상대방의 비밀정보,"정보, 자산, 보호대상, 기밀, 권리, 내용",entity
지적재산권,"권리, 자산, 법률, 보호, 개념, 소유, 재산, 무형재산, 법적개념",entity
확정된 손해배상액,"compensation, liability, settlement, legal term, financial obligation",entity
양호한 상태,"condition, status, state, quality, evaluation",entity
제92조,"law, article, regulation, provision, clause, rule",entity
제공한 모든 정보의 정확성을 위해 최선을 다했음,"statement, confirmation, declaration, assurance",entity
거래 관련 공동 비용,"비용, 부담, 지출, 분담, 경제 개념, 거래 요소",entity
영업일,"날, 기간, 일정, 근무일, 시간, 개념",entity
확정된 운전자본,"finance, accounting, metric, measure, capital, calculation, indicator",entity
권리,"개념, 자격, 주장, 이익, 법률, 원칙",entity
규제 변경,"정책, 변화, 조치, 제도, 행위, 영향",entity
감사보고서,"보고서, 문서, 자료, 기록, 결과, 증빙",entity
서면,"document, statement, record, form, communication",entity
조정,"변경, 합의, 관리, 절차, 결정, 조치, 조율",entity
조건,"requirement, prerequisite, term, provision, criterion, stipulation, condition",entity
중요 문서,"document, file, record, material, paperwork, information",entity
본 계약의 일부 조항,"조항, 조건, 내용, 부분, 문서, 약관",entity
진술보증 사항,"조건, 약정, 조항, 계약, 내용, 문서, 규정, 요구사항",entity
목표 달성 시,"situation, condition, scenario, circumstance, achievement, event",entity
중요한 부채,"부채, 금융, 책임, 의무, 재정, 위험",entity
대한상사중재원,"기관, 단체, 조직, 중재기관, 법률기관, 서비스",entity
관련 증빙,"document, evidence, proof, material, support, record",entity
1부,"document, copy, record, part, section",entity
한국어,"language, tongue, medium, communication system",entity
추가 대가 지급,"compensation, payment, reward, incentive, adjustment, policy",entity
배당,"distribution, payout, allocation, finance, benefit, transaction",entity
시설 이전,"이동, 절차, 변화, 과정, 관리",entity
거래종결일,"시점, 기준일, 마감일, 일정, 기간, 시간, 거래",entity
목표액과 차이,"difference, variance, calculation, metric, financial term, accounting concept",entity
주식회사 베타홀딩스 대표이사,"직위, 대표, 임원, 경영진, 관리자, 회사원, 책임자",entity
본 계약상 권리의무,"권리, 의무, 법률관계, 약정, 책임, 계약조건",entity
각 당사자,"party, participant, entity, individual, stakeholder",entity
번역본,"document, text, version, translation, copy, material",entity
대상회사에 대한 확인실사 수행,"process, procedure, verification, assessment, due diligence, evaluation",entity
진술보증,"법률용어, 계약, 보증, 책임, 조건, 거래",entity
사건,"incident, occurrence, event, situation, issue, matter",entity
대상회사의 중요 문서,"문서, 자료, 기록, 정보, 파일, 증거",entity
거래종결 후 첫 회계연도,"기간, 회계연도, 시간, 재무기간, 보고기간",entity
불가항력적 사유,"reason, cause, event, circumstance, condition, exception",entity
발송 후 3영업일 경과,"기간, 시점, 조건, 기준, 규정",entity
3영업일,"period, duration, term, interval, timeline, business days",entity
환경 관련 법규,"법률, 규정, 제도, 정책, 기준, 규제, 지침",entity
세무,"taxation, finance, accounting, field, discipline",entity
대한민국,"country, nation, state, entity, republic, society, region",entity
적절한 보상한도,"limit, standard, guideline, policy, regulation, criterion",entity
거래종결 후 최소 1년간,"기간, 조건, 의무, 약정",entity
매도인이 지정한 계좌,"계좌, 금융정보, 수단, 대상, 정보, 금융기관, 계정, 매개",entity
실사 과정에서 공개된 것 외에,"information, detail, disclosure, record, data",entity
영업,"business, sales, activity, function, operation, work",entity
법령,"규정, 규칙, 법률, 제도, 조항, 기준",entity
거래종결 후 발견된 부채,"채무, 책임, 법률문제, 금융, 위험, 분쟁",entity
통지 기한을 도과한 청구,"신청, 요구, 절차, 법률, 권리, 행위",entity
2부,"contract, document, section, part, agreement",entity
"금 일만원(₩10,000)","currency, denomination, money, value, asset, financial instrument",entity
기존 분쟁 해결에 필요한 정보,"정보, 자료, 문서, 데이터, 요소, 조건",entity
기존 공급계약,"계약, 약정, 문서, 합의, 거래, 법률관계",entity
거래종결 전제조건,"조건, 기준, 요건, 요구사항, 요소, 필수사항",entity
모든 정보,"정보, 데이터, 내용, 사실, 자료, 자원, 콘텐츠, 자산",entity
총칙,"section, chapter, regulation, rule, provision, guideline, framework",entity
일관된 회계 기준,"회계, 원칙, 기준, 규정, 정책, 지침, 시스템",entity
본 계약,"계약, 합의, 문서, 약정, 법률행위, 거래",entity
매수인의 진술보증,"진술, 보증, 약정, 의무, 조건, 계약, 법률",entity
손해액 산정 근거 및 관련 증빙,"자료, 문서, 증거, 기준, 정보, 항목, 내용",entity
대상회사의 핵심 임직원,"employee, staff, personnel, workforce, executive, management, human resource",entity
