node,conceptualized_node,node_type
천재지변이 불가항력적 사유로 작용한다.,"disaster, force majeure, inevitability, natural events, uncontrollability",event
증빙자료를 첨부한다.,"documentation, submission, verification, proof, evidence",event
거래종결 후 발견된 자산은 매수인에게 귀속된다.,"ownership, transfer, allocation, acquisition, legal process",event
"매매주식의 총 매매가격을 금 일천억원(₩100,000,000,000)으로 정한다.","transaction, agreement, valuation, pricing, negotiation, contract",event
필요시 대한상사중재원의 중재에 따른다.,"arbitration, dispute resolution, mediation, conflict management, legal process",event
제공된 사업계획 및 예측이 성실하게 작성된다.,"planning, forecasting, documentation, diligence, preparation",event
매도인은 매수인의 추가 실사 요청에 성실히 협조해야 한다.,"협상, 의무, 협조, 요청, 거래, 신뢰",event
본 계약을 2부 작성한다.,"agreement, documentation, formalization, duplication, legal process",event
천재지변 등 불가항력적 사유가 발생한다.,"disaster, force majeure, unpredictability, emergency, crisis",event
매매대금 조정이 이루어진다.,"negotiation, adjustment, transaction, agreement, settlement",event
본 계약의 효력 발생을 위해 아래와 같이 서명한다.,"agreement, authorization, commitment, legal act, validation",event
거래종결일 기준 운전자본과 목표액의 차이를 정산한다.,"정산, 재무관리, 거래, 평가, 차감",event
매도인의 진술보증이 중요한 측면에서 정확해야 한다.,"disclosure, assurance, accuracy, representation, verification",event
양 당사자는 종결 확인서에 서명한다.,"agreement, confirmation, documentation, validation, closure",event
대상회사의 사회공헌 활동이 이루어진다.,"contribution, philanthropy, volunteering, support, community service",event
매수인이 대상회사의 경영에 참여한다,"acquisition, management, intervention, control, ownership",event
"대상회사의 재무상태, 영업, 자산에 중대한 악영향을 미치는 사건이 발생한다.","crisis, disruption, loss, risk, instability",event
검증 절차가 복잡한 사안이다.,"verification, complexity, assessment, evaluation, procedure",event
매수인이 감사인을 선임한다.,"appointment, selection, auditing, authority, responsibility",event
기존 공급계약이 존재한다.,"contract, agreement, partnership, commitment, obligation",event
매수인이 실사 과정에서 실제로 어떤 사항을 인지한다.,"awareness, discovery, recognition, understanding, realization",event
브랜드 사용에 관한 규정이 마련되었다,"regulation, governance, standardization, policy, compliance",event
운전자본 확정과 목표액과의 차이 정산이 함께 이루어진다.,"settlement, adjustment, reconciliation, calculation, comparison, evaluation",event
기존 공급계약은 동일한 조건으로 유지된다.,"contract continuation, agreement maintenance, business stability, terms preservation",event
대상회사와 관련된 중요한 중재가 없다.,"arbitration, litigation, legal event, dispute, resolution",event
거래종결은 당사자들이 합의한 날에 이루어진다.,"계약체결, 합의, 완료, 약정, 법률행위",event
합리적인 가정에 기초한다.,"assumption, reasoning, logic, inference, foundation",event
매도인의 진술보증 위반에 대한 하자담보책임이 60일간 유효하다.,"contract, liability, warranty, validity, seller",event
매도인은 제공한 모든 정보의 정확성을 위해 최선을 다했다.,"disclosure, assurance, verification, diligence, responsibility",event
대상회사가 노동 관련 법규를 준수한다.,"compliance, regulation, legality, governance, responsibility",event
본 계약이 대한민국 법률에 따라 해석된다.,"legal interpretation, jurisdiction, governance, regulation, contractual agreement",event
하자가 확인된다.,"discovery, detection, inspection, problem, malfunction, evaluation",event
시설 이전은 매수인의 책임과 비용으로 진행한다,"transfer, relocation, responsibility, cost, obligation",event
대상회사의 핵심 임직원이 거래종결 후 최소 1년간 근무를 유지하도록 최선의 노력을 다한다.,"employment, retention, commitment, agreement, obligation, continuation",event
첫 회계연도가 시작된다.,"beginning, initiation, commencement, accounting, bookkeeping, management",event
매수인이 감사를 선임한다.,"appointment, selection, governance, oversight, auditing",event
각 당사자는 필요시 대리인을 선임할 수 있다.,"representation, delegation, authorization, appointment, legal right",event
매매대금이 준비된다.,"transaction, payment, preparation, finance, arrangement",event
"운전자본, 순부채 등의 변동이 발생한다.","financial change, asset fluctuation, capital adjustment, debt variation, accounting event",event
매도인은 제공한 모든 정보의 정확성을 위해 최선을 다했음을 확인한다.,"confirmation, assurance, verification, diligence, disclosure",event
거래종결 후 60일 내에 거래종결일 기준 운전자본을 확정하고 목표액과 차이를 정산한다.,"정산, 확정, 평가, 거래, 조정, 계산",event
주식회사 알파벤처스와 주식회사 베타홀딩스가 2025년 1월 1일에 계약을 체결한다.,"agreement, partnership, negotiation, collaboration, business event, formalization",event
나머지 조항은 유효하다.,"validity, enforcement, effectiveness, continuity",event
본 계약은 한국어로 작성된다.,"agreement, contract, documentation, language, formalization",event
연구개발 프로젝트는 계속 수행된다.,"progress, innovation, continuation, research, development",event
제15조의 확인실사에서 하자가 발견된다.,"검토, 발견, 조사, 문제, 확인, 리스크",event
대상회사가 매수인의 연결 재무제표에 포함된다.,"consolidation, acquisition, integration, financial reporting, ownership change",event
하자담보책임의 청구는 본 계약에 정한 절차에 따라야 한다.,"legal procedure, contract enforcement, liability claim, dispute resolution, compliance",event
매도인은 주식 및 관련 서류를 매수인에게 이전한다.,"transaction, transfer, exchange, documentation, agreement",event
대상회사의 재무제표가 중요한 측면에서 정확하다.,"accuracy, verification, reliability, assessment, auditing",event
실사 과정에서 계약 관련 정보가 공개되었다.,"disclosure, negotiation, transparency, verification, information sharing",event
공개된 모든 정보는 중요한 측면에서 완전하다.,"completeness, sufficiency, transparency, disclosure, accuracy",event
본 계약은 어느 일방에게 유리하게 해석되지 않는다.,"fairness, neutrality, equality, impartiality, interpretation",event
하자가 확인된 경우 검증 비용은 매도인이 부담한다.,"liability, verification, cost allocation, responsibility, contract",event
대상회사는 개인정보보호법 등 데이터 보호 관련 법규를 완전히 준수한다.,"법률준수, 데이터보호, 규제이행, 개인정보관리, 보안",event
진행 중인 연구개발 프로젝트가 있다.,"research, development, innovation, experimentation, progress",event
본 계약이 체결된다,"agreement, commitment, formalization, legalization, partnership",event
매도인은 거래종결 후 3개월간 원활한 경영권 이전을 위해 지원한다.,"transition, support, facilitation, cooperation, management transfer",event
대상회사는 사업 운영에 필요한 모든 지적재산권을 사용할 권리를 가진다.,"licensing, authorization, access, ownership, rights",event
비용이 발생한다.,"payment, expenditure, transaction, consumption, loss",event
향후 규제 변경에 따른 비용을 매수인이 부담한다.,"risk allocation, cost sharing, responsibility transfer, contractual obligation, financial impact",event
대상회사의 모든 중요 자산은 양호한 상태로 유지되고 있다.,"asset management, maintenance, preservation, oversight, condition monitoring",event
매도인은 거래종결일까지 대상회사를 통상의 영업과정에 따라 운영한다.,"management, operation, continuity, business activity, maintenance",event
본 계약의 일부 조항이 무효가 된다.,"invalidation, contract law, nullification, legal decision, unenforceability",event
그 책임 기간이 무기한 유효하다.,"permanence, duration, obligation, continuity, validity",event
제4장 거래종결이 진행된다.,"transaction, negotiation, agreement, process, closure",event
진술과 보증이 있다.,"agreement, assurance, affirmation, commitment, legal process",event
매도인은 재무 정보를 월별로 업데이트한다.,"reporting, updating, documentation, communication, information sharing",event
"매도인이 보유한 대상회사 발행 보통주식 10,000,000주를 매수인에게 매도한다.","transfer, transaction, sale, acquisition, ownership change, investment",event
거래가 종결된 후 6개월 이내이다.,"time limit, deadline, restriction, contract period, compliance",event
본 계약에 따른 모든 통지는 등기우편으로 한다.,"notice, communication, documentation, formality, agreement",event
추가 대가 지급 등의 조정은 없다.,"negotiation, settlement, agreement, decision, policy, regulation",event
매수인은 매매주식의 완전한 소유권을 갖게 된다.,"ownership transfer, acquisition, legal right, property transaction, asset control",event
각 당사자는 본 계약과 관련하여 취득한 상대방의 비밀정보를 제3자에게 공개하지 않는다.,"confidentiality, nondisclosure, privacy, protection, secrecy",event
매수인이 선임한 감사가 감사보고서를 작성한다.,"audit, evaluation, reporting, verification, assessment",event
매매주식에 대한 완전한 소유권을 매수인에게 이전한다.,"ownership transfer, transaction, asset exchange, legal process, property rights",event
회사가 기존 브랜드를 계속 사용할 수 있다,"continuity, permission, branding, business decision, trademark, allowance",event
본 계약은 이전의 모든 구두 또는 서면 합의를 대체한다.,"contract, agreement, replacement, legal act, negotiation",event
어느 당사자가 상대방의 사전 서면 동의 없이 본 계약상 권리의무를 제3자에게 양도한다.,"contract transfer, assignment, authorization, legal obligation, consent, agreement",event
법령상 요구되거나 상대방의 서면 동의가 있는 경우는 예외로 한다.,"exception, regulation, consent, authorization, compliance",event
매수인에게도 동일한 조건이 적용된다.,"agreement, transaction, equality, fairness, contract",event
매수인은 하자를 발견한 날로부터 14일 이내에 매도인에게 서면으로 통지해야 한다.,"notification, communication, contract, obligation, reporting, compliance",event
본 계약의 해석에 대한 분쟁이 발생한다.,"dispute, interpretation, conflict, disagreement, legal issue",event
거래종결일에 매매주식에 대한 완전한 소유권을 매수인에게 이전한다.,"ownership transfer, transaction, settlement, acquisition, legal process",event
통지는 발송 후 3영업일이 경과하면 도달한 것으로 본다.,"notification, delivery, assumption, legal fiction, communication, timing",event
매수인은 본 계약을 이행할 완전한 권한과 능력을 보유한다.,"authorization, qualification, capacity, compliance, legal authority",event
모든 정보는 중요한 측면에서 정확하고 완전하다.,"accuracy, completeness, reliability, information quality, validation",event
대상회사는 사업을 운영할 수 있다.,"business operation, management, entrepreneurship, activity, authorization",event
양 당사자는 관련 등기 절차에 협력한다.,"cooperation, agreement, legal process, registration, collaboration",event
매수인은 매매대금 지급에 필요한 충분한 자금을 확보했음을 확인한다.,"verification, confirmation, payment, funding, transaction",event
본 계약이 대한민국 법률에 따라 규율되고 해석된다.,"legal regulation, interpretation, governance, jurisdiction, legal framework",event
대한민국 법률에 따라 해석한다,"legal interpretation, jurisdiction, governance, regulation",event
매수인이 대상회사 관련 정보를 합리적으로 요청한다.,"information request, due diligence, inquiry, negotiation, verification",event
계약 당사자는 해당 장의 내용을 확인한다.,"confirmation, verification, agreement, acknowledgment, validation",event
매수인은 본 계약을 체결한다.,"agreement, transaction, commitment, negotiation, contract",event
책임을 면한다.,"avoidance, exemption, release, liberation, escape",event
대상회사의 중요한 부채나 우발채무가 발견되지 않는다.,"risk assessment, due diligence, financial review, liability check, audit",event
대상회사가 보유한 모든 라이선스와 허가는 거래종결 후에도 유효하게 유지되어야 한다.,"compliance, regulation, continuity, authorization, validation",event
분쟁이 발생할 경우 본 계약을 대한민국 법률에 따라 해석한다.,"dispute resolution, legal interpretation, contract enforcement, jurisdiction, governance",event
거래종결 전제조건이 더 이상 적용되지 않는다.,"contract change, condition removal, agreement modification, legal adjustment, negotiation",event
각 당사자가 본 계약과 관련하여 취득한 상대방의 비밀정보를 제3자에게 공개하지 않는다.,"confidentiality, secrecy, protection, trust, agreement",event
매수인이 대상회사 관련 정보를 합리적으로 요청한다,"information request, due diligence, inquiry, negotiation, assessment",event
당사자들은 필요시 대한상사중재원의 중재에 따른다.,"dispute resolution, arbitration, mediation, agreement, settlement",event
통지에는 하자의 구체적 내용과 예상 손해액이 포함된다.,"notification, disclosure, communication, information, estimation",event
대상회사는 매수인의 연결 재무제표에 포함된다.,"consolidation, integration, acquisition, financial reporting, business combination",event
각 당사자는 자신의 비용을 부담한다,"cost allocation, expense sharing, financial responsibility, self-payment",event
거래와 관련된 공동 비용이 발생한다.,"transaction, cost-sharing, cooperation, expense, collaboration",event
공동 비용을 균등하게 분담한다.,"cost sharing, equal distribution, fairness, cooperation, expense division",event
대한민국 법률이 본 계약의 해석에 적용된다.,"interpretation, legislation, jurisdiction, governance, regulation",event
매수인에게 제3자에게 제시된 더 유리한 조건을 동일하게 적용한다.,"equal treatment, fairness, contract, matching offer, negotiation",event
대상회사에 진행 중인 분쟁이 없다.,"stability, peace, agreement, compliance, harmony",event
상대방이 손해배상을 청구한다.,"compensation, litigation, dispute, claim, accountability",event
상대방이 계약을 해제한다.,"termination, cancellation, dissolution, rejection, negotiation",event
거래종결 전에 선언되었으나 미지급된 배당이 매도인에게 귀속된다.,"allocation, entitlement, distribution, ownership, settlement",event
거래종결 전 배당이 선언된다,"distribution, declaration, allocation, settlement, transaction",event
제공된 대상회사의 재무제표는 한국채택국제회계기준에 따라 작성되었다.,"reporting, disclosure, compliance, accounting, standardization",event
계약의 당사자가 상대방의 사전 서면 동의 없이 본 계약상 권리의무를 제3자에게 양도할 수 없다.,"transfer restriction, assignment, consent requirement, contractual limitation, legal obligation",event
매도인은 3개월간 원활한 경영권 이전을 위해 지원한다.,"transition, support, cooperation, management, assistance, guidance",event
매수인은 본 계약을 이행한다.,"agreement, fulfillment, obligation, transaction, execution",event
거래종결일이 발생한다.,"contract, completion, settlement, finalization, closure",event
매수인이 어떤 사항이나 위험을 인지하고 있다.,"awareness, risk perception, recognition, understanding, cognition",event
대상회사는 주주명부에 매수인을 기재한다.,"registration, recordkeeping, ownership transfer, documentation, shareholder management",event
거래종결일이 도래한다,"contract expiration, deadline, completion, closure, finalization",event
주식매매계약서가 작성된다.,"contracting, documentation, agreement, transaction, negotiation",event
본 계약은 매매주식의 매매와 관련한 당사자 간의 모든 합의를 포함한다.,"agreement, contract, negotiation, settlement, transaction",event
각 당사자는 본 거래와 관련하여 발생한 자신의 비용을 부담한다.,"cost allocation, expense sharing, financial responsibility, self-payment, transaction arrangement",event
검증 절차는 통상 15영업일이 소요된다.,"processing, verification, administration, scheduling, delay",event
소유권 관련 사항에 대한 하자담보책임은 무기한 유효하다.,"liability, warranty, ownership, guarantee, responsibility, obligation",event
검증 비용을 매수인이 부담한다.,"transaction, expense, verification, responsibility, cost allocation",event
거래종결이 이루어진다,"거래완료, 합의, 계약체결, 종료, 성사",event
대한민국 법률에 따라 규율되고 해석된다.,"legal interpretation, regulation, governance, law enforcement, jurisdiction",event
진술과 보증의 기준일이 본 계약 체결일과 거래종결일이 된다.,"contractual obligation, legal assurance, transaction, agreement formation, due diligence",event
거래종결이 이루어진다.,"계약성립, 종료, 합의, 완료, 이행",event
매도인은 3년간 대상회사와 경쟁하는 사업을 영위하지 않는다.,"non-competition, restriction, agreement, business prohibition, contract, compliance",event
모든 손해배상 청구는 하자의 구체적 내용을 기술한 상세 보고서를 첨부해야 한다.,"claim filing, documentation, reporting, accountability, legal procedure",event
현재 대상회사를 둘러싼 법적 분쟁이 존재하지 않는다.,"stability, peace, compliance, harmony, normalcy",event
필요한 경우가 발생한다.,"necessity, requirement, demand, contingency, need",event
손해배상 청구는 제89조에 정한 증빙자료를 첨부하여 서면으로 해야 한다.,"legal procedure, compensation, documentation, litigation, claim",event
주식회사 알파벤처스와 주식회사 베타홀딩스가 계약 당사자가 되었다.,"contracting, agreement, partnership, transaction, collaboration",event
대상회사의 모든 중요 자산이 양호한 상태로 유지되고 있다.,"maintenance, preservation, asset management, stability, condition assessment",event
취득세는 매수인이 부담한다.,"taxation, liability, payment, transaction, obligation",event
양 당사자가 본 계약을 체결한다.,"agreement, contract formation, negotiation, commitment, partnership",event
양 당사자가 상호 선의와 신뢰를 바탕으로 성실히 협력한다.,"cooperation, trust, partnership, goodwill, collaboration",event
"매도인은 주권, 주주명부, 이사회 결의서 등 필요 서류를 인도한다.","document delivery, transaction, transfer, legal process, compliance",event
손해배상 청구를 한다.,"compensation, litigation, restitution, dispute, claim",event
손해배상 청구를 한다,"compensation, claim, dispute, resolution, litigation",event
매도인은 3개월간 월별로 재무 정보를 업데이트하여 제공한다.,"information sharing, reporting, updating, communication, disclosure",event
이전의 모든 구두 또는 서면 합의가 존재했다.,"agreement, contract, negotiation, understanding, arrangement",event
계약 상대방으로부터 위반 통지를 받은 바 없다.,"compliance, notification, agreement, communication, legal process",event
매수인은 확정된 손해배상액을 미지급 매매대금과 상계할 수 있다.,"compensation, offsetting, settlement, liability, payment, deduction",event
대상회사는 거래종결 후 경영권 변경을 전 직원에게 통지한다.,"notification, communication, announcement, disclosure, management change",event
모든 재무 정보가 일관된 회계 기준에 따라 작성되었다.,"compliance, standardization, consistency, transparency, reporting",event
주식 양도가 완료된다.,"ownership transfer, transaction, investment, exchange, agreement",event
대상회사의 모든 보험계약은 거래종결일 현재 유효하다.,"verification, validation, assessment, compliance, confirmation",event
모든 손해배상 청구는 하자와 손해 간 인과관계 입증 자료를 첨부해야 한다.,"litigation, evidence, causation, documentation, liability",event
부채가 매도인에게 귀속된다.,"assignment, obligation, liability, transfer, ownership",event
모든 진술과 보증은 본 계약 체결일과 거래종결일을 기준으로 한다.,"representation, assurance, agreement, transaction, contract, commitment",event
거래종결일 기준 운전자본을 확정한다.,"settlement, calculation, adjustment, finance, confirmation",event
대상회사의 모든 중요 문서는 거래종결 후 매수인에게 인도된다.,"document transfer, handover, completion, transaction, delivery",event
불가항력적 사유로 인한 불이행이 발생한다.,"failure, impossibility, disruption, cause, force majeure",event
본 계약상 모든 기한이 엄격히 준수된다.,"deadline, compliance, enforcement, punctuality, obligation",event
하자와 손해 간 인과관계 입증 자료를 첨부한다,"evidence submission, legal process, causation, documentation, litigation",event
매수인이 대상회사에 대한 확인실사를 수행한다.,"investigation, verification, assessment, evaluation, due diligence",event
매수인은 매도인이 지정한 계좌로 매매대금을 송금한다.,"payment, transaction, remittance, transfer, settlement",event
어떤 위험이 공개된다.,"disclosure, revelation, threat, exposure, danger",event
본 계약에 따른 모든 통지는 이메일로 한다.,"communication, notification, agreement, correspondence, electronic message",event
제15조의 확인실사에서 발견된 하자는 독립된 제3자 전문기관의 검증을 거친다.,"verification, inspection, validation, certification, compliance, auditing",event
일방이 권리를 행사하지 않더라도 그 권리를 포기한 것으로 보지 않는다.,"권리보호, 권리유지, 법적안정, 권리행사, 소극적행위",event
조세 관련 사항에 대한 하자담보책임이 발생한다.,"liability, taxation, guarantee, compliance, legal responsibility",event
양 당사자는 거래종결 후 발생하는 행정적 사항에 대해 협력한다.,"cooperation, administration, compliance, post-transaction, coordination",event
대상회사의 사회공헌 활동은 지속된다.,"philanthropy, contribution, sustainability, responsibility, community support",event
거래종결과 동시에 매수인이 지명한 자를 대상회사의 이사로 선임한다.,"appointment, transaction, designation, governance, succession",event
목표를 달성한다.,"achievement, success, accomplishment, fulfillment, realization",event
대상회사는 사업 운영에 필요한 모든 지적재산권을 적법하게 보유한다.,"ownership, compliance, authorization, intellectual property, legal rights",event
매도인은 주요 고객과의 관계가 원만히 유지되도록 적극 협조한다.,"cooperation, relationship maintenance, support, partnership, collaboration",event
증빙이 불충분한 경우 매도인은 추가 자료를 요구할 수 있다.,"verification, request, documentation, evidence, compliance",event
매수인은 본 계약을 체결할 완전한 권한과 능력을 보유한다.,"authorization, capacity, agreement, legal power, eligibility",event
양 당사자가 검증 기관 선정에 합의하지 못한다.,"disagreement, negotiation, conflict, impasse, decision-making",event
매도인의 손해배상 책임이 매매대금의 30%로 제한된다.,"liability, compensation, limitation, contract, regulation",event
모든 기한이 본 계약상에서 엄격히 준수되어야 한다.,"compliance, obligation, enforcement, punctuality, regulation",event
조세 관련 사항에 대한 하자담보책임은 공소시효 만료일까지 유효하다.,"responsibility, liability, taxation, expiration, validity, legal compliance",event
매도인은 매매주식에 대한 완전한 소유권을 매수인에게 이전한다.,"transfer, ownership, transaction, conveyance, agreement",event
자산이 매수인에게 귀속된다.,"ownership, transfer, acquisition, assignment, succession",event
매수인이 미지급 매매대금과 상계할 수 있다.,"setoff, payment, settlement, compensation, transaction",event
매도인은 해당 사항이나 위험에 대해 책임지지 않는다.,"disclaimer, indemnity, limitation, exemption, liability",event
소유권 관련 사항에 대한 하자담보책임이 발생한다.,"liability, warranty, ownership, legal obligation, compensation",event
"대상회사는 사업과 관련된 모든 법령, 규정을 중요한 측면에서 준수하고 있다.","compliance, regulation, governance, adherence, accountability",event
매매주식에 대한 완전한 소유권,"권리, 소유권, 재산, 거래, 법률, 자산, 이전",entity
본 계약상 권리의무,"권리, 의무, 법률관계, 계약사항, 약정, 법적의무, 법적권리",entity
대상회사의 모든 중요 자산,"자산, 소유물, 재산, 자원, 항목, 가치",entity
사회공헌 활동,"활동, 프로그램, 이니셔티브, 프로젝트, 기여, 사회참여, 봉사",entity
법무,"legal affairs, law, discipline, field, service",entity
규정,"rule, regulation, standard, guideline, policy, requirement, provision",entity
기존 공급계약,"계약, 약정, 합의, 문서, 거래, 법률관계",entity
부채,"채무, 의무, 책임, 부담, 금융, 재정",entity
미지급 매매대금,"debt, payment, obligation, liability, transaction, contract",entity
거래종결일로부터 3년간,"기간, 약정, 제한, 조건, 기간조항, 규정, 조항",entity
거래종결 전 선언되었으나 미지급된 배당,"배당, 권리, 금융, 분배, 지급, 소유권, 거래, 이익",entity
본 계약을 체결하고 이행할 완전한 권한과 능력,"권리, 자격, 조건, 능력, 법적 요건, 자율성, 책임",entity
본 계약 체결일로부터 30일 이내,"기간, 시점, 조건, 약정, 시간, 기한",entity
추가 실사,"절차, 과정, 확인, 요청, 행위",entity
대상회사가 사용하는 모든 부동산,"부동산, 자산, 재산, 시설, 공간, 건물, 장소",entity
거래종결 전,"기간, 단계, 절차, 조건, 상황",entity
서명,"동의, 인증, 절차, 행위, 증명, 약속",entity
중요 계약,"계약서, 문서, 합의, 거래, 법률, 약정, 서류",entity
문서,"자료, 기록, 파일, 정보, 보고서",entity
손해배상 청구,"법률, 소송, 청구, 절차, 배상, 분쟁, 요구, 권리",entity
검증 절차,"과정, 절차, 단계, 시스템, 활동, 방법",entity
경영권,"권리, 지위, 통제, 소유, 책임, 권한",entity
천재지변,"현상, 재해, 사건, 위험, 원인, 자연재해, 불가항력",entity
시설 이전,"이전, 절차, 작업, 과정, 행위, 활동, 변화",entity
매매대금 지급에 필요한 충분한 자금 확보,"조건, 요건, 절차, 자격, 의무, 준비, 과정",entity
모든 세금,"세금, 비용, 재정, 부과, 납부, 의무",entity
중요한 부채,"재무, 책임, 의무, 위험, 부담, 회계",entity
관련 증빙,"document, evidence, material, proof, record, information",entity
경영권 이전,"transaction, transfer, succession, authority, control, management, process",entity
양 당사자 합의,"agreement, consent, negotiation, contract, arrangement",entity
전 직원,"인원, 구성원, 집단, 조직, 인력, 대상",entity
공소시효 만료일까지,"기간, 시기, 제한, 조건, 규정, 법률",entity
정상적으로,"상태, 상황, 조건, 운영, 과정",entity
상세 보고서,"문서, 자료, 기록, 서류, 정보",entity
외부 전문가,"person, specialist, consultant, advisor, professional, participant, expert",entity
분쟁,"갈등, 문제, 상황, 사건, 이슈, 현상",entity
거래종결일까지,"deadline, period, timeframe, term, cutoff",entity
매매주식,"주식, 자산, 금융상품, 투자, 권리, 재산, 증권",entity
매매대금 조정,"법률용어, 절차, 규정, 조정, 거래, 법규, 조항",entity
계약,"합의, 약정, 문서, 거래, 약속, 법률행위",entity
비용,"금전, 자원, 지출, 부담, 가치, 요소",entity
거래종결 전제조건,"조건, 요건, 기준, 절차, 조항, 규정",entity
거래종결 후,"절차, 단계, 과정, 시점, 상황",entity
매수인이 지명한 자,"person, nominee, appointee, participant, individual, designee",entity
거래종결,"행위, 절차, 과정, 완료, 사건, 합의",entity
절차,"과정, 방식, 단계, 규정, 방법, 수순, 체계",entity
거래 관련 공동 비용,"비용, 지출, 분담, 책임, 의무, 거래",entity
권리 미행사,"법률, 권리, 행위, 소송, 절차, 법리",entity
부동산,"자산, 재산, 산업, 시장, 투자",entity
거래종결 시,"시점, 시기, 단계, 절차, 상황, 조건, 과정",entity
모든 라이선스와 허가,"문서, 자격, 조건, 인증, 승인, 규정, 권리",entity
당사자들이 합의한 날,"날짜, 시점, 기준, 약정, 조건",entity
제3자,"사람, 주체, 외부인, 관련자, 집단, 관계자",entity
"금 일만원(₩10,000)","currency, money, denomination, value, asset, financial instrument",entity
어느 일방에게 유리하게,"조건, 조항, 원칙, 규정, 해석, 기준",entity
손해액 산정 근거,"기준, 자료, 증거, 문서, 정보, 요소, 항목, 근거",entity
매도인의 진술보증,"계약, 조건, 약정, 법률, 담보, 진술, 거래, 책임",entity
하자의 구체적 내용을 기술한 상세 보고서,"document, report, record, evidence, file, statement",entity
한국어,"language, tongue, medium, script, communication",entity
이전의 모든 구두 또는 서면 합의,"합의, 계약, 문서, 조항, 약정, 법률 문서, 법적 근거",entity
당사자 간 완전한 합의,"합의, 약정, 계약, 조항, 조건, 합의서",entity
당사자들,"주체, 관계자, 참여자, 구성원, 단체, 집단, 이해관계자",entity
조건 충족 시,"조건, 상황, 기준, 요건, 상태, 조건문",entity
주권,"권리, 증서, 자산, 법률 개념, 금융 상품",entity
재무제표,"회계, 문서, 자료, 기록, 보고서, 정보, 데이터",entity
복잡한 사안,"문제, 상황, 이슈, 사안, 사건, 사태, 조건, 항목, 항사",entity
매수인의 연결 재무제표,"보고서, 서류, 문서, 자료, 회계정보, 재무정보, 기준, 기록, 통계",entity
행정절차,"process, system, regulation, protocol, administration, procedure, governance",entity
매수인이 선임한 감사인,"전문가, 직책, 역할, 감시자, 감사, 보고자, 담당자",entity
환경 관련 분쟁,"분쟁, 소송, 사건, 이슈, 문제, 갈등, 법적 절차",entity
부록,"document, supplement, attachment, addition, appendix",entity
제1장 총칙,"section, chapter, regulation, provision, rule, article",entity
일방,"party, side, participant, entity, individual, stakeholder",entity
제63조에 따른 제3자 검증 보고서,"보고서, 문서, 자료, 증빙, 서류, 증거, 기록",entity
매매대금 수령 계좌 정보,"계좌, 정보, 금융, 거래, 수단, 데이터, 식별, 기록",entity
확정된 손해배상액,"금액, 보상, 법률개념, 채무, 손해, 계약",entity
통제권,"권한, 지배, 통솔, 관리, 역할, 책임",entity
거래종결 후 첫 회계연도,"회계연도, 기간, 시기, 보고대상, 재무기간, 감사대상",entity
모든 라이선스,"authorization, certification, permission, approval, documentation, compliance, regulation",entity
정부 승인,"허가, 자격, 인증, 절차, 조건, 행정",entity
개인정보보호법,"법률, 규정, 제도, 보호, 정책, 규제, 기준",entity
종결 확인서,"document, certificate, form, agreement, record, confirmation",entity
행정적 사항,"절차, 과정, 처리, 업무, 관리, 운영, 사안",entity
감사 보고서,"보고서, 문서, 기록, 자료, 증빙, 서류",entity
실사,"조사, 절차, 평가, 분석, 업무, 과정",entity
본 계약 체결일,"날짜, 시점, 기준, 조건, 시기",entity
이전의 구두 합의,"agreement, arrangement, understanding, contract, negotiation, communication",entity
매매조건,"조건, 기준, 항목, 조항, 요소, 내용, 규정, 기준점, 약정",entity
발송 후 3영업일 경과,"기간, 시간, 기준, 규정, 조건",entity
매수인이 실사 과정에서 실제로 인지한 사항,"사실, 정보, 내용, 사항, 발견, 인식, 예외, 조건",entity
대상회사에 대한 확인실사,"검토, 실사, 조사, 평가, 절차, 확인, 과정",entity
매수인의 진술보증,"진술, 보증, 조건, 약정, 계약, 의무, 법률 용어",entity
중요 자산,"asset, resource, property, item, value, capital",entity
자신의 비용,"비용, 지출, 책임, 부담, 조건, 금전, 분담, 의무",entity
조세 관련 사항,"법률, 세금, 규정, 의무, 책임, 기간, 조항, 정책",entity
한국어본,"text, version, language, document, reference",entity
거래종결일로부터 60일간,"기간, 조건, 기한, 약정, 시기",entity
손해배상,"배상, 보상, 책임, 청구, 법률, 분쟁, 손실, 사건",entity
매매주식 매도 및 매수에 필요한 제반 사항,"조건, 규정, 절차, 요건, 사항, 기준, 내용, 조항",entity
본 계약,"계약, 문서, 합의, 법률, 거래, 약정",entity
필요한 경우,"조건, 상황, 요구, 필요성, 기준, 전제",entity
비밀정보 공개 금지,"규정, 조항, 정책, 약관, 제한, 법률, 규제",entity
매도인의 사무실,"location, place, office, site, premises",entity
매수인이 인지하고 있던 사항,"사실, 정보, 항목, 조건, 상황, 요소",entity
환경 관련 소송,"lawsuit, litigation, dispute, case, legal action, controversy, issue, matter",entity
본 계약의 체결 및 이행,"계약, 협력, 약정, 절차, 의무, 신뢰, 약속, 합의, 약정사항",entity
송금,"금융, 거래, 서비스, 이체, 활동, 절차",entity
중요 문서,"문서, 자료, 기록, 정보, 파일, 서류",entity
사업 운영에 필요한 모든 지적재산권,"권리, 자산, 재산권, 법적 권리, 무형자산, 소유권, 라이선스",entity
보증,"확약, 약정, 조건, 조항, 의무, 책임",entity
첫 회계연도,"period, fiscal year, cycle, timeline, timeframe, accounting term",entity
적절한 보상한도,"보험, 기준, 한도, 조건, 규정, 정책",entity
